"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"	"Quarter"
15	36	0.197764052468	"Transfer.area"	"Q4"
1	37	0.0945551726092	"Transfer.area"	"Q4"
2	37	0.134362534027	"Transfer.area"	"Q4"
3	37	0.159290329515	"Transfer.area"	"Q4"
4	37	0.174045031585	"Transfer.area"	"Q4"
5	37	0.182547315862	"Transfer.area"	"Q4"
6	37	0.187379633901	"Transfer.area"	"Q4"
7	37	0.190105951986	"Transfer.area"	"Q4"
8	37	0.191637930345	"Transfer.area"	"Q4"
9	37	0.192496877319	"Transfer.area"	"Q4"
10	37	0.192977878405	"Transfer.area"	"Q4"
11	37	0	"Transfer.area"	"Q4"
12	37	0	"Transfer.area"	"Q4"
13	37	0	"Transfer.area"	"Q4"
14	37	0.193528924128	"Transfer.area"	"Q4"
15	37	0.193555256159	"Transfer.area"	"Q4"
1	38	0.0980707675925	"Transfer.area"	"Q4"
2	38	0.14013151193	"Transfer.area"	"Q4"
3	38	0.165759543705	"Transfer.area"	"Q4"
4	38	0.180417330639	"Transfer.area"	"Q4"
5	38	0.188557916854	"Transfer.area"	"Q4"
6	38	0.193013060585	"Transfer.area"	"Q4"
7	38	0.19543276417	"Transfer.area"	"Q4"
8	38	0.19674170122	"Transfer.area"	"Q4"
9	38	0.197448257169	"Transfer.area"	"Q4"
10	38	0.197829215218	"Transfer.area"	"Q4"
11	38	0	"Transfer.area"	"Q4"
12	38	0	"Transfer.area"	"Q4"
13	38	0	"Transfer.area"	"Q4"
14	38	0.198236692126	"Transfer.area"	"Q4"
15	38	0.19825396183	"Transfer.area"	"Q4"
1	39	0.0885871966403	"Transfer.area"	"Q4"
2	39	0.132742499301	"Transfer.area"	"Q4"
3	39	0.159658800591	"Transfer.area"	"Q4"
4	39	0.17471639553	"Transfer.area"	"Q4"
5	39	0.182818287492	"Transfer.area"	"Q4"
6	39	0.187095992416	"Transfer.area"	"Q4"
7	39	0.189333281087	"Transfer.area"	"Q4"
8	39	0.190497778289	"Transfer.area"	"Q4"
9	39	0.191102393921	"Transfer.area"	"Q4"
10	39	0.191415914327	"Transfer.area"	"Q4"
11	39	0	"Transfer.area"	"Q4"
12	39	0	"Transfer.area"	"Q4"
13	39	0	"Transfer.area"	"Q4"
14	39	0.191728709454	"Transfer.area"	"Q4"
15	39	0.191740400219	"Transfer.area"	"Q4"
1	40	0.0943506778176	"Transfer.area"	"Q4"
2	40	0.137379236481	"Transfer.area"	"Q4"
3	40	0.163295060946	"Transfer.area"	"Q4"
4	40	0.177789949717	"Transfer.area"	"Q4"
5	40	0.185627964791	"Transfer.area"	"Q4"
6	40	0.189796975019	"Transfer.area"	"Q4"
7	40	0.191996050262	"Transfer.area"	"Q4"
8	40	0.193151065742	"Transfer.area"	"Q4"
9	40	0.19375636793	"Transfer.area"	"Q4"
10	40	0.194073219211	"Transfer.area"	"Q4"
11	40	0	"Transfer.area"	"Q4"
12	40	0	"Transfer.area"	"Q4"
13	40	0	"Transfer.area"	"Q4"
14	40	0.194394696359	"Transfer.area"	"Q4"
15	40	0.194407087487	"Transfer.area"	"Q4"
1	41	0.0928300653675	"Transfer.area"	"Q4"
2	41	0.137412114425	"Transfer.area"	"Q4"
3	41	0.164516562701	"Transfer.area"	"Q4"
4	41	0.179721426047	"Transfer.area"	"Q4"
5	41	0.187944157439	"Transfer.area"	"Q4"
6	41	0.192312216418	"Transfer.area"	"Q4"
7	41	0.194611793478	"Transfer.area"	"Q4"
8	41	0.195816835285	"Transfer.area"	"Q4"
9	41	0.196446805389	"Transfer.area"	"Q4"
10	41	0.196775732674	"Transfer.area"	"Q4"
11	41	0	"Transfer.area"	"Q4"
12	41	0	"Transfer.area"	"Q4"
13	41	0	"Transfer.area"	"Q4"
14	41	0.197107931988	"Transfer.area"	"Q4"
15	41	0.197120628676	"Transfer.area"	"Q4"
1	42	0.0889421864214	"Transfer.area"	"Q4"
2	42	0.129184961117	"Transfer.area"	"Q4"
3	42	0.153450670231	"Transfer.area"	"Q4"
4	42	0.167056587964	"Transfer.area"	"Q4"
5	42	0.174436323866	"Transfer.area"	"Q4"
6	42	0.178374424005	"Transfer.area"	"Q4"
7	42	0.180458683389	"Transfer.area"	"Q4"
8	42	0.181557111465	"Transfer.area"	"Q4"
9	42	0.182134718577	"Transfer.area"	"Q4"
10	42	0.18243810269	"Transfer.area"	"Q4"
11	42	0	"Transfer.area"	"Q4"
12	42	0	"Transfer.area"	"Q4"
13	42	0	"Transfer.area"	"Q4"
14	42	0.182747777997	"Transfer.area"	"Q4"
15	42	0.182759845704	"Transfer.area"	"Q4"
1	43	0.089597524614	"Transfer.area"	"Q4"
2	43	0.133450809066	"Transfer.area"	"Q4"
3	43	0.160072663198	"Transfer.area"	"Q4"
4	43	0.174937110608	"Transfer.area"	"Q4"
5	43	0.182927923519	"Transfer.area"	"Q4"
6	43	0.187145285626	"Transfer.area"	"Q4"
7	43	0.189350672672	"Transfer.area"	"Q4"
8	43	0.19049853131	"Transfer.area"	"Q4"
9	43	0.191094528684	"Transfer.area"	"Q4"
10	43	0.191403601007	"Transfer.area"	"Q4"
11	43	0	"Transfer.area"	"Q4"
12	43	0	"Transfer.area"	"Q4"
13	43	0	"Transfer.area"	"Q4"
14	43	0	"Transfer.area"	"Q4"
15	43	0.191723537216	"Transfer.area"	"Q4"
1	44	0.107052154679	"Transfer.area"	"Q4"
2	44	0.154587391504	"Transfer.area"	"Q4"
3	44	0.183588669048	"Transfer.area"	"Q4"
4	44	0.200117651035	"Transfer.area"	"Q4"
5	44	0.209246168514	"Transfer.area"	"Q4"
6	44	0.214209304836	"Transfer.area"	"Q4"
7	44	0.216886081874	"Transfer.area"	"Q4"
8	44	0.218323668261	"Transfer.area"	"Q4"
9	44	0.219094013639	"Transfer.area"	"Q4"
10	44	0.219506321199	"Transfer.area"	"Q4"
11	44	0	"Transfer.area"	"Q4"
12	44	0	"Transfer.area"	"Q4"
13	44	0	"Transfer.area"	"Q4"
14	44	0	"Transfer.area"	"Q4"
15	44	0.219959536745	"Transfer.area"	"Q4"
1	45	0.0901380813957	"Transfer.area"	"Q4"
2	45	0.12851191259	"Transfer.area"	"Q4"
3	45	0.151594633494	"Transfer.area"	"Q4"
4	45	0.164615625929	"Transfer.area"	"Q4"
5	45	0.171746780915	"Transfer.area"	"Q4"
6	45	0.175595558166	"Transfer.area"	"Q4"
7	45	0.177657289265	"Transfer.area"	"Q4"
8	45	0.178757422968	"Transfer.area"	"Q4"
9	45	0.179343246784	"Transfer.area"	"Q4"
10	45	0.179654860999	"Transfer.area"	"Q4"
11	45	0	"Transfer.area"	"Q4"
12	45	0	"Transfer.area"	"Q4"
13	45	0.179955344767	"Transfer.area"	"Q4"
14	45	0	"Transfer.area"	"Q4"
15	45	0.179993407911	"Transfer.area"	"Q4"
1	46	0.0944496275612	"Transfer.area"	"Q4"
2	46	0.138510532172	"Transfer.area"	"Q4"
3	46	0.165849436022	"Transfer.area"	"Q4"
4	46	0.181622302026	"Transfer.area"	"Q4"
5	46	0.190419668894	"Transfer.area"	"Q4"
6	46	0.195244167663	"Transfer.area"	"Q4"
7	46	0.197866867652	"Transfer.area"	"Q4"
8	46	0.19928605334	"Transfer.area"	"Q4"
9	46	0.200052111683	"Transfer.area"	"Q4"
10	46	0.200465076406	"Transfer.area"	"Q4"
11	46	0	"Transfer.area"	"Q4"
12	46	0	"Transfer.area"	"Q4"
13	46	0.200871829058	"Transfer.area"	"Q4"
14	46	0.200906548398	"Transfer.area"	"Q4"
15	46	0.200925237531	"Transfer.area"	"Q4"
1	47	0.0851218263761	"Transfer.area"	"Q4"
2	47	0.123282306014	"Transfer.area"	"Q4"
3	47	0.146837183468	"Transfer.area"	"Q4"
4	47	0.160425524062	"Transfer.area"	"Q4"
5	47	0.168021136146	"Transfer.area"	"Q4"
6	47	0.172200345201	"Transfer.area"	"Q4"
7	47	0.174480986146	"Transfer.area"	"Q4"
8	47	0.175720154613	"Transfer.area"	"Q4"
9	47	0.176391883001	"Transfer.area"	"Q4"
10	47	0.176755558677	"Transfer.area"	"Q4"
11	47	0	"Transfer.area"	"Q4"
12	47	0	"Transfer.area"	"Q4"
13	47	0.177116282201	"Transfer.area"	"Q4"
14	47	0.177147394805	"Transfer.area"	"Q4"
15	47	0.177164215749	"Transfer.area"	"Q4"
1	48	0.0906462770227	"Transfer.area"	"Q4"
2	48	0.130546085639	"Transfer.area"	"Q4"
3	48	0.154526505218	"Transfer.area"	"Q4"
4	48	0.167976126065	"Transfer.area"	"Q4"
5	48	0.17528446767	"Transfer.area"	"Q4"
6	48	0.179194465285	"Transfer.area"	"Q4"
7	48	0.181269875904	"Transfer.area"	"Q4"
8	48	0.182367008196	"Transfer.area"	"Q4"
9	48	0.182945756765	"Transfer.area"	"Q4"
10	48	0.183250712628	"Transfer.area"	"Q4"
11	48	0	"Transfer.area"	"Q4"
12	48	0	"Transfer.area"	"Q4"
13	48	0.183540354188	"Transfer.area"	"Q4"
14	48	0.183563776594	"Transfer.area"	"Q4"
15	48	0.183576103797	"Transfer.area"	"Q4"
1	49	0.0960985973675	"Transfer.area"	"Q4"
2	49	0.13830097943	"Transfer.area"	"Q4"
3	49	0.163875301897	"Transfer.area"	"Q4"
4	49	0.178360992448	"Transfer.area"	"Q4"
5	49	0.186314494398	"Transfer.area"	"Q4"
6	49	0.190614662159	"Transfer.area"	"Q4"
7	49	0.19292131459	"Transfer.area"	"Q4"
8	49	0.194153538383	"Transfer.area"	"Q4"
9	49	0.194810371639	"Transfer.area"	"Q4"
10	49	0.195160093281	"Transfer.area"	"Q4"
11	49	0.195346184437	"Transfer.area"	"Q4"
12	49	0	"Transfer.area"	"Q4"
13	49	0.195497821273	"Transfer.area"	"Q4"
14	49	0.195525819211	"Transfer.area"	"Q4"
15	49	0.19554070781	"Transfer.area"	"Q4"
1	50	0.0904570611777	"Transfer.area"	"Q4"
2	50	0.131544035669	"Transfer.area"	"Q4"
3	50	0.156713948619	"Transfer.area"	"Q4"
4	50	0.171079293586	"Transfer.area"	"Q4"
5	50	0.179014170805	"Transfer.area"	"Q4"
6	50	0.183326431481	"Transfer.area"	"Q4"
7	50	0.18565044402	"Transfer.area"	"Q4"
8	50	0.186897455952	"Transfer.area"	"Q4"
9	50	0.18756502783	"Transfer.area"	"Q4"
10	50	0.187921965144	"Transfer.area"	"Q4"
11	50	0.188112687608	"Transfer.area"	"Q4"
12	50	0.188214560898	"Transfer.area"	"Q4"
13	50	0	"Transfer.area"	"Q4"
14	50	0.188298017574	"Transfer.area"	"Q4"
15	50	0.188313530161	"Transfer.area"	"Q4"
1	51	0.095386870215	"Transfer.area"	"Q4"
2	51	0.137718632992	"Transfer.area"	"Q4"
3	51	0.16313751597	"Transfer.area"	"Q4"
4	51	0.177361908868	"Transfer.area"	"Q4"
5	51	0.185069688167	"Transfer.area"	"Q4"
6	51	0.189180936985	"Transfer.area"	"Q4"
7	51	0.191356375194	"Transfer.area"	"Q4"
8	51	0.192502761309	"Transfer.area"	"Q4"
9	51	0.193105578129	"Transfer.area"	"Q4"
10	51	0.193422209862	"Transfer.area"	"Q4"
11	51	0.193588424601	"Transfer.area"	"Q4"
12	51	0	"Transfer.area"	"Q4"
13	51	0.193721419929	"Transfer.area"	"Q4"
14	51	0.193745432549	"Transfer.area"	"Q4"
15	51	0.193758030387	"Transfer.area"	"Q4"
1	52	0.0906923534341	"Transfer.area"	"Q4"
2	52	0.131806816049	"Transfer.area"	"Q4"
3	52	0.157561159317	"Transfer.area"	"Q4"
4	52	0.172649179868	"Transfer.area"	"Q4"
5	52	0.181214396544	"Transfer.area"	"Q4"
6	52	0.185999703139	"Transfer.area"	"Q4"
7	52	0.18865083996	"Transfer.area"	"Q4"
8	52	0.190113007457	"Transfer.area"	"Q4"
9	52	0.190917461686	"Transfer.area"	"Q4"
10	52	0.191359467008	"Transfer.area"	"Q4"
11	52	0	"Transfer.area"	"Q4"
12	52	0	"Transfer.area"	"Q4"
13	52	0	"Transfer.area"	"Q4"
14	52	0.191848519914	"Transfer.area"	"Q4"
15	52	0.191870517239	"Transfer.area"	"Q4"
1	53	0.0925839205243	"Transfer.area"	"Q4"
2	53	0.136301048292	"Transfer.area"	"Q4"
3	53	0.163635284047	"Transfer.area"	"Q4"
4	53	0.179517110156	"Transfer.area"	"Q4"
5	53	0.188434251274	"Transfer.area"	"Q4"
6	53	0.193355602462	"Transfer.area"	"Q4"
7	53	0.196047488865	"Transfer.area"	"Q4"
8	53	0.197512930816	"Transfer.area"	"Q4"
9	53	0.198308682233	"Transfer.area"	"Q4"
10	53	0.198740193967	"Transfer.area"	"Q4"
11	53	0.198974017095	"Transfer.area"	"Q4"
12	53	0	"Transfer.area"	"Q4"
13	53	0.199169254551	"Transfer.area"	"Q4"
14	53	0.199206392227	"Transfer.area"	"Q4"
15	53	0	"Transfer.area"	"Q4"
1	54	0.0896881841138	"Transfer.area"	"Q4"
2	54	0.129088632169	"Transfer.area"	"Q4"
3	54	0.153178380481	"Transfer.area"	"Q4"
4	54	0.166963612866	"Transfer.area"	"Q4"
5	54	0.174613537067	"Transfer.area"	"Q4"
6	54	0.178794172748	"Transfer.area"	"Q4"
7	54	0.181060822715	"Transfer.area"	"Q4"
8	54	0.182284631435	"Transfer.area"	"Q4"
9	54	0.182943924992	"Transfer.area"	"Q4"
10	54	0.183298680544	"Transfer.area"	"Q4"
11	54	0.183489447757	"Transfer.area"	"Q4"
12	54	0	"Transfer.area"	"Q4"
13	54	0	"Transfer.area"	"Q4"
14	54	0	"Transfer.area"	"Q4"
15	54	0.183692649315	"Transfer.area"	"Q4"
1	55	0.0869840961799	"Transfer.area"	"Q4"
2	55	0.127316908917	"Transfer.area"	"Q4"
3	55	0.152571965431	"Transfer.area"	"Q4"
4	55	0.167311230776	"Transfer.area"	"Q4"
5	55	0.175634297749	"Transfer.area"	"Q4"
6	55	0.180256662498	"Transfer.area"	"Q4"
7	55	0.182801515222	"Transfer.area"	"Q4"
8	55	0.184196096507	"Transfer.area"	"Q4"
9	55	0.184958418345	"Transfer.area"	"Q4"
10	55	0.185374563072	"Transfer.area"	"Q4"
11	55	0.185601565654	"Transfer.area"	"Q4"
12	55	0	"Transfer.area"	"Q4"
13	55	0.185792821456	"Transfer.area"	"Q4"
14	55	0.18582960279	"Transfer.area"	"Q4"
15	55	0.185849650541	"Transfer.area"	"Q4"
1	56	0.0843360187521	"Transfer.area"	"Q4"
2	56	0.123903822157	"Transfer.area"	"Q4"
3	56	0.147666291716	"Transfer.area"	"Q4"
4	56	0.160855781584	"Transfer.area"	"Q4"
5	56	0.167920203087	"Transfer.area"	"Q4"
6	56	0.171639136667	"Transfer.area"	"Q4"
7	56	0.173580033045	"Transfer.area"	"Q4"
8	56	0.174588530411	"Transfer.area"	"Q4"
9	56	0.175111368207	"Transfer.area"	"Q4"
10	56	0.17538210947	"Transfer.area"	"Q4"
11	56	0.175522223451	"Transfer.area"	"Q4"
12	56	0	"Transfer.area"	"Q4"
13	56	0	"Transfer.area"	"Q4"
14	56	0.175651604529	"Transfer.area"	"Q4"
15	56	0.175661635714	"Transfer.area"	"Q4"
1	57	0.0831799801257	"Transfer.area"	"Q4"
2	57	0.122606583355	"Transfer.area"	"Q4"
3	57	0.145853909432	"Transfer.area"	"Q4"
4	57	0.158467428521	"Transfer.area"	"Q4"
5	57	0.165062397331	"Transfer.area"	"Q4"
6	57	0.168450364266	"Transfer.area"	"Q4"
7	57	0.170175864603	"Transfer.area"	"Q4"
8	57	0.171050898363	"Transfer.area"	"Q4"
9	57	0.171493689822	"Transfer.area"	"Q4"
10	57	0.17171751201	"Transfer.area"	"Q4"
11	57	0.171830587871	"Transfer.area"	"Q4"
12	57	0	"Transfer.area"	"Q4"
13	57	0.171916539083	"Transfer.area"	"Q4"
14	57	0	"Transfer.area"	"Q4"
15	57	0.171938456011	"Transfer.area"	"Q4"
1	58	0.0867699686867	"Transfer.area"	"Q4"
2	58	0.125966512967	"Transfer.area"	"Q4"
3	58	0.149391177921	"Transfer.area"	"Q4"
4	58	0.162393855149	"Transfer.area"	"Q4"
5	58	0.169373653204	"Transfer.area"	"Q4"
6	58	0.173059858511	"Transfer.area"	"Q4"
7	58	0.174990772639	"Transfer.area"	"Q4"
8	58	0.175998011031	"Transfer.area"	"Q4"
9	58	0.176522296347	"Transfer.area"	"Q4"
10	58	0.176794892879	"Transfer.area"	"Q4"
11	58	0.176936544918	"Transfer.area"	"Q4"
12	58	0	"Transfer.area"	"Q4"
13	58	0.177048351894	"Transfer.area"	"Q4"
14	58	0	"Transfer.area"	"Q4"
15	58	0.177078511568	"Transfer.area"	"Q4"
1	59	0.0967471513991	"Transfer.area"	"Q4"
2	59	0.139456193429	"Transfer.area"	"Q4"
3	59	0.165518313275	"Transfer.area"	"Q4"
4	59	0.180388320916	"Transfer.area"	"Q4"
5	59	0.188612656264	"Transfer.area"	"Q4"
6	59	0.193091484515	"Transfer.area"	"Q4"
7	59	0.195511176615	"Transfer.area"	"Q4"
8	59	0.19681295034	"Transfer.area"	"Q4"
9	59	0.19751173999	"Transfer.area"	"Q4"
10	59	0.197886405682	"Transfer.area"	"Q4"
11	59	0.198087161097	"Transfer.area"	"Q4"
12	59	0	"Transfer.area"	"Q4"
13	59	0	"Transfer.area"	"Q4"
14	59	0	"Transfer.area"	"Q4"
15	59	0.198299636224	"Transfer.area"	"Q4"
1	60	0.0893001985667	"Transfer.area"	"Q4"
2	60	0.128022885672	"Transfer.area"	"Q4"
3	60	0.151216242839	"Transfer.area"	"Q4"
4	60	0.16420122295	"Transfer.area"	"Q4"
5	60	0.171249857835	"Transfer.area"	"Q4"
6	60	0.175018471707	"Transfer.area"	"Q4"
7	60	0.177017929772	"Transfer.area"	"Q4"
8	60	0.178074538672	"Transfer.area"	"Q4"
9	60	0.178631744032	"Transfer.area"	"Q4"
10	60	0.178925268718	"Transfer.area"	"Q4"
11	60	0.179079803576	"Transfer.area"	"Q4"
12	60	0.179161138717	"Transfer.area"	"Q4"
13	60	0	"Transfer.area"	"Q4"
14	60	0	"Transfer.area"	"Q4"
15	60	0.179238313108	"Transfer.area"	"Q4"
1	61	0.0965850211528	"Transfer.area"	"Q4"
2	61	0.13911631394	"Transfer.area"	"Q4"
3	61	0.165512012853	"Transfer.area"	"Q4"
4	61	0.180875354794	"Transfer.area"	"Q4"
5	61	0.189552186337	"Transfer.area"	"Q4"
6	61	0.194378588514	"Transfer.area"	"Q4"
7	61	0.197041864373	"Transfer.area"	"Q4"
8	61	0.198505231652	"Transfer.area"	"Q4"
9	61	0.199307441911	"Transfer.area"	"Q4"
10	61	0.199746658442	"Transfer.area"	"Q4"
11	61	0	"Transfer.area"	"Q4"
12	61	0	"Transfer.area"	"Q4"
13	61	0	"Transfer.area"	"Q4"
14	61	0	"Transfer.area"	"Q4"
15	61	0.200251051513	"Transfer.area"	"Q4"
1	62	0.0886262589298	"Transfer.area"	"Q4"
2	62	0.124783808083	"Transfer.area"	"Q4"
3	62	0.147048083438	"Transfer.area"	"Q4"
4	62	0.160028065778	"Transfer.area"	"Q4"
5	62	0.167402639571	"Transfer.area"	"Q4"
6	62	0.17153780936	"Transfer.area"	"Q4"
7	62	0.173840475725	"Transfer.area"	"Q4"
8	62	0.175117914039	"Transfer.area"	"Q4"
9	62	0.175825144154	"Transfer.area"	"Q4"
10	62	0.176216250178	"Transfer.area"	"Q4"
11	62	0.176432402709	"Transfer.area"	"Q4"
12	62	0	"Transfer.area"	"Q4"
13	62	0	"Transfer.area"	"Q4"
14	62	0	"Transfer.area"	"Q4"
15	62	0.176674344484	"Transfer.area"	"Q4"
1	63	0.0928890548367	"Transfer.area"	"Q4"
2	63	0.135667510676	"Transfer.area"	"Q4"
3	63	0.162288211022	"Transfer.area"	"Q4"
4	63	0.177728708467	"Transfer.area"	"Q4"
5	63	0.186395136973	"Transfer.area"	"Q4"
6	63	0.191179801941	"Transfer.area"	"Q4"
7	63	0.193798762796	"Transfer.area"	"Q4"
8	63	0.195225766042	"Transfer.area"	"Q4"
9	63	0.196001403975	"Transfer.area"	"Q4"
10	63	0.196422441785	"Transfer.area"	"Q4"
11	63	0.196650830241	"Transfer.area"	"Q4"
12	63	0.196774669977	"Transfer.area"	"Q4"
13	63	0	"Transfer.area"	"Q4"
14	63	0	"Transfer.area"	"Q4"
15	63	0.196897922808	"Transfer.area"	"Q4"
1	64	0.10848494307	"Transfer.area"	"Q4"
2	64	0.156551392159	"Transfer.area"	"Q4"
3	64	0.185854803654	"Transfer.area"	"Q4"
4	64	0.202546835794	"Transfer.area"	"Q4"
5	64	0.211761278391	"Transfer.area"	"Q4"
6	64	0.216769161618	"Transfer.area"	"Q4"
7	64	0.219469091038	"Transfer.area"	"Q4"
8	64	0.220918609548	"Transfer.area"	"Q4"
9	64	0.221695087438	"Transfer.area"	"Q4"
10	64	0.222110539673	"Transfer.area"	"Q4"
11	64	0.222332686254	"Transfer.area"	"Q4"
12	64	0.222451430419	"Transfer.area"	"Q4"
13	64	0.222514891436	"Transfer.area"	"Q4"
14	64	0	"Transfer.area"	"Q4"
15	64	0.222566925338	"Transfer.area"	"Q4"
1	65	0.0898854956113	"Transfer.area"	"Q4"
2	65	0.128800942886	"Transfer.area"	"Q4"
3	65	0.152371496823	"Transfer.area"	"Q4"
4	65	0.165741883989	"Transfer.area"	"Q4"
5	65	0.173100121376	"Transfer.area"	"Q4"
6	65	0.177089272897	"Transfer.area"	"Q4"
7	65	0.1792352998	"Transfer.area"	"Q4"
8	65	0.180385137215	"Transfer.area"	"Q4"
9	65	0.180999906451	"Transfer.area"	"Q4"
10	65	0.18132822607	"Transfer.area"	"Q4"
11	65	0.181503460901	"Transfer.area"	"Q4"
12	65	0.181596959474	"Transfer.area"	"Q4"
13	65	0.181646838208	"Transfer.area"	"Q4"
14	65	0	"Transfer.area"	"Q4"
15	65	0	"Transfer.area"	"Q4"
1	66	0.0924825828706	"Transfer.area"	"Q4"
2	66	0.133818056776	"Transfer.area"	"Q4"
3	66	0.158574995612	"Transfer.area"	"Q4"
4	66	0.172373533259	"Transfer.area"	"Q4"
5	66	0.17981651511	"Transfer.area"	"Q4"
6	66	0.183767615551	"Transfer.area"	"Q4"
7	66	0.185848201842	"Transfer.area"	"Q4"
8	66	0.186939280445	"Transfer.area"	"Q4"
9	66	0.187510228311	"Transfer.area"	"Q4"
10	66	0.187808666006	"Transfer.area"	"Q4"
11	66	0.187964570724	"Transfer.area"	"Q4"
12	66	0	"Transfer.area"	"Q4"
13	66	0	"Transfer.area"	"Q4"
14	66	0	"Transfer.area"	"Q4"
15	66	0.188122293139	"Transfer.area"	"Q4"
1	67	0.0906382263865	"Transfer.area"	"Q4"
2	67	0.131868552995	"Transfer.area"	"Q4"
3	67	0.156680912105	"Transfer.area"	"Q4"
4	67	0.170550725685	"Transfer.area"	"Q4"
5	67	0.17804738847	"Transfer.area"	"Q4"
6	67	0.182033311379	"Transfer.area"	"Q4"
7	67	0.184135081151	"Transfer.area"	"Q4"
8	67	0.185238626624	"Transfer.area"	"Q4"
9	67	0.185816771398	"Transfer.area"	"Q4"
10	67	0.186119312426	"Transfer.area"	"Q4"
11	67	0.186277536279	"Transfer.area"	"Q4"
12	67	0	"Transfer.area"	"Q4"
13	67	0.186403500755	"Transfer.area"	"Q4"
14	67	0	"Transfer.area"	"Q4"
15	67	0	"Transfer.area"	"Q4"
1	68	0.0941575424466	"Transfer.area"	"Q4"
2	68	0.135945303144	"Transfer.area"	"Q4"
3	68	0.160249307762	"Transfer.area"	"Q4"
4	68	0.17335877602	"Transfer.area"	"Q4"
5	68	0.180196678116	"Transfer.area"	"Q4"
6	68	0.183706860343	"Transfer.area"	"Q4"
7	68	0.185494732063	"Transfer.area"	"Q4"
8	68	0.186401821376	"Transfer.area"	"Q4"
9	68	0.186861140485	"Transfer.area"	"Q4"
10	68	0.18709349516	"Transfer.area"	"Q4"
11	68	0.187210977517	"Transfer.area"	"Q4"
12	68	0.187270363644	"Transfer.area"	"Q4"
13	68	0.187300378921	"Transfer.area"	"Q4"
14	68	0	"Transfer.area"	"Q4"
15	68	0	"Transfer.area"	"Q4"
1	69	0.0979227015168	"Transfer.area"	"Q4"
2	69	0.138597357166	"Transfer.area"	"Q4"
3	69	0.162481967289	"Transfer.area"	"Q4"
4	69	0.175632170404	"Transfer.area"	"Q4"
5	69	0.182663884772	"Transfer.area"	"Q4"
6	69	0.186370891426	"Transfer.area"	"Q4"
7	69	0.18831127409	"Transfer.area"	"Q4"
8	69	0.189323247823	"Transfer.area"	"Q4"
9	69	0.189850036427	"Transfer.area"	"Q4"
10	69	0.190123993286	"Transfer.area"	"Q4"
11	69	0.190266393165	"Transfer.area"	"Q4"
12	69	0.190340391809	"Transfer.area"	"Q4"
13	69	0.190378840281	"Transfer.area"	"Q4"
14	69	0	"Transfer.area"	"Q4"
15	69	0	"Transfer.area"	"Q4"
1	70	0.0881704817147	"Transfer.area"	"Q4"
2	70	0.129283420955	"Transfer.area"	"Q4"
3	70	0.154315654739	"Transfer.area"	"Q4"
4	70	0.168445848711	"Transfer.area"	"Q4"
5	70	0.176150244465	"Transfer.area"	"Q4"
6	70	0.180280041846	"Transfer.area"	"Q4"
7	70	0.182474652374	"Transfer.area"	"Q4"
8	70	0.183635677665	"Transfer.area"	"Q4"
9	70	0.184248468011	"Transfer.area"	"Q4"
10	70	0.184571504065	"Transfer.area"	"Q4"
11	70	0.184741685109	"Transfer.area"	"Q4"
12	70	0.184831309198	"Transfer.area"	"Q4"
13	70	0.184878500417	"Transfer.area"	"Q4"
14	70	0	"Transfer.area"	"Q4"
15	70	0	"Transfer.area"	"Q4"
1	71	0.0976501431462	"Transfer.area"	"Q4"
2	71	0.137506297748	"Transfer.area"	"Q4"
3	71	0.162177164961	"Transfer.area"	"Q4"
4	71	0.176646924782	"Transfer.area"	"Q4"
5	71	0.184919646125	"Transfer.area"	"Q4"
6	71	0.189587962485	"Transfer.area"	"Q4"
7	71	0.192204062989	"Transfer.area"	"Q4"
8	71	0.193664595948	"Transfer.area"	"Q4"
9	71	0.194478307369	"Transfer.area"	"Q4"
10	71	0.194931136253	"Transfer.area"	"Q4"
11	71	0	"Transfer.area"	"Q4"
12	71	0.195322986347	"Transfer.area"	"Q4"
13	71	0.195400810497	"Transfer.area"	"Q4"
14	71	0	"Transfer.area"	"Q4"
15	71	0	"Transfer.area"	"Q4"
1	72	0.0863910326551	"Transfer.area"	"Q4"
2	72	0.124682536793	"Transfer.area"	"Q4"
3	72	0.14829640806	"Transfer.area"	"Q4"
4	72	0.161926837289	"Transfer.area"	"Q4"
5	72	0.169555620448	"Transfer.area"	"Q4"
6	72	0.173759725159	"Transfer.area"	"Q4"
7	72	0.176057933328	"Transfer.area"	"Q4"
8	72	0.177308905705	"Transfer.area"	"Q4"
9	72	0.177988283443	"Transfer.area"	"Q4"
10	72	0.178356785048	"Transfer.area"	"Q4"
11	72	0.17855653117	"Transfer.area"	"Q4"
12	72	0.1786647645	"Transfer.area"	"Q4"
13	72	0.178723399795	"Transfer.area"	"Q4"
14	72	0	"Transfer.area"	"Q4"
15	72	0.178772366433	"Transfer.area"	"Q4"
1	73	0.0860767722975	"Transfer.area"	"Q4"
2	73	0.123665655459	"Transfer.area"	"Q4"
3	73	0.146044287126	"Transfer.area"	"Q4"
4	73	0.158473494753	"Transfer.area"	"Q4"
5	73	0.16516208109	"Transfer.area"	"Q4"
6	73	0.168706416234	"Transfer.area"	"Q4"
7	73	0.170570058582	"Transfer.area"	"Q4"
8	73	0.171546085813	"Transfer.area"	"Q4"
9	73	0.172056200746	"Transfer.area"	"Q4"
10	73	0.172322524862	"Transfer.area"	"Q4"
11	73	0.172461491887	"Transfer.area"	"Q4"
