"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"	"Quarter"
11	41	29.067991585984	"27.4.aE"	"Q3"
12	41	29.073447163215	"27.4.aE"	"Q3"
13	41	29.076291750045	"27.4.aE"	"Q3"
14	41	29.077774971512	"27.4.aE"	"Q3"
15	41	29.07854835901	"27.4.aE"	"Q3"
1	42	21.61319356592	"27.4.aE"	"Q3"
2	42	25.412580242513	"27.4.aE"	"Q3"
3	42	27.324850950856	"27.4.aE"	"Q3"
4	42	28.308861972416	"27.4.aE"	"Q3"
5	42	28.820151988421	"27.4.aE"	"Q3"
6	42	29.087062076876	"27.4.aE"	"Q3"
7	42	29.226725553819	"27.4.aE"	"Q3"
8	42	29.299894058231	"27.4.aE"	"Q3"
9	42	29.338250381967	"27.4.aE"	"Q3"
10	42	29.358364052437	"27.4.aE"	"Q3"
11	42	29.368913256949	"27.4.aE"	"Q3"
12	42	29.374446590647	"27.4.aE"	"Q3"
13	42	29.377349104705	"27.4.aE"	"Q3"
14	42	29.378871657835	"27.4.aE"	"Q3"
15	42	29.379670344013	"27.4.aE"	"Q3"
1	43	20.810665389014	"27.4.aE"	"Q3"
2	43	24.765252652821	"27.4.aE"	"Q3"
3	43	26.752440009127	"27.4.aE"	"Q3"
4	43	27.767388005344	"27.4.aE"	"Q3"
5	43	28.289452444993	"27.4.aE"	"Q3"
6	43	28.558898014515	"27.4.aE"	"Q3"
7	43	28.698196706702	"27.4.aE"	"Q3"
8	43	28.770273065185	"27.4.aE"	"Q3"
9	43	28.807583312137	"27.4.aE"	"Q3"
10	43	28.826901260824	"27.4.aE"	"Q3"
11	43	28.836904583879	"27.4.aE"	"Q3"
12	43	28.842084868777	"27.4.aE"	"Q3"
13	43	28.844767595801	"27.4.aE"	"Q3"
14	43	28.846156928655	"27.4.aE"	"Q3"
15	43	28.846876443473	"27.4.aE"	"Q3"
1	44	21.159118154151	"27.4.aE"	"Q3"
2	44	24.837249225933	"27.4.aE"	"Q3"
3	44	26.713743417007	"27.4.aE"	"Q3"
4	44	27.694918151303	"27.4.aE"	"Q3"
5	44	28.213581057209	"27.4.aE"	"Q3"
6	44	28.48921865947	"27.4.aE"	"Q3"
7	44	28.636102155374	"27.4.aE"	"Q3"
8	44	28.71448551628	"27.4.aE"	"Q3"
9	44	28.756345593862	"27.4.aE"	"Q3"
10	44	28.778709561737	"27.4.aE"	"Q3"
11	44	28.790660160282	"27.4.aE"	"Q3"
12	44	28.797046904402	"27.4.aE"	"Q3"
13	44	28.800460370335	"27.4.aE"	"Q3"
14	44	28.80228479369	"27.4.aE"	"Q3"
15	44	28.803259925113	"27.4.aE"	"Q3"
1	45	21.366108381772	"27.4.aE"	"Q3"
2	45	24.985704673487	"27.4.aE"	"Q3"
3	45	26.818628616102	"27.4.aE"	"Q3"
4	45	27.770715701746	"27.4.aE"	"Q3"
5	45	28.270857009703	"27.4.aE"	"Q3"
6	45	28.535026516707	"27.4.aE"	"Q3"
7	45	28.674945985928	"27.4.aE"	"Q3"
8	45	28.749162271858	"27.4.aE"	"Q3"
9	45	28.788557950249	"27.4.aE"	"Q3"
10	45	28.809478410556	"27.4.aE"	"Q3"
11	45	28.820590241727	"27.4.aE"	"Q3"
12	45	28.826492914199	"27.4.aE"	"Q3"
13	45	28.829628636252	"27.4.aE"	"Q3"
14	45	28.831294502568	"27.4.aE"	"Q3"
15	45	28.832179516314	"27.4.aE"	"Q3"
1	46	21.083628719946	"27.4.aE"	"Q3"
2	46	24.880773490052	"27.4.aE"	"Q3"
3	46	26.836091721344	"27.4.aE"	"Q3"
4	46	27.866663039047	"27.4.aE"	"Q3"
5	46	28.415498657846	"27.4.aE"	"Q3"
6	46	28.709275366548	"27.4.aE"	"Q3"
7	46	28.866937505956	"27.4.aE"	"Q3"
8	46	28.951666756988	"27.4.aE"	"Q3"
9	46	28.9972343249	"27.4.aE"	"Q3"
10	46	29.021750205897	"27.4.aE"	"Q3"
11	46	29.034942790046	"27.4.aE"	"Q3"
12	46	29.042042832882	"27.4.aE"	"Q3"
13	46	29.045864195614	"27.4.aE"	"Q3"
14	46	29.047920984195	"27.4.aE"	"Q3"
15	46	29.049028037733	"27.4.aE"	"Q3"
1	47	21.153522521538	"27.4.aE"	"Q3"
2	47	24.862672930872	"27.4.aE"	"Q3"
3	47	26.773661326323	"27.4.aE"	"Q3"
4	47	27.783351247646	"27.4.aE"	"Q3"
5	47	28.322876108841	"27.4.aE"	"Q3"
6	47	28.612773782252	"27.4.aE"	"Q3"
7	47	28.768987642106	"27.4.aE"	"Q3"
8	47	28.85329175573	"27.4.aE"	"Q3"
9	47	28.898824829066	"27.4.aE"	"Q3"
10	47	28.923428078225	"27.4.aE"	"Q3"
11	47	28.936725236122	"27.4.aE"	"Q3"
12	47	28.943912764926	"27.4.aE"	"Q3"
13	47	28.947798111394	"27.4.aE"	"Q3"
14	47	28.949898481268	"27.4.aE"	"Q3"
15	47	28.951033937473	"27.4.aE"	"Q3"
1	48	21.321360166036	"27.4.aE"	"Q3"
2	48	24.963092441229	"27.4.aE"	"Q3"
3	48	26.795120286119	"27.4.aE"	"Q3"
4	48	27.739206249056	"27.4.aE"	"Q3"
5	48	28.230889284618	"27.4.aE"	"Q3"
6	48	28.488270140652	"27.4.aE"	"Q3"
7	48	28.623348070312	"27.4.aE"	"Q3"
8	48	28.694333206457	"27.4.aE"	"Q3"
9	48	28.731662474017	"27.4.aE"	"Q3"
10	48	28.751300052234	"27.4.aE"	"Q3"
11	48	28.76163262418	"27.4.aE"	"Q3"
12	48	28.767069783471	"27.4.aE"	"Q3"
13	48	28.769931050182	"27.4.aE"	"Q3"
14	48	28.771436812938	"27.4.aE"	"Q3"
15	48	28.772229243164	"27.4.aE"	"Q3"
1	49	21.647761955554	"27.4.aE"	"Q3"
2	49	25.334995749369	"27.4.aE"	"Q3"
3	49	27.204525405425	"27.4.aE"	"Q3"
4	49	28.176643953755	"27.4.aE"	"Q3"
5	49	28.687798027168	"27.4.aE"	"Q3"
6	49	28.958032912018	"27.4.aE"	"Q3"
7	49	29.101294183315	"27.4.aE"	"Q3"
8	49	29.177351025946	"27.4.aE"	"Q3"
9	49	29.217759692182	"27.4.aE"	"Q3"
10	49	29.239237173263	"27.4.aE"	"Q3"
11	49	29.250655005011	"27.4.aE"	"Q3"
12	49	29.256725617058	"27.4.aE"	"Q3"
13	49	29.259953420713	"27.4.aE"	"Q3"
14	49	29.261669729574	"27.4.aE"	"Q3"
15	49	29.262582351854	"27.4.aE"	"Q3"
1	50	21.271045261965	"27.4.aE"	"Q3"
2	50	25.00421594423	"27.4.aE"	"Q3"
3	50	26.909148698028	"27.4.aE"	"Q3"
4	50	27.904740864488	"27.4.aE"	"Q3"
5	50	28.430632532073	"27.4.aE"	"Q3"
6	50	28.70986244859	"27.4.aE"	"Q3"
7	50	28.858516039048	"27.4.aE"	"Q3"
8	50	28.937763833147	"27.4.aE"	"Q3"
9	50	28.980041830502	"27.4.aE"	"Q3"
10	50	29.002605458536	"27.4.aE"	"Q3"
11	50	29.014650060817	"27.4.aE"	"Q3"
12	50	29.021080245252	"27.4.aE"	"Q3"
13	50	29.024513291835	"27.4.aE"	"Q3"
14	50	29.026346236965	"27.4.aE"	"Q3"
15	50	29.027324884798	"27.4.aE"	"Q3"
1	51	21.271275259382	"27.4.aE"	"Q3"
2	51	24.944034092633	"27.4.aE"	"Q3"
3	51	26.789148605983	"27.4.aE"	"Q3"
4	51	27.737814738414	"27.4.aE"	"Q3"
5	51	28.230551348483	"27.4.aE"	"Q3"
6	51	28.48773318893	"27.4.aE"	"Q3"
7	51	28.622298484515	"27.4.aE"	"Q3"
8	51	28.69279595071	"27.4.aE"	"Q3"
9	51	28.729753058791	"27.4.aE"	"Q3"
10	51	28.749133808351	"27.4.aE"	"Q3"
11	51	28.759299118179	"27.4.aE"	"Q3"
12	51	28.764631377234	"27.4.aE"	"Q3"
13	51	28.767428574699	"27.4.aE"	"Q3"
14	51	28.76889596675	"27.4.aE"	"Q3"
15	51	28.769665761682	"27.4.aE"	"Q3"
1	52	21.35935300877	"27.4.aE"	"Q3"
2	52	25.140060223138	"27.4.aE"	"Q3"
3	52	27.112181977417	"27.4.aE"	"Q3"
4	52	28.168090237252	"27.4.aE"	"Q3"
5	52	28.740136058133	"27.4.aE"	"Q3"
6	52	29.051867158966	"27.4.aE"	"Q3"
7	52	29.222261930654	"27.4.aE"	"Q3"
8	52	29.315553143459	"27.4.aE"	"Q3"
9	52	29.36667517624	"27.4.aE"	"Q3"
10	52	29.39470264397	"27.4.aE"	"Q3"
11	52	29.410072627923	"27.4.aE"	"Q3"
12	52	29.418502582754	"27.4.aE"	"Q3"
13	52	29.423126512227	"27.4.aE"	"Q3"
14	52	29.425662901213	"27.4.aE"	"Q3"
15	52	29.427054233208	"27.4.aE"	"Q3"
1	53	20.777618825691	"27.4.aE"	"Q3"
2	53	24.572374995776	"27.4.aE"	"Q3"
3	53	26.538411568288	"27.4.aE"	"Q3"
4	53	27.580718595257	"27.4.aE"	"Q3"
5	53	28.1390264087	"27.4.aE"	"Q3"
6	53	28.439604669318	"27.4.aE"	"Q3"
7	53	28.601852649476	"27.4.aE"	"Q3"
8	53	28.689553041148	"27.4.aE"	"Q3"
9	53	28.736993017959	"27.4.aE"	"Q3"
10	53	28.762665021264	"27.4.aE"	"Q3"
11	53	28.776560323477	"27.4.aE"	"Q3"
12	53	28.784082204268	"27.4.aE"	"Q3"
13	53	28.7881542444	"27.4.aE"	"Q3"
14	53	28.790358755776	"27.4.aE"	"Q3"
15	53	28.79155225074	"27.4.aE"	"Q3"
1	54	21.267788071731	"27.4.aE"	"Q3"
2	54	24.91147733459	"27.4.aE"	"Q3"
3	54	26.775290697628	"27.4.aE"	"Q3"
4	54	27.753692636659	"27.4.aE"	"Q3"
5	54	28.273261733092	"27.4.aE"	"Q3"
6	54	28.550738047817	"27.4.aE"	"Q3"
7	54	28.699354829881	"27.4.aE"	"Q3"
8	54	28.779075321449	"27.4.aE"	"Q3"
9	54	28.821873196348	"27.4.aE"	"Q3"
10	54	28.844859083302	"27.4.aE"	"Q3"
11	54	28.857207189101	"27.4.aE"	"Q3"
12	54	28.863841457714	"27.4.aE"	"Q3"
13	54	28.867406088474	"27.4.aE"	"Q3"
14	54	28.869321453309	"27.4.aE"	"Q3"
15	54	28.870350646193	"27.4.aE"	"Q3"
1	55	20.965411400133	"27.4.aE"	"Q3"
2	55	24.745819420736	"27.4.aE"	"Q3"
3	55	26.711822940583	"27.4.aE"	"Q3"
4	55	27.759504668546	"27.4.aE"	"Q3"
5	55	28.323970451502	"27.4.aE"	"Q3"
6	55	28.629748082352	"27.4.aE"	"Q3"
7	55	28.795858839202	"27.4.aE"	"Q3"
8	55	28.88623201053	"27.4.aE"	"Q3"
9	55	28.935439409365	"27.4.aE"	"Q3"
10	55	28.962244057706	"27.4.aE"	"Q3"
11	55	28.976848746281	"27.4.aE"	"Q3"
12	55	28.984807227838	"27.4.aE"	"Q3"
13	55	28.989144318114	"27.4.aE"	"Q3"
14	55	28.991507968456	"27.4.aE"	"Q3"
15	55	28.992796149789	"27.4.aE"	"Q3"
1	56	20.808207682824	"27.4.aE"	"Q3"
2	56	24.658959713429	"27.4.aE"	"Q3"
3	56	26.586149155386	"27.4.aE"	"Q3"
4	56	27.567918945008	"27.4.aE"	"Q3"
5	56	28.071935504041	"27.4.aE"	"Q3"
6	56	28.331637758742	"27.4.aE"	"Q3"
7	56	28.465697681604	"27.4.aE"	"Q3"
8	56	28.534964240411	"27.4.aE"	"Q3"
9	56	28.570770064634	"27.4.aE"	"Q3"
10	56	28.589283601727	"27.4.aE"	"Q3"
11	56	28.598857297438	"27.4.aE"	"Q3"
12	56	28.603808355074	"27.4.aE"	"Q3"
13	56	28.606368891086	"27.4.aE"	"Q3"
14	56	28.607693145149	"27.4.aE"	"Q3"
15	56	28.608378026952	"27.4.aE"	"Q3"
1	57	21.171546482944	"27.4.aE"	"Q3"
2	57	25.024284745994	"27.4.aE"	"Q3"
3	57	26.912362890353	"27.4.aE"	"Q3"
4	57	27.85293458114	"27.4.aE"	"Q3"
5	57	28.324791495219	"27.4.aE"	"Q3"
6	57	28.562285804311	"27.4.aE"	"Q3"
7	57	28.682011948892	"27.4.aE"	"Q3"
8	57	28.742416302941	"27.4.aE"	"Q3"
9	57	28.772903627516	"27.4.aE"	"Q3"
10	57	28.788294269637	"27.4.aE"	"Q3"
11	57	28.796064567473	"27.4.aE"	"Q3"
12	57	28.799987768212	"27.4.aE"	"Q3"
13	57	28.80196863133	"27.4.aE"	"Q3"
14	57	28.802968801711	"27.4.aE"	"Q3"
15	57	28.803473807474	"27.4.aE"	"Q3"
1	58	21.300672721081	"27.4.aE"	"Q3"
2	58	25.075050208478	"27.4.aE"	"Q3"
3	58	26.961243198679	"27.4.aE"	"Q3"
4	58	27.923559138396	"27.4.aE"	"Q3"
5	58	28.418971491027	"27.4.aE"	"Q3"
6	58	28.675117670768	"27.4.aE"	"Q3"
7	58	28.807839256822	"27.4.aE"	"Q3"
8	58	28.876683791162	"27.4.aE"	"Q3"
9	58	28.912414447114	"27.4.aE"	"Q3"
10	58	28.93096420822	"27.4.aE"	"Q3"
11	58	28.940595860568	"27.4.aE"	"Q3"
12	58	28.945597323526	"27.4.aE"	"Q3"
13	58	28.948194556118	"27.4.aE"	"Q3"
14	58	28.949543313177	"27.4.aE"	"Q3"
15	58	28.950243737699	"27.4.aE"	"Q3"
1	59	21.394619190624	"27.4.aE"	"Q3"
2	59	25.06582060681	"27.4.aE"	"Q3"
3	59	26.938792061946	"27.4.aE"	"Q3"
4	59	27.919005772729	"27.4.aE"	"Q3"
5	59	28.437838270808	"27.4.aE"	"Q3"
6	59	28.713983505921	"27.4.aE"	"Q3"
7	59	28.861376441994	"27.4.aE"	"Q3"
8	59	28.94016404621	"27.4.aE"	"Q3"
9	59	28.982312197924	"27.4.aE"	"Q3"
10	59	29.00486911127	"27.4.aE"	"Q3"
11	59	29.016943832138	"27.4.aE"	"Q3"
12	59	29.023408198872	"27.4.aE"	"Q3"
13	59	29.026869205229	"27.4.aE"	"Q3"
14	59	29.028722282531	"27.4.aE"	"Q3"
15	59	29.02971446731	"27.4.aE"	"Q3"
1	60	21.364145819564	"27.4.aE"	"Q3"
2	60	24.993251072586	"27.4.aE"	"Q3"
3	60	26.817543455662	"27.4.aE"	"Q3"
4	60	27.757195197761	"27.4.aE"	"Q3"
5	60	28.246395182458	"27.4.aE"	"Q3"
6	60	28.502400118031	"27.4.aE"	"Q3"
7	60	28.636719836156	"27.4.aE"	"Q3"
8	60	28.707288570018	"27.4.aE"	"Q3"
9	60	28.744389695769	"27.4.aE"	"Q3"
10	60	28.763902509031	"27.4.aE"	"Q3"
11	60	28.77416695647	"27.4.aE"	"Q3"
12	60	28.77956696939	"27.4.aE"	"Q3"
13	60	28.782408006518	"27.4.aE"	"Q3"
14	60	28.783902765101	"27.4.aE"	"Q3"
15	60	28.784689215856	"27.4.aE"	"Q3"
1	61	21.267548588396	"27.4.aE"	"Q3"
2	61	24.938638029562	"27.4.aE"	"Q3"
3	61	26.843349135128	"27.4.aE"	"Q3"
4	61	27.85879987158	"27.4.aE"	"Q3"
5	61	28.406821843106	"27.4.aE"	"Q3"
6	61	28.704380899193	"27.4.aE"	"Q3"
7	61	28.866456998691	"27.4.aE"	"Q3"
8	61	28.95488591298	"27.4.aE"	"Q3"
9	61	29.003176525	"27.4.aE"	"Q3"
10	61	29.029560750596	"27.4.aE"	"Q3"
11	61	29.043979980453	"27.4.aE"	"Q3"
12	61	29.051861375292	"27.4.aE"	"Q3"
13	61	29.056169603206	"27.4.aE"	"Q3"
14	61	29.058524723737	"27.4.aE"	"Q3"
15	61	29.059812196132	"27.4.aE"	"Q3"
1	62	21.677950073616	"27.4.aE"	"Q3"
2	62	25.128539075075	"27.4.aE"	"Q3"
3	62	26.917978362521	"27.4.aE"	"Q3"
4	62	27.876564134909	"27.4.aE"	"Q3"
5	62	28.397667501376	"27.4.aE"	"Q3"
6	62	28.683036459228	"27.4.aE"	"Q3"
7	62	28.839914343709	"27.4.aE"	"Q3"
8	62	28.926334413298	"27.4.aE"	"Q3"
9	62	28.973994611205	"27.4.aE"	"Q3"
10	62	29.000295141744	"27.4.aE"	"Q3"
11	62	29.014813589673	"27.4.aE"	"Q3"
12	62	29.022829573941	"27.4.aE"	"Q3"
13	62	29.027255846789	"27.4.aE"	"Q3"
14	62	29.029700088502	"27.4.aE"	"Q3"
15	62	29.031049870792	"27.4.aE"	"Q3"
1	63	21.274090678557	"27.4.aE"	"Q3"
2	63	25.051448606692	"27.4.aE"	"Q3"
3	63	27.004077478679	"27.4.aE"	"Q3"
4	63	28.038736475731	"27.4.aE"	"Q3"
5	63	28.593089789897	"27.4.aE"	"Q3"
6	63	28.891731331471	"27.4.aE"	"Q3"
7	63	29.053070402403	"27.4.aE"	"Q3"
8	63	29.140362791537	"27.4.aE"	"Q3"
9	63	29.187629934257	"27.4.aE"	"Q3"
10	63	29.213235156003	"27.4.aE"	"Q3"
11	63	29.227109046391	"27.4.aE"	"Q3"
12	63	29.234627392992	"27.4.aE"	"Q3"
13	63	29.238701907408	"27.4.aE"	"Q3"
14	63	29.240910142543	"27.4.aE"	"Q3"
15	63	29.242106947583	"27.4.aE"	"Q3"
1	64	20.911569186449	"27.4.aE"	"Q3"
2	64	24.520563052936	"27.4.aE"	"Q3"
3	64	26.359914646388	"27.4.aE"	"Q3"
4	64	27.321048807383	"27.4.aE"	"Q3"
5	64	27.828873104324	"27.4.aE"	"Q3"
6	64	28.098641581732	"27.4.aE"	"Q3"
7	64	28.242345006609	"27.4.aE"	"Q3"
8	64	28.319004868427	"27.4.aE"	"Q3"
9	64	28.359930809854	"27.4.aE"	"Q3"
10	64	28.381788502975	"27.4.aE"	"Q3"
11	64	28.393464746421	"27.4.aE"	"Q3"
12	64	28.399702836573	"27.4.aE"	"Q3"
13	64	28.403035770275	"27.4.aE"	"Q3"
14	64	28.404816573226	"27.4.aE"	"Q3"
15	64	28.405768081622	"27.4.aE"	"Q3"
1	65	21.685970018256	"27.4.aE"	"Q3"
2	65	25.331681574332	"27.4.aE"	"Q3"
3	65	27.182063525973	"27.4.aE"	"Q3"
4	65	28.146192637881	"27.4.aE"	"Q3"
5	65	28.654420568612	"27.4.aE"	"Q3"
6	65	28.923849051902	"27.4.aE"	"Q3"
7	65	29.06709509235	"27.4.aE"	"Q3"
8	65	29.143368802716	"27.4.aE"	"Q3"
9	65	29.184014176178	"27.4.aE"	"Q3"
10	65	29.20568271468	"27.4.aE"	"Q3"
11	65	29.217237050532	"27.4.aE"	"Q3"
12	65	29.223398911877	"27.4.aE"	"Q3"
13	65	29.226685205261	"27.4.aE"	"Q3"
14	65	29.228437936757	"27.4.aE"	"Q3"
15	65	29.229372765935	"27.4.aE"	"Q3"
1	66	21.449182692672	"27.4.aE"	"Q3"
2	66	25.214226419391	"27.4.aE"	"Q3"
3	66	27.10176084493	"27.4.aE"	"Q3"
4	66	28.068855466177	"27.4.aE"	"Q3"
5	66	28.569090819768	"27.4.aE"	"Q3"
6	66	28.8290240248	"27.4.aE"	"Q3"
7	66	28.964399819819	"27.4.aE"	"Q3"
8	66	29.034987195838	"27.4.aE"	"Q3"
9	66	29.071814903257	"27.4.aE"	"Q3"
10	66	29.091035113338	"27.4.aE"	"Q3"
11	66	29.101067684761	"27.4.aE"	"Q3"
12	66	29.106304933904	"27.4.aE"	"Q3"
13	66	29.109039027816	"27.4.aE"	"Q3"
14	66	29.110466388241	"27.4.aE"	"Q3"
15	66	29.111211564671	"27.4.aE"	"Q3"
1	67	21.247276739194	"27.4.aE"	"Q3"
2	67	24.985876884881	"27.4.aE"	"Q3"
3	67	26.862249218262	"27.4.aE"	"Q3"
4	67	27.824668322539	"27.4.aE"	"Q3"
5	67	28.323021945914	"27.4.aE"	"Q3"
6	67	28.5822566302	"27.4.aE"	"Q3"
7	67	28.717414535754	"27.4.aE"	"Q3"
8	67	28.787964623173	"27.4.aE"	"Q3"
9	67	28.824812805572	"27.4.aE"	"Q3"
10	67	28.844064587484	"27.4.aE"	"Q3"
11	67	28.854124561087	"27.4.aE"	"Q3"
12	67	28.85938182551	"27.4.aE"	"Q3"
13	67	28.862129353723	"27.4.aE"	"Q3"
14	67	28.863565288168	"27.4.aE"	"Q3"
15	67	28.864315756466	"27.4.aE"	"Q3"
1	68	21.252748941808	"27.4.aE"	"Q3"
2	68	24.928413910192	"27.4.aE"	"Q3"
3	68	26.721227359884	"27.4.aE"	"Q3"
4	68	27.612857354162	"27.4.aE"	"Q3"
5	68	28.060004157669	"27.4.aE"	"Q3"
6	68	28.285120611628	"27.4.aE"	"Q3"
7	68	28.39867078196	"27.4.aE"	"Q3"
8	68	28.456000105065	"27.4.aE"	"Q3"
9	68	28.484958224341	"27.4.aE"	"Q3"
10	68	28.499588980162	"27.4.aE"	"Q3"
11	68	28.506981883644	"27.4.aE"	"Q3"
12	68	28.510717734152	"27.4.aE"	"Q3"
13	68	28.512605626232	"27.4.aE"	"Q3"
14	68	28.513559677074	"27.4.aE"	"Q3"
15	68	28.514041812729	"27.4.aE"	"Q3"
1	69	21.658539576506	"27.4.aE"	"Q3"
2	69	25.204130267682	"27.4.aE"	"Q3"
3	69	26.962021870291	"27.4.aE"	"Q3"
4	69	27.855787581328	"27.4.aE"	"Q3"
5	69	28.315213945163	"27.4.aE"	"Q3"
6	69	28.552615237846	"27.4.aE"	"Q3"
7	69	28.675609241824	"27.4.aE"	"Q3"
8	69	28.739415228813	"27.4.aE"	"Q3"
9	69	28.772538654462	"27.4.aE"	"Q3"
10	69	28.789739988894	"27.4.aE"	"Q3"
11	69	28.798674449298	"27.4.aE"	"Q3"
12	69	28.803315492908	"27.4.aE"	"Q3"
13	69	28.805726421359	"27.4.aE"	"Q3"
14	69	28.806978881988	"27.4.aE"	"Q3"
15	69	28.807629535235	"27.4.aE"	"Q3"
1	70	20.848914152011	"27.4.aE"	"Q3"
2	70	24.616816468953	"27.4.aE"	"Q3"
3	70	26.524251271582	"27.4.aE"	"Q3"
4	70	27.510236902788	"27.4.aE"	"Q3"
5	70	28.024611467842	"27.4.aE"	"Q3"
6	70	28.294145658793	"27.4.aE"	"Q3"
7	70	28.435698521458	"27.4.aE"	"Q3"
8	70	28.510124229222	"27.4.aE"	"Q3"
9	70	28.549279227117	"27.4.aE"	"Q3"
10	70	28.56988492995	"27.4.aE"	"Q3"
11	70	28.58073066583	"27.4.aE"	"Q3"
12	70	28.586439772031	"27.4.aE"	"Q3"
13	70	28.589445135109	"27.4.aE"	"Q3"
14	70	28.591027243202	"27.4.aE"	"Q3"
15	70	28.591860120108	"27.4.aE"	"Q3"
1	71	21.697601207438	"27.4.aE"	"Q3"
2	71	25.122222365408	"27.4.aE"	"Q3"
3	71	26.905258453228	"27.4.aE"	"Q3"
4	71	27.865191896503	"27.4.aE"	"Q3"
5	71	28.389910373044	"27.4.aE"	"Q3"
6	71	28.678931162272	"27.4.aE"	"Q3"
7	71	28.838768993479	"27.4.aE"	"Q3"
8	71	28.927356745616	"27.4.aE"	"Q3"
9	71	28.97651358239	"27.4.aE"	"Q3"
10	71	29.00380829398	"27.4.aE"	"Q3"
11	71	29.018969380907	"27.4.aE"	"Q3"
12	71	29.02739242969	"27.4.aE"	"Q3"
13	71	29.032072546066	"27.4.aE"	"Q3"
14	71	29.034673129788	"27.4.aE"	"Q3"
15	71	29.036118236579	"27.4.aE"	"Q3"
1	72	21.215639981271	"27.4.aE"	"Q3"
2	72	24.910374400915	"27.4.aE"	"Q3"
3	72	26.815328054803	"27.4.aE"	"Q3"
4	72	27.823134119134	"27.4.aE"	"Q3"
5	72	28.362493414967	"27.4.aE"	"Q3"
6	72	28.652794921192	"27.4.aE"	"Q3"
7	72	28.809504263346	"27.4.aE"	"Q3"
8	72	28.89422960152	"27.4.aE"	"Q3"
9	72	28.940074518814	"27.4.aE"	"Q3"
10	72	28.964892264974	"27.4.aE"	"Q3"
11	72	28.97833036108	"27.4.aE"	"Q3"
12	72	28.985607647959	"27.4.aE"	"Q3"
13	72	28.989548877532	"27.4.aE"	"Q3"
14	72	28.991683447871	"27.4.aE"	"Q3"
15	72	28.992839555168	"27.4.aE"	"Q3"
1	73	21.234489820537	"27.4.aE"	"Q3"
2	73	24.869142595513	"27.4.aE"	"Q3"
3	73	26.684855051278	"27.4.aE"	"Q3"
4	73	27.613076964104	"27.4.aE"	"Q3"
5	73	28.092406069094	"27.4.aE"	"Q3"
6	73	28.341127833748	"27.4.aE"	"Q3"
7	73	28.470500551409	"27.4.aE"	"Q3"
8	73	28.537876821044	"27.4.aE"	"Q3"
9	73	28.572988153956	"27.4.aE"	"Q3"
10	73	28.591291513996	"27.4.aE"	"Q3"
11	73	28.600834598212	"27.4.aE"	"Q3"
12	73	28.605810656312	"27.4.aE"	"Q3"
13	73	28.60840544694	"27.4.aE"	"Q3"
14	73	28.60975854641	"27.4.aE"	"Q3"
15	73	28.61046415298	"27.4.aE"	"Q3"
1	74	20.695489199126	"27.4.aE"	"Q3"
2	74	24.666101235331	"27.4.aE"	"Q3"
3	74	26.606831306965	"27.4.aE"	"Q3"
4	74	27.566979488265	"27.4.aE"	"Q3"
5	74	28.044452382134	"27.4.aE"	"Q3"
6	74	28.282463258666	"27.4.aE"	"Q3"
7	74	28.401243736165	"27.4.aE"	"Q3"
8	74	28.460555231993	"27.4.aE"	"Q3"
9	74	28.490179955385	"27.4.aE"	"Q3"
10	74	28.504978882466	"27.4.aE"	"Q3"
11	74	28.512372148229	"27.4.aE"	"Q3"
12	74	28.516065812839	"27.4.aE"	"Q3"
13	74	28.517911194139	"27.4.aE"	"Q3"
14	74	28.518833167827	"27.4.aE"	"Q3"
15	74	28.519293798457	"27.4.aE"	"Q3"
1	75	20.980380758392	"27.4.aE"	"Q3"
2	75	24.784815623294	"27.4.aE"	"Q3"
3	75	26.672686085511	"27.4.aE"	"Q3"
4	75	27.62669242096	"27.4.aE"	"Q3"
5	75	28.112590174277	"27.4.aE"	"Q3"
6	75	28.360992235215	"27.4.aE"	"Q3"
7	75	28.48821441342	"27.4.aE"	"Q3"
8	75	28.553433020195	"27.4.aE"	"Q3"
9	75	28.586882080992	"27.4.aE"	"Q3"
10	75	28.604041411317	"27.4.aE"	"Q3"
11	75	28.612845207177	"27.4.aE"	"Q3"
12	75	28.617362381653	"27.4.aE"	"Q3"
13	75	28.619680191225	"27.4.aE"	"Q3"
14	75	28.620869503255	"27.4.aE"	"Q3"
15	75	28.621479766975	"27.4.aE"	"Q3"
1	76	21.029435121481	"27.4.aE"	"Q3"
2	76	24.794172307859	"27.4.aE"	"Q3"
3	76	26.653282152448	"27.4.aE"	"Q3"
4	76	27.588507011924	"27.4.aE"	"Q3"
5	76	28.06274178999	"27.4.aE"	"Q3"
6	76	28.304124627211	"27.4.aE"	"Q3"
7	76	28.427214706496	"27.4.aE"	"Q3"
8	76	28.490041134396	"27.4.aE"	"Q3"
9	76	28.522123425547	"27.4.aE"	"Q3"
10	76	28.538510141576	"27.4.aE"	"Q3"
11	76	28.546881024056	"27.4.aE"	"Q3"
12	76	28.55115741582	"27.4.aE"	"Q3"
13	76	28.553342144297	"27.4.aE"	"Q3"
14	76	28.554458299209	"27.4.aE"	"Q3"
15	76	28.555028535779	"27.4.aE"	"Q3"
1	77	21.146889417655	"27.4.aE"	"Q3"
2	77	24.932564105962	"27.4.aE"	"Q3"
3	77	26.841434988506	"27.4.aE"	"Q3"
4	77	27.824457250127	"27.4.aE"	"Q3"
5	77	28.335391147798	"27.4.aE"	"Q3"
6	77	28.602137761326	"27.4.aE"	"Q3"
