"Age"	"Iteration"	"MeanIndividualLength"	"Stratum"	"Quarter"
2	29	26.097100307052	"27.4.aE"	"Q4"
3	29	26.997683779636	"27.4.aE"	"Q4"
4	29	27.713513059049	"27.4.aE"	"Q4"
5	29	28.310341469902	"27.4.aE"	"Q4"
6	29	28.82372537414	"27.4.aE"	"Q4"
7	29	29.275161714646	"27.4.aE"	"Q4"
8	29	29.678680575608	"27.4.aE"	"Q4"
9	29	30.043965740738	"27.4.aE"	"Q4"
10	29	30.377993414838	"27.4.aE"	"Q4"
11	29	30.685962267533	"27.4.aE"	"Q4"
12	29	30.971854186842	"27.4.aE"	"Q4"
13	29	31.238789197854	"27.4.aE"	"Q4"
14	29	0	"27.4.aE"	"Q4"
15	29	31.725287413236	"27.4.aE"	"Q4"
1	30	24.629383682421	"27.4.aE"	"Q4"
2	30	25.911156931611	"27.4.aE"	"Q4"
3	30	26.850811419548	"27.4.aE"	"Q4"
4	30	27.598817250392	"27.4.aE"	"Q4"
5	30	28.22321280584	"27.4.aE"	"Q4"
6	30	28.760836719591	"27.4.aE"	"Q4"
7	30	29.233984029592	"27.4.aE"	"Q4"
8	30	29.657218280724	"27.4.aE"	"Q4"
9	30	30.040598981029	"27.4.aE"	"Q4"
10	30	30.391377791266	"27.4.aE"	"Q4"
11	30	30.71496184413	"27.4.aE"	"Q4"
12	30	31.015494914401	"27.4.aE"	"Q4"
13	30	31.296225461631	"27.4.aE"	"Q4"
14	30	0	"27.4.aE"	"Q4"
15	30	31.808174255513	"27.4.aE"	"Q4"
1	31	24.385699079178	"27.4.aE"	"Q4"
2	31	25.634724400343	"27.4.aE"	"Q4"
3	31	26.549763694398	"27.4.aE"	"Q4"
4	31	27.277820887568	"27.4.aE"	"Q4"
5	31	27.885331000333	"27.4.aE"	"Q4"
6	31	28.408249788639	"27.4.aE"	"Q4"
7	31	28.868330737022	"27.4.aE"	"Q4"
8	31	29.27977965894	"27.4.aE"	"Q4"
9	31	29.652406587992	"27.4.aE"	"Q4"
10	31	29.993281832732	"27.4.aE"	"Q4"
11	31	30.30767629327	"27.4.aE"	"Q4"
12	31	0	"27.4.aE"	"Q4"
13	31	30.872304443628	"27.4.aE"	"Q4"
14	31	0	"27.4.aE"	"Q4"
15	31	31.369467479779	"27.4.aE"	"Q4"
1	32	24.640070117422	"27.4.aE"	"Q4"
2	32	25.900817011106	"27.4.aE"	"Q4"
3	32	26.824403987808	"27.4.aE"	"Q4"
4	32	27.559239170184	"27.4.aE"	"Q4"
5	32	28.172389825789	"27.4.aE"	"Q4"
6	32	28.700152932782	"27.4.aE"	"Q4"
7	32	29.164487946934	"27.4.aE"	"Q4"
8	32	29.579734929383	"27.4.aE"	"Q4"
9	32	29.955796465636	"27.4.aE"	"Q4"
10	32	30.299809470027	"27.4.aE"	"Q4"
11	32	30.617094431445	"27.4.aE"	"Q4"
12	32	0	"27.4.aE"	"Q4"
13	32	31.186905371736	"27.4.aE"	"Q4"
14	32	0	"27.4.aE"	"Q4"
15	32	31.688623203372	"27.4.aE"	"Q4"
1	33	25.33855944938	"27.4.aE"	"Q4"
2	33	26.622668812288	"27.4.aE"	"Q4"
3	33	27.562999340444	"27.4.aE"	"Q4"
4	33	28.310940297329	"27.4.aE"	"Q4"
5	33	28.934884115552	"27.4.aE"	"Q4"
6	33	29.471835935737	"27.4.aE"	"Q4"
7	33	29.944179229656	"27.4.aE"	"Q4"
8	33	30.366528520153	"27.4.aE"	"Q4"
9	33	30.748974470519	"27.4.aE"	"Q4"
10	33	31.098788621365	"27.4.aE"	"Q4"
11	33	31.421391207625	"27.4.aE"	"Q4"
12	33	0	"27.4.aE"	"Q4"
13	33	0	"27.4.aE"	"Q4"
14	33	0	"27.4.aE"	"Q4"
15	33	32.510650286803	"27.4.aE"	"Q4"
1	34	24.52103043957	"27.4.aE"	"Q4"
2	34	25.820240628359	"27.4.aE"	"Q4"
3	34	26.773401150044	"27.4.aE"	"Q4"
4	34	27.532579796495	"27.4.aE"	"Q4"
5	34	28.166580016589	"27.4.aE"	"Q4"
6	34	28.712672150206	"27.4.aE"	"Q4"
7	34	29.193421072319	"27.4.aE"	"Q4"
8	34	29.62357130748	"27.4.aE"	"Q4"
9	34	30.013310193097	"27.4.aE"	"Q4"
10	34	30.36998333368	"27.4.aE"	"Q4"
11	34	30.699069108322	"27.4.aE"	"Q4"
12	34	31.004766723269	"27.4.aE"	"Q4"
13	34	0	"27.4.aE"	"Q4"
14	34	0	"27.4.aE"	"Q4"
15	34	31.811317125515	"27.4.aE"	"Q4"
1	35	24.660373601192	"27.4.aE"	"Q4"
2	35	25.92780317538	"27.4.aE"	"Q4"
3	35	26.85645730748	"27.4.aE"	"Q4"
4	35	27.595423980637	"27.4.aE"	"Q4"
5	35	28.212087869601	"27.4.aE"	"Q4"
6	35	28.742921897462	"27.4.aE"	"Q4"
7	35	29.209994005473	"27.4.aE"	"Q4"
8	35	29.627716221198	"27.4.aE"	"Q4"
9	35	30.006041497958	"27.4.aE"	"Q4"
10	35	30.352143477549	"27.4.aE"	"Q4"
11	35	30.671370313579	"27.4.aE"	"Q4"
12	35	30.967820023524	"27.4.aE"	"Q4"
13	35	31.244704796034	"27.4.aE"	"Q4"
14	35	0	"27.4.aE"	"Q4"
15	35	31.749562967524	"27.4.aE"	"Q4"
1	36	24.141779466913	"27.4.aE"	"Q4"
2	36	25.354368310158	"27.4.aE"	"Q4"
3	36	26.242002555097	"27.4.aE"	"Q4"
4	36	26.947840852349	"27.4.aE"	"Q4"
5	36	27.536538108416	"27.4.aE"	"Q4"
6	36	28.043069335776	"27.4.aE"	"Q4"
7	36	28.488586182945	"27.4.aE"	"Q4"
8	36	28.886896777598	"27.4.aE"	"Q4"
9	36	29.247533738117	"27.4.aE"	"Q4"
10	36	29.577365661802	"27.4.aE"	"Q4"
11	36	29.881511891227	"27.4.aE"	"Q4"
12	36	30.163894152323	"27.4.aE"	"Q4"
13	36	30.427585758158	"27.4.aE"	"Q4"
14	36	0	"27.4.aE"	"Q4"
15	36	0	"27.4.aE"	"Q4"
1	37	25.739041328175	"27.4.aE"	"Q4"
2	37	27.020523512759	"27.4.aE"	"Q4"
3	37	27.958254846082	"27.4.aE"	"Q4"
4	37	28.703735688488	"27.4.aE"	"Q4"
5	37	29.325368427787	"27.4.aE"	"Q4"
