"Age"	"Iteration"	"MeanIndividualWeight"	"Stratum"	"Quarter"
13	15	0.221514756269	"27.4.aE"	"Q4"
14	15	0.226711794958	"27.4.aE"	"Q4"
15	15	0	"27.4.aE"	"Q4"
1	16	0.116432655368	"27.4.aE"	"Q4"
2	16	0.134158261593	"27.4.aE"	"Q4"
3	16	0.148193600575	"27.4.aE"	"Q4"
4	16	0.160014925304	"27.4.aE"	"Q4"
5	16	0.17033302782	"27.4.aE"	"Q4"
6	16	0.179551513897	"27.4.aE"	"Q4"
7	16	0.187924252875	"27.4.aE"	"Q4"
8	16	0.195622558072	"27.4.aE"	"Q4"
9	16	0.202768139816	"27.4.aE"	"Q4"
10	16	0.209450943211	"27.4.aE"	"Q4"
11	16	0.215739543406	"27.4.aE"	"Q4"
12	16	0.221687562404	"27.4.aE"	"Q4"
13	16	0.227337817418	"27.4.aE"	"Q4"
14	16	0.232725106571	"27.4.aE"	"Q4"
15	16	0.237878139994	"27.4.aE"	"Q4"
1	17	0.119914522782	"27.4.aE"	"Q4"
2	17	0.137864009692	"27.4.aE"	"Q4"
3	17	0.152049996779	"27.4.aE"	"Q4"
4	17	0.163981794557	"27.4.aE"	"Q4"
5	17	0.174385004029	"27.4.aE"	"Q4"
6	17	0.183671163208	"27.4.aE"	"Q4"
7	17	0.192098887907	"27.4.aE"	"Q4"
8	17	0.199842556233	"27.4.aE"	"Q4"
9	17	0.207025970953	"27.4.aE"	"Q4"
10	17	0.213740568134	"27.4.aE"	"Q4"
11	17	0.220056021866	"27.4.aE"	"Q4"
12	17	0.226026786723	"27.4.aE"	"Q4"
13	17	0.231696325223	"27.4.aE"	"Q4"
14	17	0.237099945339	"27.4.aE"	"Q4"
15	17	0	"27.4.aE"	"Q4"
1	18	0.112546997345	"27.4.aE"	"Q4"
2	18	0.129392640446	"27.4.aE"	"Q4"
3	18	0.142706138919	"27.4.aE"	"Q4"
4	18	0.15390403347	"27.4.aE"	"Q4"
5	18	0.163667322286	"27.4.aE"	"Q4"
6	18	0.172382244468	"27.4.aE"	"Q4"
7	18	0.180291516843	"27.4.aE"	"Q4"
8	18	0.187558796768	"27.4.aE"	"Q4"
9	18	0.194300275344	"27.4.aE"	"Q4"
10	18	0.200601766759	"27.4.aE"	"Q4"
11	18	0.206528661116	"27.4.aE"	"Q4"
12	18	0.212132064702	"27.4.aE"	"Q4"
13	18	0.217452767556	"27.4.aE"	"Q4"
14	18	0.222523906542	"27.4.aE"	"Q4"
15	18	0.227372810668	"27.4.aE"	"Q4"
1	19	0.128046742419	"27.4.aE"	"Q4"
2	19	0.14742813996	"27.4.aE"	"Q4"
3	19	0.162764679007	"27.4.aE"	"Q4"
4	19	0.175675851662	"27.4.aE"	"Q4"
5	19	0.186941009083	"27.4.aE"	"Q4"
6	19	0.197002510828	"27.4.aE"	"Q4"
7	19	0.206138512828	"27.4.aE"	"Q4"
8	19	0.214536666176	"27.4.aE"	"Q4"
9	19	0.222330257059	"27.4.aE"	"Q4"
10	19	0.229617764782	"27.4.aE"	"Q4"
11	19	0.23647425709	"27.4.aE"	"Q4"
12	19	0.242958422949	"27.4.aE"	"Q4"
13	19	0.249117118329	"27.4.aE"	"Q4"
14	19	0.2549884183	"27.4.aE"	"Q4"
15	19	0.260603732505	"27.4.aE"	"Q4"
1	20	0.128883385008	"27.4.aE"	"Q4"
2	20	0.14864173996	"27.4.aE"	"Q4"
3	20	0.16429885191	"27.4.aE"	"Q4"
4	20	0.177493671605	"27.4.aE"	"Q4"
5	20	0.189015828804	"27.4.aE"	"Q4"
6	20	0.199313911508	"27.4.aE"	"Q4"
7	20	0.208670193365	"27.4.aE"	"Q4"
8	20	0.217275218011	"27.4.aE"	"Q4"
9	20	0.225264396711	"27.4.aE"	"Q4"
10	20	0.232737824931	"27.4.aE"	"Q4"
11	20	0.239771833793	"27.4.aE"	"Q4"
12	20	0.246426122252	"27.4.aE"	"Q4"
13	20	0.25274836888	"27.4.aE"	"Q4"
14	20	0.258777329358	"27.4.aE"	"Q4"
15	20	0.264544984098	"27.4.aE"	"Q4"
1	21	0.129234998015	"27.4.aE"	"Q4"
2	21	0.148810556893	"27.4.aE"	"Q4"
3	21	0.164301994715	"27.4.aE"	"Q4"
4	21	0.177344346714	"27.4.aE"	"Q4"
5	21	0.188724495904	"27.4.aE"	"Q4"
6	21	0.19888909933	"27.4.aE"	"Q4"
7	21	0.208119026606	"27.4.aE"	"Q4"
8	21	0.216603766055	"27.4.aE"	"Q4"
9	21	0.224477912818	"27.4.aE"	"Q4"
10	21	0.231840915944	"27.4.aE"	"Q4"
11	21	0.238768584162	"27.4.aE"	"Q4"
12	21	0.245320187009	"27.4.aE"	"Q4"
13	21	0.251543044892	"27.4.aE"	"Q4"
14	21	0.257475610968	"27.4.aE"	"Q4"
15	21	0.263149607309	"27.4.aE"	"Q4"
1	22	0.127782443008	"27.4.aE"	"Q4"
2	22	0.146922757058	"27.4.aE"	"Q4"
