"age"	"part.year"	"lengthCM"	"samplingID"	"partnumber"	"otolithtype"	"partcount"
2	0.401639344262295	23.5	13	1	NA	NA
6	0.401639344262295	26.5	13	1	NA	NA
7	0.401639344262295	26.5	13	1	NA	NA
2	0.401639344262295	25	13	1	NA	NA
3	0.401639344262295	26.5	13	1	NA	NA
6	0.401639344262295	26.5	13	1	NA	NA
5	0.401639344262295	26.5	13	1	NA	NA
9	0.401639344262295	29.5	13	1	NA	NA
7	0.401639344262295	27.5	13	1	NA	NA
2	0.401639344262295	25.5	13	1	NA	NA
2	0.401639344262295	26	13	1	NA	NA
6	0.486338797814208	27	15	1	NA	NA
7	0.486338797814208	28.5	15	1	NA	NA
7	0.486338797814208	27	15	1	NA	NA
6	0.486338797814208	28	15	1	NA	NA
5	0.486338797814208	28	15	1	NA	NA
6	0.486338797814208	28.5	15	1	NA	NA
7	0.486338797814208	27	15	1	NA	NA
9	0.486338797814208	28.5	15	1	NA	NA
6	0.486338797814208	28	15	1	NA	NA
7	0.486338797814208	28	15	1	NA	NA
6	0.486338797814208	29.5	15	1	NA	NA
6	0.486338797814208	28.5	15	1	NA	NA
4	0.486338797814208	27	15	1	NA	NA
7	0.486338797814208	28.5	15	1	NA	NA
6	0.486338797814208	27.5	15	1	NA	NA
4	0.486338797814208	25.5	15	1	NA	NA
4	0.486338797814208	28	15	1	NA	NA
4	0.486338797814208	25.5	15	1	NA	NA
6	0.486338797814208	30.5	15	1	NA	NA
4	0.486338797814208	27.5	15	1	NA	NA
7	0.486338797814208	29	15	1	NA	NA
6	0.486338797814208	29	15	1	NA	NA
6	0.486338797814208	29	15	1	NA	NA
5	0.486338797814208	26.5	15	1	NA	NA
7	0.486338797814208	26.5	15	1	NA	NA
6	0.486338797814208	28	15	1	NA	NA
9	0.486338797814208	30	15	1	NA	NA
7	0.486338797814208	26.5	15	1	NA	NA
7	0.486338797814208	27	15	1	NA	NA
7	0.486338797814208	27	15	1	NA	NA
6	0.486338797814208	27	15	1	NA	NA
6	0.486338797814208	27	15	1	NA	NA
7	0.486338797814208	27	15	1	NA	NA
8	0.486338797814208	26	15	1	NA	NA
5	0.486338797814208	27	15	1	NA	NA
7	0.486338797814208	27.5	15	1	NA	NA
3	0.486338797814208	26	15	1	NA	NA
6	0.486338797814208	27.5	15	1	NA	NA
4	0.486338797814208	26.5	15	1	NA	NA
4	0.486338797814208	26.5	15	1	NA	NA
7	0.486338797814208	28.5	15	1	NA	NA
6	0.486338797814208	27	15	1	NA	NA
6	0.486338797814208	29	15	1	NA	NA
6	0.486338797814208	30	15	1	NA	NA
3	0.486338797814208	26.5	15	1	NA	NA
6	0.486338797814208	27	15	1	NA	NA
6	0.486338797814208	27.5	15	1	NA	NA
4	0.486338797814208	26	15	1	NA	NA
6	0.486338797814208	27.5	15	1	NA	NA
6	0.486338797814208	26	15	1	NA	NA
4	0.478142076502732	24	16	1	NA	NA
4	0.478142076502732	26.5	16	1	NA	NA
2	0.478142076502732	24	16	1	NA	NA
4	0.478142076502732	25	16	1	NA	NA
6	0.478142076502732	26.5	16	1	NA	NA
4	0.478142076502732	25	16	1	NA	NA
7	0.478142076502732	26.5	16	1	NA	NA
2	0.478142076502732	24	16	1	NA	NA
4	0.478142076502732	26	16	1	NA	NA
4	0.478142076502732	25.5	16	1	NA	NA
4	0.478142076502732	25	16	1	NA	NA
7	0.478142076502732	26	16	1	NA	NA
5	0.478142076502732	25.5	16	1	NA	NA
2	0.478142076502732	25	16	1	NA	NA
3	0.478142076502732	25	16	1	NA	NA
5	0.478142076502732	25.5	16	1	NA	NA
4	0.478142076502732	25.5	16	1	NA	NA
4	0.478142076502732	25	16	1	NA	NA
2	0.478142076502732	25	16	1	NA	NA
