"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1578412"	1	"2013"	"M 0022HØ"	2021	"13.10.2021"	"53"	NA	"07"	"18"	77.5	"NOR"	0	"KINGS BAY"	"2013062012"	"LCNN"	"5"	"28 m og over"	4027	NA	2013	NA	5500	2012	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578412"	2	"2013"	"M 0022HØ"	2021	"13.10.2021"	"53"	NA	"07"	"18"	77.5	"NOR"	0	"KINGS BAY"	"2013062012"	"LCNN"	"5"	"28 m og over"	4027	NA	2013	NA	5500	2012	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578929"	1	"2013"	"M 0022HØ"	2021	"23.10.2021"	"53"	NA	"07"	"15"	77.5	"NOR"	0	"KINGS BAY"	"2013062012"	"LCNN"	"5"	"28 m og over"	4027	NA	2013	NA	5500	2012	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578304"	1	"2013"	"TR0004O"	2021	"11.10.2021"	"53"	NA	"30"	"09"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1578929"	2	"2013"	"M 0022HØ"	2021	"23.10.2021"	"53"	NA	"07"	"15"	77.5	"NOR"	0	"KINGS BAY"	"2013062012"	"LCNN"	"5"	"28 m og over"	4027	NA	2013	NA	5500	2012	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578306"	2	"2013"	"TR0004O"	2021	"11.10.2021"	"53"	NA	"07"	"16"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1578304"	2	"2013"	"TR0004O"	2021	"11.10.2021"	"53"	NA	"30"	"09"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1579388"	2	"2013"	"M 0001HØ"	2021	"05.11.2021"	"53"	NA	"07"	"14"	75.4	"NOR"	0	"TEIGENES"	"2005033587"	"LNTY"	"5"	"28 m og over"	2883	NA	2005	NA	5168	2003	"27.11.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1579389"	1	"2013"	"M 0001HØ"	2021	"05.11.2021"	"53"	NA	"07"	"13"	75.4	"NOR"	0	"TEIGENES"	"2005033587"	"LNTY"	"5"	"28 m og over"	2883	NA	2005	NA	5168	2003	"27.11.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578305"	3	"2013"	"TR0004O"	2021	"11.10.2021"	"53"	NA	"30"	"09"	79.95	"NOR"	0	"RAV"	"2019109673"	"LFSW"	"5"	"28 m og over"	3274	NA	2019	NA	6636	2018	"15.04.2019"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5020	"OSEN"	50	"Trøndelag"	NA	"NORGE"
"1576115"	1	"2013"	"SF0002S"	2021	"26.08.2021"	"11"	NA	"30"	"14"	46	"NOR"	0	"HOVDEN VIKING"	"2018107873"	"LEYN"	"5"	"28 m og over"	1010	303	2018	NA	2570	2017	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4649	"STAD"	46	"Vestland"	NA	"NORGE"
"1576115"	2	"2013"	"SF0002S"	2021	"26.08.2021"	"11"	NA	"30"	"14"	46	"NOR"	0	"HOVDEN VIKING"	"2018107873"	"LEYN"	"5"	"28 m og over"	1010	303	2018	NA	2570	2017	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4649	"STAD"	46	"Vestland"	NA	"NORGE"
"1577321"	1	"2013"	"T 0055G"	2021	"17.09.2021"	"11"	NA	"30"	"08"	69.99	"NOR"	0	"ODD LUNDBERG"	"2019111113"	"LFUO"	"5"	"28 m og over"	2774	NA	2019	NA	4827	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5414	"GRATANGEN"	54	"Troms og Finnmark"	NA	"NORGE"
"1579459"	1	"2013"	"H 0099AV"	2021	"06.11.2021"	"53"	NA	"07"	"13"	74.2	"NOR"	0	"ØSTERBRIS"	"2014066272"	"LDKM"	"5"	"28 m og over"	2832	NA	2014	NA	6120	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1575432"	2	"2013"	"H 0069S"	2021	"14.08.2021"	"11"	NA	"37"	"01"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576255"	3	"2013"	"H 0069S"	2021	"28.08.2021"	"11"	NA	"30"	"09"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1577089"	3	"2013"	"H 0074AV"	2021	"14.09.2021"	"11"	NA	"30"	"08"	64	"NOR"	0	"TALBOR"	"2001015541"	"LLQM"	"5"	"28 m og over"	1514	NA	2001	NA	4800	2001	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577420"	2	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1578576"	2	"2013"	"H 0069S"	2021	"17.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1577090"	3	"2013"	"H 0074AV"	2021	"14.09.2021"	"11"	NA	"30"	"08"	64	"NOR"	0	"TALBOR"	"2001015541"	"LLQM"	"5"	"28 m og over"	1514	NA	2001	NA	4800	2001	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1576228"	2	"2013"	"H 0180K"	2021	"27.08.2021"	"11"	NA	"30"	"14"	36.9	"NOR"	0	"TUNFISK"	"2002018201"	"LLWG"	"5"	"28 m og over"	424	NA	2002	2005	1300	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1576693"	2	"2013"	"M 0189A"	2021	"06.09.2021"	"11"	NA	"30"	"08"	74.8	"NOR"	0	"GUNNAR LANGVA"	"2019112433"	"LFGY"	"5"	"28 m og over"	2985	NA	2019	NA	6528	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1507	"ÅLESUND"	15	"Møre og Romsdal"	NA	"NORGE"
"1576331"	2	"2013"	"H 0099AV"	2021	"30.08.2021"	"11"	NA	"30"	"04"	74.2	"NOR"	0	"ØSTERBRIS"	"2014066272"	"LDKM"	"5"	"28 m og over"	2832	NA	2014	NA	6120	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577421"	1	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1578566"	2	"2013"	"H 0081BN"	2021	"17.10.2021"	"11"	NA	"07"	"18"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1578566"	1	"2013"	"H 0081BN"	2021	"17.10.2021"	"11"	NA	"07"	"18"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1576155"	1	"2013"	"H 0069S"	2021	"26.08.2021"	"11"	NA	"30"	"14"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576155"	2	"2013"	"H 0069S"	2021	"26.08.2021"	"11"	NA	"30"	"14"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576421"	1	"2013"	"SF0230F"	2021	"31.08.2021"	"11"	NA	"42"	"84"	64.2	"NOR"	0	"FISKEBAS"	"2014064072"	"LDFS"	"5"	"28 m og over"	1899	NA	2013	NA	4080	2014	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4602	"KINN"	46	"Vestland"	NA	"NORGE"
"1576336"	2	"2013"	"H 0180K"	2021	"30.08.2021"	"11"	NA	"30"	"04"	36.9	"NOR"	0	"TUNFISK"	"2002018201"	"LLWG"	"5"	"28 m og over"	424	NA	2002	2005	1300	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1577421"	3	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1577422"	3	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1576474"	3	"2013"	"M 0065HØ"	2021	"01.09.2021"	"11"	NA	"30"	"09"	74	"NOR"	0	"SMARAGD"	"2015070773"	"LKOO"	"5"	"28 m og over"	3580	NA	2015	NA	5440	2015	"01.01.2018"	"12.10.2021 23:59:59"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1577416"	2	"2013"	"N 0307LN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	74.8	"NOR"	0	"M.YTTERSTAD"	"2015068433"	"LFTI"	"5"	"28 m og over"	2906	NA	2015	NA	5364	2015	"14.09.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1851	"LØDINGEN"	18	"Nordland"	NA	"NORGE"
"1577322"	1	"2013"	"N 0024ME"	2021	"17.09.2021"	"11"	NA	"30"	"08"	67.4	"NOR"	0	"SELVÅG SENIOR"	"1999005441"	"LJXW"	"5"	"28 m og over"	1960	NA	1999	NA	7500	1998	"21.10.2020"	"01.10.2022 01:02:28"	"04"	"Leiefartøy (Erstatningsfartøy)"	1837	"MELØY"	18	"Nordland"	NA	"NORGE"
"1577416"	1	"2013"	"N 0307LN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	74.8	"NOR"	0	"M.YTTERSTAD"	"2015068433"	"LFTI"	"5"	"28 m og over"	2906	NA	2015	NA	5364	2015	"14.09.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1851	"LØDINGEN"	18	"Nordland"	NA	"NORGE"
"1577422"	1	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1578577"	2	"2013"	"H 0069S"	2021	"17.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576047"	2	"2013"	"H 0004AV"	2021	"25.08.2021"	"11"	NA	"34"	"05"	76.4	"NOR"	0	"VENDLA"	"2013062455"	"LCYN"	"5"	"28 m og over"	2987	NA	2013	NA	4000	2013	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1577321"	2	"2013"	"T 0055G"	2021	"17.09.2021"	"11"	NA	"30"	"08"	69.99	"NOR"	0	"ODD LUNDBERG"	"2019111113"	"LFUO"	"5"	"28 m og over"	2774	NA	2019	NA	4827	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5414	"GRATANGEN"	54	"Troms og Finnmark"	NA	"NORGE"
"1578691"	1	"2013"	"H 0002AV"	2021	"18.10.2021"	"11"	NA	"07"	"14"	53.55	"NOR"	0	"RADEK"	"2000013296"	"LNXT"	"5"	"28 m og over"	644	NA	1968	NA	1100	1967	"01.01.2020"	"17.07.2022 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578734"	2	"2013"	"H 0069S"	2021	"19.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1575797"	2	"2013"	"H 0087AV"	2021	"21.08.2021"	"11"	NA	"34"	"05"	68.8	"NOR"	0	"BIRKELAND"	"2004030165"	"LMWI"	"5"	"28 m og over"	2069	NA	2004	NA	6120	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1575797"	3	"2013"	"H 0087AV"	2021	"21.08.2021"	"11"	NA	"34"	"05"	68.8	"NOR"	0	"BIRKELAND"	"2004030165"	"LMWI"	"5"	"28 m og over"	2069	NA	2004	NA	6120	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578320"	1	"2013"	"M 0108MD"	2021	"11.10.2021"	"11"	NA	"30"	"09"	37.95	"NOR"	0	"JØKUL"	"2007039149"	"LALD"	"5"	"28 m og over"	498	NA	2007	NA	1414	2007	"01.01.2020"	"21.02.2022 23:59:59"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
"1576155"	3	"2013"	"H 0069S"	2021	"26.08.2021"	"11"	NA	"30"	"14"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576540"	1	"2013"	"M 0065HØ"	2021	"03.09.2021"	"11"	NA	"30"	"04"	74	"NOR"	0	"SMARAGD"	"2015070773"	"LKOO"	"5"	"28 m og over"	3580	NA	2015	NA	5440	2015	"01.01.2018"	"12.10.2021 23:59:59"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1576474"	2	"2013"	"M 0065HØ"	2021	"01.09.2021"	"11"	NA	"30"	"09"	74	"NOR"	0	"SMARAGD"	"2015070773"	"LKOO"	"5"	"28 m og over"	3580	NA	2015	NA	5440	2015	"01.01.2018"	"12.10.2021 23:59:59"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1576540"	3	"2013"	"M 0065HØ"	2021	"03.09.2021"	"11"	NA	"30"	"04"	74	"NOR"	0	"SMARAGD"	"2015070773"	"LKOO"	"5"	"28 m og over"	3580	NA	2015	NA	5440	2015	"01.01.2018"	"12.10.2021 23:59:59"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578411"	2	"2013"	"H 0081BN"	2021	"13.10.2021"	"11"	NA	"07"	"18"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1575304"	3	"2013"	"M 0003HØ"	2021	"12.08.2021"	"11"	NA	"37"	"02"	67.5	"NOR"	0	"LEINEBJØRN"	"2012058508"	"LCOJ"	"5"	"28 m og over"	1828	NA	2012	NA	4705	2011	"24.06.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1575174"	1	"2013"	"H 0069S"	2021	"09.08.2021"	"11"	NA	"34"	"05"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1575966"	2	"2013"	"H 0069S"	2021	"23.08.2021"	"11"	NA	"30"	"14"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576254"	3	"2013"	"H 0069S"	2021	"28.08.2021"	"11"	NA	"30"	"09"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1576336"	1	"2013"	"H 0180K"	2021	"30.08.2021"	"11"	NA	"30"	"04"	36.9	"NOR"	0	"TUNFISK"	"2002018201"	"LLWG"	"5"	"28 m og over"	424	NA	2002	2005	1300	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4617	"KVINNHERAD"	46	"Vestland"	NA	"NORGE"
"1577420"	1	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1577422"	2	"2013"	"H 0081BN"	2021	"19.09.2021"	"11"	NA	"30"	"08"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1577320"	1	"2013"	"T 0055G"	2021	"17.09.2021"	"11"	NA	"30"	"08"	69.99	"NOR"	0	"ODD LUNDBERG"	"2019111113"	"LFUO"	"5"	"28 m og over"	2774	NA	2019	NA	4827	2019	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	5414	"GRATANGEN"	54	"Troms og Finnmark"	NA	"NORGE"
"1575744"	2	"2013"	"H 0069S"	2021	"20.08.2021"	"11"	NA	"34"	"05"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578734"	1	"2013"	"H 0069S"	2021	"19.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578414"	2	"2013"	"H 0069S"	2021	"13.10.2021"	"11"	NA	"07"	"18"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578414"	1	"2013"	"H 0069S"	2021	"13.10.2021"	"11"	NA	"07"	"18"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578577"	1	"2013"	"H 0069S"	2021	"17.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578691"	2	"2013"	"H 0002AV"	2021	"18.10.2021"	"11"	NA	"07"	"14"	53.55	"NOR"	0	"RADEK"	"2000013296"	"LNXT"	"5"	"28 m og over"	644	NA	1968	NA	1100	1967	"01.01.2020"	"17.07.2022 23:59:59"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578733"	2	"2013"	"H 0069S"	2021	"19.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578928"	1	"2013"	"M 0022HØ"	2021	"23.10.2021"	"11"	NA	"07"	"15"	77.5	"NOR"	0	"KINGS BAY"	"2013062012"	"LCNN"	"5"	"28 m og over"	4027	NA	2013	NA	5500	2012	"01.01.2018"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1578733"	1	"2013"	"H 0069S"	2021	"19.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578411"	1	"2013"	"H 0081BN"	2021	"13.10.2021"	"11"	NA	"07"	"18"	60.9	"NOR"	0	"HAVDRØN"	"1997002949"	"LIRW"	"5"	"28 m og over"	1102	NA	1997	NA	3500	1997	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1578729"	1	"2013"	"H 0087AV"	2021	"19.10.2021"	"11"	NA	"07"	"15"	68.8	"NOR"	0	"BIRKELAND"	"2004030165"	"LMWI"	"5"	"28 m og over"	2069	NA	2004	NA	6120	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578576"	1	"2013"	"H 0069S"	2021	"17.10.2021"	"11"	NA	"07"	"15"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1578729"	2	"2013"	"H 0087AV"	2021	"19.10.2021"	"11"	NA	"07"	"15"	68.8	"NOR"	0	"BIRKELAND"	"2004030165"	"LMWI"	"5"	"28 m og over"	2069	NA	2004	NA	6120	2002	"01.01.2020"	"01.10.2022 01:02:28"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1578320"	2	"2013"	"M 0108MD"	2021	"11.10.2021"	"11"	NA	"30"	"09"	37.95	"NOR"	0	"JØKUL"	"2007039149"	"LALD"	"5"	"28 m og over"	498	NA	2007	NA	1414	2007	"01.01.2020"	"21.02.2022 23:59:59"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
