"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"1568295"	1	"2013"	"M 0027VD"	2020	"06.10.2020"	"11"	NA	"42"	"12"	65.7	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568119"	1	"2013"	"H 0380AV"	2020	"04.10.2020"	"11"	NA	"42"	"12"	70.6	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568119"	2	"2013"	"H 0380AV"	2020	"04.10.2020"	"11"	NA	"42"	"12"	70.6	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568525"	2	"2013"	"H 0380AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	70.6	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568046"	1	"2013"	"M 0022HØ"	2020	"03.10.2020"	"11"	NA	"42"	"12"	77.5	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567680"	2	"2013"	"H 0010AM"	2020	"29.09.2020"	"11"	NA	"42"	"32"	57.5	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568195"	2	"2013"	"M 0070HØ"	2020	"05.10.2020"	"11"	NA	"42"	"13"	69.9	"NOR"	0	"04213"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568473"	1	"2013"	"M 0108MD"	2020	"08.10.2020"	"11"	NA	"28"	"03"	37.95	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568636"	2	"2013"	"H 0087AV"	2020	"10.10.2020"	"11"	NA	"42"	"32"	68.8	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1563006"	1	"2013"	"H 0002AV"	2020	"22.01.2020"	"11"	NA	"42"	"71"	53.55	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568295"	2	"2013"	"M 0027VD"	2020	"06.10.2020"	"11"	NA	"42"	"12"	65.7	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568434"	2	"2013"	"ST0001O"	2020	"08.10.2020"	"11"	NA	"28"	"03"	37.49	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568661"	1	"2013"	"VN0118B"	2020	"10.10.2020"	"11"	NA	"42"	"32"	75	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567987"	1	"2013"	"SF0003A"	2020	"03.10.2020"	"11"	NA	"07"	"33"	26.13	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1568051"	2	"2013"	"N 0114L"	2020	"04.10.2020"	"11"	NA	"07"	"33"	27.4	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1568926"	2	"2013"	"N 0024ME"	2020	"14.10.2020"	"11"	NA	"42"	"32"	67.4	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568473"	2	"2013"	"M 0108MD"	2020	"08.10.2020"	"11"	NA	"28"	"03"	37.95	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1563006"	2	"2013"	"H 0002AV"	2020	"22.01.2020"	"11"	NA	"42"	"71"	53.55	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1569059"	1	"2013"	"M 0001HØ"	2020	"16.10.2020"	"11"	NA	"42"	"22"	75.4	"NOR"	0	"04222"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568309"	2	"2013"	"SF0012F"	2020	"06.10.2020"	"11"	NA	"28"	"04"	34.79	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568210"	1	"2013"	"M 0108MD"	2020	"05.10.2020"	"11"	NA	"07"	"33"	37.95	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1567870"	1	"2013"	"M 0070HØ"	2020	"01.10.2020"	"11"	NA	"42"	"12"	69.9	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567680"	1	"2013"	"H 0010AM"	2020	"29.09.2020"	"11"	NA	"42"	"32"	57.5	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568051"	1	"2013"	"N 0114L"	2020	"04.10.2020"	"11"	NA	"07"	"33"	27.4	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1569144"	1	"2013"	"SF0230F"	2020	"16.10.2020"	"11"	NA	"42"	"22"	64.2	"NOR"	0	"04222"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568440"	2	"2013"	"VL0050G"	2020	"08.10.2020"	"11"	NA	"28"	"03"	34.99	"NOR"	0	"02803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568614"	1	"2013"	"ST0001O"	2020	"10.10.2020"	"11"	NA	"28"	"03"	37.49	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568577"	2	"2013"	"H 0148AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	69.95	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568023"	2	"2013"	"M 0022HØ"	2020	"03.10.2020"	"11"	NA	"42"	"12"	77.5	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567870"	2	"2013"	"M 0070HØ"	2020	"01.10.2020"	"11"	NA	"42"	"12"	69.9	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568309"	1	"2013"	"SF0012F"	2020	"06.10.2020"	"11"	NA	"28"	"04"	34.79	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568295"	3	"2013"	"M 0027VD"	2020	"06.10.2020"	"11"	NA	"42"	"12"	65.7	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568334"	1	"2013"	"M 0011AV"	2020	"07.10.2020"	"11"	NA	"28"	"04"	33.19	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568614"	2	"2013"	"ST0001O"	2020	"10.10.2020"	"11"	NA	"28"	"03"	37.49	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568577"	1	"2013"	"H 0148AV"	2020	"09.10.2020"	"11"	NA	"42"	"32"	69.95	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568195"	1	"2013"	"M 0070HØ"	2020	"05.10.2020"	"11"	NA	"42"	"13"	69.9	"NOR"	0	"04213"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568102"	2	"2013"	"SF0012F"	2020	"04.10.2020"	"11"	NA	"07"	"33"	34.79	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	201099	999
"1568023"	1	"2013"	"M 0022HØ"	2020	"03.10.2020"	"11"	NA	"42"	"12"	77.5	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568953"	1	"2013"	"M 0189A"	2020	"15.10.2020"	"11"	NA	"42"	"30"	74.8	"NOR"	0	"04230"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567962"	1	"2013"	"M 0027VD"	2020	"02.10.2020"	"11"	NA	"42"	"12"	65.7	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1567726"	2	"2013"	"H 0058AV"	2020	"29.09.2020"	"11"	NA	"42"	"22"	71.1	"NOR"	0	"04222"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567987"	2	"2013"	"SF0003A"	2020	"03.10.2020"	"11"	NA	"07"	"33"	26.13	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1568334"	3	"2013"	"M 0011AV"	2020	"07.10.2020"	"11"	NA	"28"	"04"	33.19	"NOR"	8	"82804"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568429"	1	"2013"	"M 0116HØ"	2020	"08.10.2020"	"11"	NA	"07"	"33"	34.07	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1569106"	1	"2013"	"H 0074AV"	2020	"15.10.2020"	"11"	NA	"42"	"31"	64	"NOR"	0	"04231"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1568932"	1	"2013"	"T 0008S"	2020	"14.10.2020"	"11"	NA	"42"	"33"	38.08	"NOR"	0	"04233"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568440"	1	"2013"	"VL0050G"	2020	"08.10.2020"	"11"	NA	"28"	"03"	34.99	"NOR"	0	"02803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568047"	1	"2013"	"M 0022HØ"	2020	"03.10.2020"	"11"	NA	"42"	"12"	77.5	"NOR"	0	"04212"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567660"	1	"2013"	"H 0058AV"	2020	"29.09.2020"	"11"	NA	"42"	"22"	71.1	"NOR"	0	"04222"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1568210"	2	"2013"	"M 0108MD"	2020	"05.10.2020"	"11"	NA	"07"	"33"	37.95	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1563337"	1	"2013"	"LK429"	2020	"07.02.2020"	"53"	NA	"43"	"46"	NA	"GBR"	0	"04346"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1569877"	2	"2013"	"H 0026AV"	2020	"07.11.2020"	"53"	NA	"42"	"53"	70	"NOR"	0	"04253"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1563337"	2	"2013"	"LK429"	2020	"07.02.2020"	"53"	NA	"43"	"46"	NA	"GBR"	0	"04346"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1569474"	1	"2013"	"FR224"	2020	"26.10.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1562999"	2	"2013"	"TR0400V"	2020	"22.01.2020"	"53"	NA	"42"	"71"	45	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565223"	3	"2013"	"H 0001AV"	2020	"30.06.2020"	"53"	NA	"42"	"52"	67	"NOR"	0	"04252"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1562999"	1	"2013"	"TR0400V"	2020	"22.01.2020"	"53"	NA	"42"	"71"	45	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565387"	3	"2013"	"H 0002F"	2020	"04.07.2020"	"53"	NA	"28"	"52"	64	"NOR"	0	"02852"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1563102"	2	"2013"	"LK362"	2020	"28.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	"04382"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1562770"	1	"2013"	"H 0002F"	2020	"10.01.2020"	"53"	NA	"42"	"71"	64	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1563221"	2	"2013"	"FR224"	2020	"01.02.2020"	"53"	NA	"43"	"64"	NA	"GBR"	0	"04364"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1562770"	2	"2013"	"H 0002F"	2020	"10.01.2020"	"53"	NA	"42"	"71"	64	"NOR"	0	"04271"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1569877"	1	"2013"	"H 0026AV"	2020	"07.11.2020"	"53"	NA	"42"	"53"	70	"NOR"	0	"04253"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1563204"	1	"2013"	"FR224"	2020	"01.02.2020"	"53"	NA	"43"	"64"	NA	"GBR"	0	"04364"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1563221"	1	"2013"	"FR224"	2020	"01.02.2020"	"53"	NA	"43"	"64"	NA	"GBR"	0	"04364"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1563102"	1	"2013"	"LK362"	2020	"28.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	"04382"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1565224"	3	"2013"	"H 0002F"	2020	"30.06.2020"	"53"	NA	"42"	"53"	64	"NOR"	0	"04253"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565089"	6	"2013"	"H 0365AV"	2020	"25.06.2020"	"53"	NA	"28"	"51"	78.75	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565195"	3	"2013"	"H 0001O"	2020	"29.06.2020"	"53"	NA	"42"	"53"	68.1	"NOR"	0	"04253"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1566564"	4	"2013"	"M 0022HØ"	2020	"28.08.2020"	"53"	NA	"41"	"69"	77.5	"NOR"	0	"04169"	"Sentrale Nordsjø"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1569474"	2	"2013"	"FR224"	2020	"26.10.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1563297"	1	"2013"	"LK429"	2020	"07.02.2020"	"53"	NA	"43"	"46"	NA	"GBR"	0	"04346"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1563297"	2	"2013"	"LK429"	2020	"07.02.2020"	"53"	NA	"43"	"46"	NA	"GBR"	0	"04346"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1563204"	2	"2013"	"FR224"	2020	"01.02.2020"	"53"	NA	"43"	"64"	NA	"GBR"	0	"04364"	"Vest av Skottland (Hebridene)"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordvestkysten av Skottland og Nord-Irland eller som vest av Skottland"	"27"	"Nordøstlige Atlanterhav"	"Annet"	0	0
"1566371"	1	"2013"	"SF0010A"	2020	"20.08.2020"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566555"	2	"2013"	"SF0030A"	2020	"27.08.2020"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566373"	1	"2013"	"SF0010A"	2020	"20.08.2020"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566799"	1	"2013"	"M 0004VN"	2020	"03.09.2020"	"11"	NA	"07"	"33"	7.18	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1566799"	2	"2013"	"M 0004VN"	2020	"03.09.2020"	"11"	NA	"07"	"33"	7.18	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1567689"	1	"2013"	"SF0008A"	2020	"29.09.2020"	"11"	NA	"42"	"32"	44.85	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1567689"	3	"2013"	"SF0008A"	2020	"29.09.2020"	"11"	NA	"42"	"32"	44.85	"NOR"	0	"04232"	"Shetland"	"XEU"	"EU-sonen"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565286"	1	"2013"	"SF0010A"	2020	"30.06.2020"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1566801"	1	"2013"	"M 0004VN"	2020	"28.08.2020"	"11"	NA	"07"	"33"	7.18	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1566801"	2	"2013"	"M 0004VN"	2020	"28.08.2020"	"11"	NA	"07"	"33"	7.18	"NOR"	8	"80733"	"Storegga-Frøyabanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/Norskehavet - utenfor NEAFC reguleringsområde"	"27"	"Nordøstlige Atlanterhav"	"Nord for 62°N"	0	0
"1565285"	1	"2013"	"SF0010A"	2020	"30.06.2020"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1565290"	1	"2013"	"SF0010A"	2020	"22.06.2020"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"82803"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
