"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1562855"	2	"2013"	"H 0365AV"	2020	"12.01.2020"	"53"	NA	"42"	"62"	74.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	4287	4201	4201
"1567420"	4	"2013"	"N 0307LN"	2020	"23.09.2020"	"53"	NA	"08"	"53"	74.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5776	5660	5660
"1564840"	3	"2013"	"H 0001O"	2020	"18.06.2020"	"53"	NA	"42"	"54"	68.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	490	480	480
"1569637"	2	"2013"	"FR77"	2020	"29.10.2020"	"53"	NA	"42"	"22"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	4988	4888	4888
"1569856"	1	"2013"	"FR224"	2020	"06.11.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	932816	914160	914160
"1562905"	2	"2013"	"FR249"	2020	"17.01.2020"	"53"	NA	"42"	"72"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	143854	140977	140977
"1562910"	2	"2013"	"H 0365AV"	2020	"17.01.2020"	"53"	NA	"42"	"62"	78.75	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	28215	27651	27651
"1569881"	1	"2013"	"TR0400V"	2020	"07.11.2020"	"53"	NA	"42"	"53"	45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	102509	100459	100459
"1563134"	2	"2013"	"FR249"	2020	"29.01.2020"	"53"	NA	"43"	"82"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	70000	68600	68600
"1570715"	1	"2013"	"VA0021M"	2020	"27.11.2020"	"54"	NA	"42"	"42"	14.98	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	51902	50864	50864
"1570715"	2	"2013"	"VA0021M"	2020	"27.11.2020"	"54"	NA	"42"	"42"	14.98	"NOR"	0	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	20408	20000	20000
"1569407"	2	"2013"	"FR77"	2020	"23.10.2020"	"53"	NA	"42"	"13"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	6030	5909	5909
"1569407"	1	"2013"	"FR77"	2020	"23.10.2020"	"53"	NA	"42"	"13"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	903835	885758	885758
"1569856"	2	"2013"	"FR224"	2020	"06.11.2020"	"53"	NA	"42"	"52"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	3967	3888	3888
"1569830"	2	"2013"	"FR249"	2020	"04.11.2020"	"53"	NA	"42"	"42"	NA	"GBR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	3176	3112	3112
"3160182"	2	"2013"	"LAE925"	2020	"08.01.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	24	24	24
"3160101"	2	"2013"	"LAE925"	2020	"07.01.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	31	31	31
"3160079"	2	"2013"	"LAE925"	2020	"06.01.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	17	17	17
"3191172"	2	"2013"	"LAE925"	2020	"08.12.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	18	18	18
"3185447"	2	"2013"	"LAE925"	2020	"22.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	23	23	23
"3184661"	1	"2013"	"LAE925"	2020	"15.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	8	8	8
"3184996"	2	"2013"	"LAE925"	2020	"17.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	51	51	51
"3184544"	2	"2013"	"LAE925"	2020	"14.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	27	27	27
"3187083"	1	"2013"	"LAE925"	2020	"12.10.2020"	"55"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	10	10	10
"3186049"	1	"2013"	"LAE925"	2020	"29.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	16	16	16
"3186708"	1	"2013"	"LAE925"	2020	"07.10.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	11	11	11
"3186548"	1	"2013"	"LAE925"	2020	"05.10.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	26	26	26
"3164383"	2	"2013"	"LAE925"	2020	"11.03.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	6	6	6
"3185913"	1	"2013"	"LAE925"	2020	"28.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	37	37	37
"3182912"	1	"2013"	"LAE925"	2020	"31.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	135	135	135
"3176528"	1	"2013"	"LAE925"	2020	"23.07.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	45	45	45
"3176246"	2	"2013"	"LAE925"	2020	"22.07.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	52	52	52
"3178495"	1	"2013"	"LAE925"	2020	"03.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	20	20	20
"3175800"	1	"2013"	"LAE925"	2020	"20.07.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	46	46	46
"3180265"	1	"2013"	"LAE925"	2020	"12.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	27	27	27
"3180266"	1	"2013"	"LAE925"	2020	"12.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	27	27	27
"3179825"	1	"2013"	"LAE925"	2020	"10.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	75	75	75
"3180096"	1	"2013"	"LAE925"	2020	"11.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	35	35	35
"3181556"	1	"2013"	"LAE925"	2020	"20.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	39	39	39
"3181973"	1	"2013"	"LAE925"	2020	"24.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	55	55	55
"3182134"	1	"2013"	"LAE925"	2020	"25.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	31	31	31
"3182505"	1	"2013"	"LAE925"	2020	"26.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	76	76	76
"3183229"	1	"2013"	"LAE925"	2020	"02.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	48	48	48
"3171259"	1	"2013"	"R 0043SD"	2020	"29.05.2020"	"11"	NA	"08"	"19"	7.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	282	282	282
"3171765"	1	"2013"	"R 0043SD"	2020	"05.06.2020"	"11"	NA	"08"	"19"	7.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	386	386	386
"3177168"	1	"2013"	"LAE925"	2020	"27.07.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	52	52	52
"3187153"	1	"2013"	"LAE925"	2020	"13.10.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	8	8	8
"3187672"	2	"2013"	"LAE925"	2020	"19.10.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	14	14	14
"3177446"	1	"2013"	"LAE925"	2020	"28.07.2020"	"42"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	46	46	46
"3184096"	1	"2013"	"LAE925"	2020	"09.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	27	27	27
"3180920"	1	"2013"	"LAE925"	2020	"17.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	21	21	21
"3181128"	1	"2013"	"LAE925"	2020	"18.08.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	57	57	57
"3183756"	1	"2013"	"LAE925"	2020	"07.09.2020"	"22"	NA	"08"	"16"	NA	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	40	40	40
"3172418"	1	"2013"	"R 0003TV"	2020	"12.06.2020"	"11"	NA	"08"	"19"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"100"	"Fersk (konsum)"	"1"	"Konsum"	0	900	900	900
"3162349"	7	"2013"	"R 0003TV"	2020	"12.02.2020"	"22"	NA	"08"	"19"	10.62	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"4"	"kasser/tønner"	"20"	"A"	"2300999"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	1	1	1
"1569929"	1	"2013"	"R 0178K"	2020	"09.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1800	1764	1764
"1570005"	1	"2013"	"R 0182K"	2020	"11.11.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4966	4867	4867
"1570617"	1	"2013"	"R 0029B"	2020	"27.11.2020"	"34"	NA	"08"	"16"	12.91	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1306	1280	1280
"1570615"	1	"2013"	"R 0178K"	2020	"27.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	786	770	770
"1570616"	1	"2013"	"R 0015K"	2020	"27.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	535	524	524
"1570613"	1	"2013"	"R 0045K"	2020	"27.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1466	1437	1437
"1567338"	1	"2013"	"R 0182K"	2020	"21.09.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1200	1176	1176
"1567357"	1	"2013"	"R 0045K"	2020	"22.09.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2200	2156	2156
"1570384"	2	"2013"	"R 0045K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	100	98	98
"1570194"	1	"2013"	"R 0182K"	2020	"19.11.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	14068	13787	13787
"1570146"	1	"2013"	"R 0182K"	2020	"17.11.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7310	7164	7164
"1570383"	1	"2013"	"R 0015K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6231	6106	6106
"1570383"	2	"2013"	"R 0015K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	100	98	98
"1570382"	1	"2013"	"R 0178K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4442	4353	4353
"1570384"	1	"2013"	"R 0045K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8119	7957	7957
"1570618"	1	"2013"	"R 0061H"	2020	"27.11.2020"	"34"	NA	"08"	"16"	10.58	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	276	270	270
"1570856"	1	"2013"	"R 0061H"	2020	"02.12.2020"	"34"	NA	"08"	"16"	10.58	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	560	549	549
"1570382"	2	"2013"	"R 0178K"	2020	"23.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	100	98	98
"1570482"	1	"2013"	"R 0178K"	2020	"25.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3680	3606	3606
"1570483"	1	"2013"	"R 0045K"	2020	"25.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	7580	7428	7428
"1570481"	1	"2013"	"R 0015K"	2020	"25.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3463	3394	3394
"1569912"	1	"2013"	"R 0182K"	2020	"08.11.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	19678	19284	19284
"1569388"	1	"2013"	"R 0182K"	2020	"23.10.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2269	2224	2224
"1570007"	1	"2013"	"R 0178K"	2020	"11.11.2020"	"34"	NA	"08"	"16"	10.66	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1155	1132	1132
"1569652"	1	"2013"	"R 0182K"	2020	"30.10.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5637	5524	5524
"1569853"	1	"2013"	"R 0182K"	2020	"05.11.2020"	"34"	NA	"08"	"16"	10.56	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	13152	12889	12889
"1570006"	1	"2013"	"R 0045K"	2020	"11.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	3620	3548	3548
"1569930"	1	"2013"	"R 0045K"	2020	"09.11.2020"	"34"	NA	"08"	"16"	10.99	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	4288	4202	4202
"1566647"	1	"2013"	"R 0011ST"	2020	"31.08.2020"	"11"	NA	"08"	"18"	12.34	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15451	15142	15142
"1566647"	2	"2013"	"R 0011ST"	2020	"31.08.2020"	"11"	NA	"08"	"18"	12.34	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1000	980	980
"1566461"	1	"2013"	"R 0017ST"	2020	"25.08.2020"	"11"	NA	"08"	"18"	10.65	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15862	15545	15545
"1567206"	2	"2013"	"R 0151K"	2020	"18.09.2020"	"11"	NA	"08"	"16"	12.9	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2500	2450	2450
"1567207"	2	"2013"	"R 0011H"	2020	"18.09.2020"	"11"	NA	"08"	"16"	10.55	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	2500	2450	2450
"1566252"	1	"2013"	"R 0011H"	2020	"17.08.2020"	"11"	NA	"08"	"16"	10.55	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6150	6027	6027
"1566461"	2	"2013"	"R 0017ST"	2020	"25.08.2020"	"11"	NA	"08"	"18"	10.65	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1000	980	980
"1567584"	2	"2013"	"R 0004ST"	2020	"29.09.2020"	"11"	NA	"08"	"18"	12.89	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	200	196	196
"1566142"	1	"2013"	"R 0151K"	2020	"12.08.2020"	"11"	NA	"08"	"16"	12.9	"NOR"	8	"110"	"Rund"	"2"	"Fersk/ukonservert"	"1"	"i lås"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8800	8624	8624
