"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fangstfelt_kode"	"Hovedområde_bokmål"	"Sone_kode"	"Sone_bokmål"	"Områdegruppering_bokmål"	"HovedområdeFAO_kode"	"HovedområdeFAO_bokmål"	"NordSørFor62GraderNord"	"Fangstdagbok_nummer"	"Fangstdagbok_turnummer"
"1596680"	2	"2013"	"T 0200LK"	2023	"01.10.2023"	"11"	NA	"42"	"42"	39.7	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592697"	3	"2013"	"SF0012F"	2023	"31.05.2023"	"11"	NA	"08"	"14"	34.79	"NOR"	0	"00814"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596590"	1	"2013"	"H 0026AV"	2023	"28.09.2023"	"11"	NA	"42"	"42"	70	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596640"	2	"2013"	"M 0070HØ"	2023	"30.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596640"	1	"2013"	"M 0070HØ"	2023	"30.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596879"	2	"2013"	"M 0250HØ"	2023	"04.10.2023"	"11"	NA	"42"	"33"	69.95	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596120"	1	"2013"	"H 0004AV"	2023	"15.09.2023"	"11"	NA	"42"	"22"	76.4	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596697"	2	"2013"	"M 0250HØ"	2023	"01.10.2023"	"11"	NA	"42"	"42"	69.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596697"	3	"2013"	"M 0250HØ"	2023	"01.10.2023"	"11"	NA	"42"	"42"	69.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596774"	1	"2013"	"H 0005ØN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	62.6	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597008"	1	"2013"	"VL0184SU"	2023	"08.10.2023"	"11"	NA	"42"	"42"	61.75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597008"	2	"2013"	"VL0184SU"	2023	"08.10.2023"	"11"	NA	"42"	"42"	61.75	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597290"	1	"2013"	"H 0002F"	2023	"16.10.2023"	"11"	NA	"42"	"42"	64	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596922"	1	"2013"	"R 0080ES"	2023	"05.10.2023"	"11"	NA	"42"	"33"	58.92	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596839"	1	"2013"	"H 0058AV"	2023	"03.10.2023"	"11"	NA	"42"	"43"	71.1	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1592556"	5	"2013"	"TR0019F"	2023	"20.05.2023"	"11"	NA	"08"	"53"	64	"NOR"	0	"00853"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597056"	1	"2013"	"TR0004O"	2023	"08.10.2023"	"11"	NA	"42"	"42"	79.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596927"	1	"2013"	"H 0074AV"	2023	"05.10.2023"	"11"	NA	"42"	"34"	64	"NOR"	0	"04234"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596870"	1	"2013"	"H 0005ØN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	62.6	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596296"	1	"2013"	"H 0175B"	2023	"18.09.2023"	"11"	NA	"42"	"32"	61.54	"NOR"	0	"04232"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596880"	3	"2013"	"H 0021F"	2023	"04.10.2023"	"11"	NA	"42"	"33"	69.3	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596927"	2	"2013"	"H 0074AV"	2023	"05.10.2023"	"11"	NA	"42"	"34"	64	"NOR"	0	"04234"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596838"	2	"2013"	"H 0058AV"	2023	"03.10.2023"	"11"	NA	"42"	"43"	71.1	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596639"	1	"2013"	"M 0070HØ"	2023	"30.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597290"	3	"2013"	"H 0002F"	2023	"16.10.2023"	"11"	NA	"42"	"42"	64	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597010"	2	"2013"	"H 0077AV"	2023	"08.10.2023"	"11"	NA	"42"	"42"	68.3	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596697"	1	"2013"	"M 0250HØ"	2023	"01.10.2023"	"11"	NA	"42"	"42"	69.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597050"	1	"2013"	"H 0140B"	2023	"08.10.2023"	"11"	NA	"42"	"42"	60.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596121"	2	"2013"	"H 0087AV"	2023	"15.09.2023"	"11"	NA	"42"	"22"	68.8	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596120"	2	"2013"	"H 0004AV"	2023	"15.09.2023"	"11"	NA	"42"	"22"	76.4	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596772"	2	"2013"	"H 0005ØN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	62.6	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596679"	1	"2013"	"T 0200LK"	2023	"01.10.2023"	"11"	NA	"42"	"42"	39.7	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597343"	3	"2013"	"N 0400V"	2023	"17.10.2023"	"11"	NA	"08"	"11"	39.7	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596591"	1	"2013"	"H 0026AV"	2023	"28.09.2023"	"11"	NA	"42"	"42"	70	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596973"	1	"2013"	"H 0002F"	2023	"06.10.2023"	"11"	NA	"42"	"34"	64	"NOR"	0	"04234"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596739"	1	"2013"	"H 0388B"	2023	"01.10.2023"	"11"	NA	"42"	"42"	68.8	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597396"	3	"2013"	"H 0010AM"	2023	"18.10.2023"	"11"	NA	"08"	"53"	57.5	"NOR"	0	"00853"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596036"	1	"2013"	"H 0148AV"	2023	"13.09.2023"	"11"	NA	"42"	"22"	69.95	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597390"	3	"2013"	"N 0118L"	2023	"18.10.2023"	"11"	NA	"08"	"53"	35.49	"NOR"	0	"00853"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596131"	2	"2013"	"H 0175B"	2023	"15.09.2023"	"11"	NA	"42"	"22"	61.54	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596131"	1	"2013"	"H 0175B"	2023	"15.09.2023"	"11"	NA	"42"	"22"	61.54	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596289"	2	"2013"	"M 0200HØ"	2023	"18.09.2023"	"11"	NA	"42"	"22"	48.3	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597051"	2	"2013"	"H 0140B"	2023	"08.10.2023"	"11"	NA	"42"	"42"	60.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597051"	1	"2013"	"H 0140B"	2023	"08.10.2023"	"11"	NA	"42"	"42"	60.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596592"	1	"2013"	"VL0004KI"	2023	"28.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596592"	2	"2013"	"VL0004KI"	2023	"28.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596639"	2	"2013"	"M 0070HØ"	2023	"30.09.2023"	"11"	NA	"42"	"42"	69.9	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596591"	2	"2013"	"H 0026AV"	2023	"28.09.2023"	"11"	NA	"42"	"42"	70	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596590"	3	"2013"	"H 0026AV"	2023	"28.09.2023"	"11"	NA	"42"	"42"	70	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596696"	1	"2013"	"M 0250HØ"	2023	"01.10.2023"	"11"	NA	"42"	"42"	69.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597057"	1	"2013"	"TR0004O"	2023	"08.10.2023"	"11"	NA	"42"	"42"	79.95	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596879"	1	"2013"	"M 0250HØ"	2023	"04.10.2023"	"11"	NA	"42"	"33"	69.95	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596870"	2	"2013"	"H 0005ØN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	62.6	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597052"	1	"2013"	"VL0181AV"	2023	"08.10.2023"	"11"	NA	"42"	"42"	74.6	"NOR"	0	"04242"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596773"	2	"2013"	"H 0005ØN"	2023	"02.10.2023"	"11"	NA	"42"	"43"	62.6	"NOR"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1596214"	2	"2013"	"VA0010S"	2023	"17.09.2023"	"34"	NA	"42"	"22"	14.98	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596213"	2	"2013"	"VA0021M"	2023	"17.09.2023"	"34"	NA	"42"	"22"	14.98	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596214"	1	"2013"	"VA0010S"	2023	"17.09.2023"	"34"	NA	"42"	"22"	14.98	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1596213"	1	"2013"	"VA0021M"	2023	"17.09.2023"	"34"	NA	"42"	"22"	14.98	"NOR"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597291"	1	"2013"	"S205"	2023	"16.10.2023"	"53"	NA	"42"	"52"	NA	"DNK"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598011"	1	"2013"	"BF50"	2023	"05.11.2023"	"53"	NA	"42"	"54"	NA	"GBR"	0	"04254"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598167"	2	"2013"	"FR249"	2023	"08.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598012"	1	"2013"	"BF50"	2023	"05.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594355"	4	"2013"	"VL0004KI"	2023	"03.08.2023"	"53"	NA	"08"	"55"	69.9	"NOR"	0	"00855"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594363"	3	"2013"	"H 0388B"	2023	"04.08.2023"	"53"	NA	"28"	"51"	68.8	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1595100"	3	"2013"	"FR77"	2023	"28.08.2023"	"53"	NA	"41"	"68"	NA	"GBR"	0	"04168"	"Sentrale Nordsjø"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/sentrale Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594355"	3	"2013"	"VL0004KI"	2023	"03.08.2023"	"53"	NA	"08"	"55"	69.9	"NOR"	0	"00855"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598167"	1	"2013"	"FR249"	2023	"08.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598256"	4	"2013"	"NT0500V"	2023	"11.11.2023"	"53"	NA	"28"	"51"	68.25	"NOR"	0	"02851"	"Vikingbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	201099	999
"1597722"	1	"2013"	"FR77"	2023	"27.10.2023"	"53"	NA	"42"	"63"	NA	"GBR"	0	"04263"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597721"	1	"2013"	"FR77"	2023	"27.10.2023"	"53"	NA	"42"	"53"	NA	"GBR"	0	"04253"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598262"	5	"2013"	"H 0058AV"	2023	"11.11.2023"	"53"	NA	"42"	"33"	71.1	"NOR"	0	"04233"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597860"	2	"2013"	"BF50"	2023	"31.10.2023"	"53"	NA	"42"	"64"	NA	"GBR"	0	"04264"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594339"	3	"2013"	"S144"	2023	"02.08.2023"	"53"	NA	"42"	"12"	NA	"DNK"	0	"04212"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594439"	5	"2013"	"GG64"	2023	"08.08.2023"	"53"	NA	"42"	"43"	NA	"SWE"	0	"04243"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594697"	3	"2013"	"FR487"	2023	"19.08.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1594555"	3	"2013"	"S264"	2023	"14.08.2023"	"53"	NA	"42"	"22"	NA	"DNK"	0	"04222"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597918"	2	"2013"	"FR249"	2023	"02.11.2023"	"53"	NA	"42"	"54"	NA	"GBR"	0	"04254"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1598124"	1	"2013"	"BF50"	2023	"07.11.2023"	"53"	NA	"42"	"52"	NA	"GBR"	0	"04252"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"1597749"	1	"2013"	"BF50"	2023	"28.10.2023"	"53"	NA	"42"	"53"	NA	"GBR"	0	"04253"	"Shetland"	"GBR"	"Storbritannias økønomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4033142"	15	"2013"	"AG0001LS"	2023	"25.10.2023"	"22"	NA	"08"	"13"	35.3	"NOR"	0	"00813"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4030887"	7	"2013"	"R 0069K"	2023	"09.09.2023"	"22"	NA	"08"	"11"	27.4	"NOR"	0	"00811"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4031251"	8	"2013"	"R 0069K"	2023	"15.09.2023"	"22"	NA	"08"	"54"	27.4	"NOR"	0	"00854"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4030109"	7	"2013"	"R 0069K"	2023	"28.08.2023"	"22"	NA	"08"	"54"	27.4	"NOR"	0	"00854"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4033138"	7	"2013"	"AG0087LS"	2023	"25.10.2023"	"22"	NA	"08"	"01"	32.55	"NOR"	0	"00801"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
"4029739"	7	"2013"	"R 0069K"	2023	"23.08.2023"	"22"	NA	"08"	"54"	27.4	"NOR"	0	"00854"	"Eigersundbanken"	"NOR"	"Norges økonomiske sone"	"Atlanterhavet, nordøst/nordlige Nordsjøen"	"27"	"Nordøstlige Atlanterhav"	"Sør for 62°N"	0	0
