"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Fartøynavn"	"FartøyID"	"Radiokallesignal_seddel"	"Lengdegruppe_kode"	"Lengdegruppe_bokmål"	"Bruttotonnasje1969"	"BruttotonnasjeAnnen"	"Byggeår"	"Ombyggingsår"	"Motorkraft"	"Motorbyggeår"	"FartøyGjelderFraDato"	"FartøyGjelderTilDato"	"Fartøytype_kode"	"Fartøytype_bokmål"	"Fartøykommune_kode"	"Fartøykommune"	"Fartøyfylke_kode"	"Fartøyfylke"	"Fartøynasjonalitet_kode.Fartøy"	"Fartøynasjonalitet_bokmål"
"1567794"	8	"2013"	"H 0004B"	2020	"30.09.2020"	"51"	NA	"08"	"11"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1567797"	7	"2013"	"H 0017BN"	2020	"30.09.2020"	"51"	NA	"08"	"11"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1568080"	5	"2013"	"VA0110S"	2020	"04.10.2020"	"51"	NA	"42"	"23"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567635"	8	"2013"	"VA0110S"	2020	"29.09.2020"	"51"	NA	"42"	"13"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567469"	7	"2013"	"VA0095K"	2020	"25.09.2020"	"51"	NA	"08"	"13"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1568108"	7	"2013"	"VA0095K"	2020	"04.10.2020"	"51"	NA	"08"	"13"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567774"	8	"2013"	"VA0330S"	2020	"30.09.2020"	"51"	NA	"08"	"13"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567407"	8	"2013"	"H 0017BN"	2020	"23.09.2020"	"51"	NA	"08"	"11"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1563952"	7	"2013"	"H 0002F"	2020	"29.04.2020"	"51"	NA	"41"	"64"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1563921"	5	"2013"	"VA0110S"	2020	"26.04.2020"	"51"	NA	"08"	"06"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1563977"	3	"2013"	"H 0221B"	2020	"02.05.2020"	"51"	NA	"41"	"76"	49.99	"NOR"	0	"MOSTEIN 1"	"2019111673"	"LGBG"	"5"	"28 m og over"	713	NA	2001	2015	2550	2001	"01.01.2020"	"14.05.2020 23:59:59"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564032"	5	"2013"	"VA0110S"	2020	"09.05.2020"	"51"	NA	"41"	"76"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566071"	7	"2013"	"VA0095K"	2020	"09.08.2020"	"51"	NA	"08"	"07"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1563885"	4	"2013"	"VA0110S"	2020	"22.04.2020"	"51"	NA	"41"	"75"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567431"	9	"2013"	"M 0101SM"	2020	"23.09.2020"	"51"	NA	"08"	"13"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1564024"	2	"2013"	"M 0031HØ"	2020	"07.05.2020"	"51"	NA	"41"	"76"	62.6	"NOR"	0	"GOLLENES"	"2011055848"	"LCOH"	"5"	"28 m og over"	1427	NA	2011	NA	4160	2011	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1563908"	7	"2013"	"H 0002F"	2020	"24.04.2020"	"51"	NA	"41"	"63"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565998"	6	"2013"	"H 0140AV"	2020	"05.08.2020"	"51"	NA	"28"	"10"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1565002"	4	"2013"	"R 0003K"	2020	"23.06.2020"	"51"	NA	"41"	"75"	61.75	"NOR"	0	"VIKINGBANK"	"2000013274"	"LLAS"	"5"	"28 m og over"	1190	NA	2000	NA	3750	1999	"01.01.2018"	"03.08.2021 23:59:59"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1564979"	5	"2013"	"R 0022B"	2020	"23.06.2020"	"51"	NA	"41"	"75"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1565664"	5	"2013"	"H 0140AV"	2020	"15.07.2020"	"51"	NA	"08"	"07"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1565635"	7	"2013"	"VA0110S"	2020	"14.07.2020"	"51"	NA	"08"	"13"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1565437"	6	"2013"	"M 0101SM"	2020	"05.07.2020"	"51"	NA	"08"	"13"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1565006"	5	"2013"	"H 0002F"	2020	"23.06.2020"	"51"	NA	"41"	"75"	64	"NOR"	0	"LIGRUNN"	"2013062812"	"LDAK"	"5"	"28 m og over"	1825	NA	2013	NA	4023	2013	"17.04.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1566110"	9	"2013"	"VA0330S"	2020	"11.08.2020"	"51"	NA	"08"	"07"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1564997"	4	"2013"	"H 0004B"	2020	"23.06.2020"	"51"	NA	"41"	"63"	68.3	"NOR"	0	"LØNNØY"	"1999013384"	"LJTD"	"5"	"28 m og over"	2183	NA	1999	NA	5875	1999	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1566129"	6	"2013"	"H 0140AV"	2020	"11.08.2020"	"51"	NA	"08"	"13"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1565756"	8	"2013"	"VA0110S"	2020	"21.07.2020"	"51"	NA	"08"	"07"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566967"	8	"2013"	"M 0101SM"	2020	"08.09.2020"	"51"	NA	"08"	"07"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1567381"	7	"2013"	"H 0140AV"	2020	"22.09.2020"	"51"	NA	"08"	"11"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1566136"	12	"2013"	"VA0110S"	2020	"11.08.2020"	"51"	NA	"08"	"10"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566201"	8	"2013"	"VA0095K"	2020	"13.08.2020"	"51"	NA	"08"	"10"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566489"	8	"2013"	"M 0101SM"	2020	"25.08.2020"	"51"	NA	"08"	"07"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1567033"	7	"2013"	"H 0017BN"	2020	"13.09.2020"	"51"	NA	"08"	"11"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1566427"	7	"2013"	"H 0017BN"	2020	"23.08.2020"	"51"	NA	"08"	"07"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1566897"	9	"2013"	"H 0017BN"	2020	"06.09.2020"	"51"	NA	"08"	"10"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1566978"	6	"2013"	"M 0040HØ"	2020	"09.09.2020"	"51"	NA	"08"	"10"	70.3	"NOR"	0	"NORDSJØBAS"	"2018102113"	"LFJF"	"5"	"28 m og over"	2055	NA	2003	2015	5800	2003	"12.04.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1566382"	9	"2013"	"VA0095K"	2020	"20.08.2020"	"51"	NA	"08"	"13"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566700"	8	"2013"	"VA0110S"	2020	"01.09.2020"	"51"	NA	"08"	"07"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566298"	6	"2013"	"H 0140AV"	2020	"18.08.2020"	"51"	NA	"08"	"13"	64	"NOR"	0	"MORTEN EINAR"	"2012059692"	"LCOV"	"5"	"28 m og over"	1825	NA	2012	NA	6000	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1566287"	8	"2013"	"VA0330S"	2020	"18.08.2020"	"51"	NA	"08"	"07"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566642"	8	"2013"	"H 0017BN"	2020	"30.08.2020"	"51"	NA	"08"	"11"	42.9	"NOR"	0	"KROSSØY"	"2011056488"	"3YMI"	"5"	"28 m og over"	906	NA	2011	NA	1800	2011	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1566893"	9	"2013"	"VA0095K"	2020	"06.09.2020"	"51"	NA	"08"	"07"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1567342"	8	"2013"	"VA0110S"	2020	"21.09.2020"	"51"	NA	"08"	"11"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566161"	7	"2013"	"M 0101SM"	2020	"12.08.2020"	"51"	NA	"08"	"07"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1566305"	8	"2013"	"VA0110S"	2020	"18.08.2020"	"51"	NA	"08"	"01"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566445"	9	"2013"	"VA0330S"	2020	"25.08.2020"	"51"	NA	"08"	"07"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566637"	9	"2013"	"VA0095K"	2020	"30.08.2020"	"51"	NA	"08"	"07"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1566308"	7	"2013"	"H 0069S"	2020	"18.08.2020"	"51"	NA	"08"	"09"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1565943"	12	"2013"	"VA0330S"	2020	"03.08.2020"	"51"	NA	"08"	"07"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1565923"	6	"2013"	"VA0095K"	2020	"03.08.2020"	"51"	NA	"08"	"07"	38.7	"NOR"	0	"PIRAJA"	"1983012873"	"LMTJ"	"5"	"28 m og over"	566	NA	1983	2011	1015	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1565937"	5	"2013"	"H 0069S"	2020	"03.08.2020"	"51"	NA	"08"	"11"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1570181"	6	"2013"	"R 0022B"	2020	"18.11.2020"	"51"	NA	"08"	"10"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1564842"	5	"2013"	"M 0031HØ"	2020	"18.06.2020"	"51"	NA	"41"	"63"	62.6	"NOR"	0	"GOLLENES"	"2011055848"	"LCOH"	"5"	"28 m og over"	1427	NA	2011	NA	4160	2011	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1515	"HERØY i Møre og Romsdal"	15	"Møre og Romsdal"	NA	"NORGE"
"1564875"	5	"2013"	"R 0001K"	2020	"20.06.2020"	"51"	NA	"41"	"65"	65	"NOR"	0	"CETUS"	"2019111153"	"LFFK"	"5"	"28 m og over"	2230	NA	2019	NA	4500	2019	"06.09.2019"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1149	"KARMØY"	11	"Rogaland"	NA	"NORGE"
"1567100"	9	"2013"	"M 0101SM"	2020	"15.09.2020"	"51"	NA	"08"	"10"	53	"NOR"	0	"FISKEBANK"	"2004027725"	"LEPW"	"5"	"28 m og over"	1188	NA	2004	NA	3700	2003	"01.01.2018"	"21.02.2021 23:59:59"	"01"	"Fiskefartøy"	1573	"SMØLA"	15	"Møre og Romsdal"	NA	"NORGE"
"1564780"	5	"2013"	"VA0110S"	2020	"16.06.2020"	"51"	NA	"41"	"74"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1564781"	5	"2013"	"M 0095MD"	2020	"16.06.2020"	"51"	NA	"41"	"74"	62.6	"NOR"	0	"HAVSNURP"	"2012059592"	"LCOE"	"5"	"28 m og over"	1401	NA	2012	NA	4021	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
"1564843"	4	"2013"	"H 0221B"	2020	"19.06.2020"	"51"	NA	"41"	"63"	49.96	"NOR"	0	"MOSTEIN 1"	"2019111673"	"LGBG"	"5"	"28 m og over"	749	NA	2001	2015	2550	2001	"15.05.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564980"	5	"2013"	"R 0022B"	2020	"23.06.2020"	"51"	NA	"41"	"74"	42.5	"NOR"	0	"HÅFLU"	"1998003525"	"LEQI"	"5"	"28 m og over"	598	NA	1991	1996	1632	1991	"01.01.2018"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1145	"BOKN"	11	"Rogaland"	NA	"NORGE"
"1569397"	10	"2013"	"H 0001AV"	2020	"23.10.2020"	"51"	NA	"42"	"23"	67	"NOR"	0	"HARVEST"	"2014065794"	"LDKY"	"5"	"28 m og over"	2342	NA	2014	NA	5400	2013	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1569966"	3	"2013"	"M 0095MD"	2020	"10.11.2020"	"51"	NA	"42"	"23"	62.6	"NOR"	0	"HAVSNURP"	"2012059592"	"LCOE"	"5"	"28 m og over"	1401	NA	2012	NA	4021	2012	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	1506	"MOLDE"	15	"Møre og Romsdal"	NA	"NORGE"
"1567292"	4	"2013"	"VA0330S"	2020	"20.09.2020"	"51"	NA	"08"	"14"	40.3	"NOR"	0	"HELLEVIG 1"	"2017096693"	"LEUM"	"5"	"28 m og over"	499	NA	2001	2017	735	2001	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1564721"	6	"2013"	"H 0069S"	2020	"14.06.2020"	"51"	NA	"41"	"76"	61.88	"NOR"	0	"KROSSFJORD"	"2004030126"	"LMPZ"	"5"	"28 m og over"	1526	NA	2004	NA	4270	2004	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4626	"ØYGARDEN"	46	"Vestland"	NA	"NORGE"
"1564870"	6	"2013"	"VA0110S"	2020	"20.06.2020"	"51"	NA	"41"	"74"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1564858"	4	"2013"	"H 0020B"	2020	"19.06.2020"	"51"	NA	"41"	"74"	63.97	"NOR"	0	"TRYGVASON"	"2016074733"	"LENJ"	"5"	"28 m og over"	1520	NA	2001	2004	5800	2001	"01.01.2020"	"01.07.2021 23:59:59"	"01"	"Fiskefartøy"	4613	"BØMLO"	46	"Vestland"	NA	"NORGE"
"1564996"	6	"2013"	"VA0110S"	2020	"23.06.2020"	"51"	NA	"41"	"75"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
"1564658"	2	"2013"	"H 0001BN"	2020	"12.06.2020"	"11"	NA	"08"	"53"	75.4	"NOR"	0	"BRENNHOLM"	"2007037869"	"LIWG"	"5"	"28 m og over"	2715	NA	2004	NA	6870	2007	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1564677"	2	"2013"	"N 0007BØ"	2020	"12.06.2020"	"11"	NA	"08"	"53"	34.07	"NOR"	0	"VIKANØY"	"2011054410"	"LLWH"	"5"	"28 m og over"	498	NA	2011	NA	1000	2011	"01.01.2018"	"17.11.2020 23:59:59"	"01"	"Fiskefartøy"	1867	"BØ i Nordland"	18	"Nordland"	NA	"NORGE"
"1564672"	2	"2013"	"H 0380AV"	2020	"12.06.2020"	"11"	NA	"08"	"11"	70.6	"NOR"	0	"STOREKNUT"	"2003019866"	"LMDO"	"5"	"28 m og over"	2138	NA	1996	NA	6700	1996	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4625	"AUSTEVOLL"	46	"Vestland"	NA	"NORGE"
"1564657"	2	"2013"	"H 0001BN"	2020	"12.06.2020"	"11"	NA	"42"	"34"	75.4	"NOR"	0	"BRENNHOLM"	"2007037869"	"LIWG"	"5"	"28 m og over"	2715	NA	2004	NA	6870	2007	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4601	"BERGEN"	46	"Vestland"	NA	"NORGE"
"1564585"	2	"2013"	"SF0003A"	2020	"10.06.2020"	"11"	NA	"08"	"54"	26.13	"NOR"	0	"ALBACORE"	"1992003721"	"LADH"	"4"	"21-27,99 m"	NA	181	1988	2006	780	1998	"01.01.2020"	"30.10.2021 01:01:03"	"01"	"Fiskefartøy"	4645	"ASKVOLL"	46	"Vestland"	NA	"NORGE"
"1565215"	7	"2013"	"VA0110S"	2020	"30.06.2020"	"53"	NA	"08"	"10"	37.3	"NOR"	0	"SILLE MARIE"	"2011053909"	"LCPE"	"5"	"28 m og over"	484	NA	2000	2012	1599	2000	"01.01.2020"	"31.08.2021 23:59:59"	"01"	"Fiskefartøy"	4204	"KRISTIANSAND"	42	"Agder"	NA	"NORGE"
