"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Landingsdato"	"Landingsklokkeslett"	"Landingskommune_kode"	"Landingskommune"	"Landingsfylke_kode"	"Landingsfylke"	"Landingsnasjon_kode"	"Landingsnasjon_bokmål"	"Produksjonsanlegg"	"Produksjonskommune_kode"	"Produksjonskommune"
"1574979"	2	"2013"	"SF0030A"	2021	"03.08.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"04.08.2021"	"12:25:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576236"	3	"2013"	"M 0250HØ"	2021	"28.08.2021"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"30.08.2021"	"11:44:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575228"	1	"2013"	"H 0025K"	2021	"11.08.2021"	"11"	NA	"07"	"33"	14.11	"NOR"	8	"11.08.2021"	"16:26:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577125"	1	"2013"	"TR0004O"	2021	"14.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"15.09.2021"	"18:37:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577129"	3	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"15.09.2021"	"21:33:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576077"	2	"2013"	"H 0175B"	2021	"25.08.2021"	"11"	NA	"30"	"13"	61.54	"NOR"	0	"26.08.2021"	"20:17:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576367"	2	"2013"	"NT0500V"	2021	"30.08.2021"	"11"	NA	"30"	"04"	68.25	"NOR"	0	"31.08.2021"	"23:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576600"	1	"2013"	"H 0057S"	2021	"05.09.2021"	"11"	NA	"28"	"36"	8.9	"NOR"	8	"06.09.2021"	"13:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573749"	1	"2013"	"SF0010A"	2021	"14.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"16.06.2021"	"11:14:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574783"	2	"2013"	"SF0030A"	2021	"19.07.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"21.07.2021"	"11:56:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577268"	2	"2013"	"SF0030A"	2021	"17.09.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"17.09.2021"	"12:12:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575826"	1	"2013"	"H 0077AV"	2021	"21.08.2021"	"11"	NA	"34"	"05"	68.3	"NOR"	0	"22.08.2021"	"18:21:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576122"	2	"2013"	"H 0140B"	2021	"26.08.2021"	"11"	NA	"30"	"14"	60.9	"NOR"	0	"27.08.2021"	"22:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573620"	1	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"11.06.2021"	"11:41:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573620"	4	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"11.06.2021"	"11:41:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576236"	1	"2013"	"M 0250HØ"	2021	"28.08.2021"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"30.08.2021"	"11:44:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574674"	2	"2013"	"SF0210V"	2021	"13.07.2021"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"14.07.2021"	"09:00:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574783"	3	"2013"	"SF0030A"	2021	"19.07.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"21.07.2021"	"11:56:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573343"	3	"2013"	"SF0010A"	2021	"01.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"02.06.2021"	"11:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573620"	2	"2013"	"SF0030A"	2021	"09.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"11.06.2021"	"11:41:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578175"	1	"2013"	"H 0023B"	2021	"09.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"12.10.2021"	"17:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578347"	1	"2013"	"H 0043AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	12.21	"NOR"	0	"12.10.2021"	"15:24:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578348"	2	"2013"	"H 0030AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	7	"NOR"	0	"12.10.2021"	"15:20:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578175"	5	"2013"	"H 0023B"	2021	"09.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"12.10.2021"	"17:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573343"	1	"2013"	"SF0010A"	2021	"01.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"02.06.2021"	"11:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578348"	1	"2013"	"H 0030AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	7	"NOR"	0	"12.10.2021"	"15:20:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577955"	2	"2013"	"M 0027HØ"	2021	"04.10.2021"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"06.10.2021"	"11:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573152"	2	"2013"	"SF0030A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"28.05.2021"	"12:41:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573087"	3	"2013"	"SF0010A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"26.05.2021"	"12:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578101"	1	"2013"	"H 0023B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"08.10.2021"	"18:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578022"	1	"2013"	"VL0040B"	2021	"07.10.2021"	"11"	NA	"28"	"36"	14.99	"NOR"	8	"08.10.2021"	"18:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578099"	4	"2013"	"H 0125B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"08.10.2021"	"18:33:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578099"	1	"2013"	"H 0125B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"08.10.2021"	"18:33:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578350"	2	"2013"	"VL0075AV"	2021	"11.10.2021"	"11"	NA	"28"	"01"	8.5	"NOR"	0	"12.10.2021"	"11:59:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577955"	1	"2013"	"M 0027HØ"	2021	"04.10.2021"	"11"	NA	"07"	"33"	12.53	"NOR"	8	"06.10.2021"	"11:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571370"	2	"2013"	"VL0003AV"	2021	"06.01.2021"	"11"	NA	"28"	"01"	14.04	"NOR"	8	"07.01.2021"	"12:32:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571382"	2	"2013"	"H 0030AV"	2021	"06.01.2021"	"11"	NA	"28"	"41"	7	"NOR"	8	"07.01.2021"	"14:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577614"	1	"2013"	"SF0208A"	2021	"27.09.2021"	"11"	NA	"28"	"03"	10.43	"NOR"	0	"29.09.2021"	"09:01:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577700"	1	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"29.09.2021"	"12:30:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577700"	2	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"29.09.2021"	"12:30:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1579024"	1	"2013"	"H 0028FJ"	2021	"27.10.2021"	"11"	NA	"28"	"01"	11.43	"NOR"	0	"28.10.2021"	"11:39:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577700"	3	"2013"	"M 0027HØ"	2021	"29.09.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"29.09.2021"	"12:30:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573824"	1	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"18.06.2021"	"11:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573824"	2	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"18.06.2021"	"11:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573824"	4	"2013"	"SF0010A"	2021	"16.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"18.06.2021"	"11:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574702"	2	"2013"	"SF0010A"	2021	"14.07.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"23.07.2021"	"11:03:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577129"	1	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"15.09.2021"	"21:33:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576847"	1	"2013"	"SF0001V"	2021	"09.09.2021"	"11"	NA	"30"	"08"	56.2	"NOR"	0	"10.09.2021"	"18:57:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578101"	2	"2013"	"H 0023B"	2021	"08.10.2021"	"11"	NA	"28"	"36"	10	"NOR"	8	"08.10.2021"	"18:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576920"	1	"2013"	"H 0033K"	2021	"11.09.2021"	"11"	NA	"28"	"36"	7.7	"NOR"	8	"11.09.2021"	"12:37:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577004"	1	"2013"	"SF0010A"	2021	"12.09.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"14.09.2021"	"09:19:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577129"	2	"2013"	"H 0175B"	2021	"14.09.2021"	"11"	NA	"30"	"08"	61.54	"NOR"	0	"15.09.2021"	"21:33:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576164"	2	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"28.08.2021"	"20:05:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576164"	4	"2013"	"H 0001AV"	2021	"26.08.2021"	"11"	NA	"30"	"14"	67	"NOR"	0	"28.08.2021"	"20:05:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576358"	2	"2013"	"SF0028B"	2021	"30.08.2021"	"11"	NA	"30"	"14"	64	"NOR"	0	"01.09.2021"	"11:50:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576466"	2	"2013"	"T 0001I"	2021	"01.09.2021"	"11"	NA	"30"	"09"	43.15	"NOR"	0	"02.09.2021"	"22:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577903"	1	"2013"	"H 0125B"	2021	"03.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"04.10.2021"	"16:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576036"	2	"2013"	"M 0004VN"	2021	"25.08.2021"	"11"	NA	"07"	"33"	7.18	"NOR"	8	"27.08.2021"	"11:16:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576428"	2	"2013"	"VL0264AV"	2021	"31.08.2021"	"11"	NA	"42"	"84"	87.8	"NOR"	0	"01.09.2021"	"18:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576847"	2	"2013"	"SF0001V"	2021	"09.09.2021"	"11"	NA	"30"	"08"	56.2	"NOR"	0	"10.09.2021"	"18:57:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576922"	1	"2013"	"H 0040AV"	2021	"11.09.2021"	"11"	NA	"28"	"36"	14.84	"NOR"	8	"11.09.2021"	"12:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576972"	3	"2013"	"NT0500V"	2021	"11.09.2021"	"11"	NA	"30"	"14"	68.25	"NOR"	0	"12.09.2021"	"18:12:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577903"	6	"2013"	"H 0125B"	2021	"03.10.2021"	"11"	NA	"28"	"36"	7.93	"NOR"	8	"04.10.2021"	"16:07:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576972"	1	"2013"	"NT0500V"	2021	"11.09.2021"	"11"	NA	"30"	"14"	68.25	"NOR"	0	"12.09.2021"	"18:12:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576973"	2	"2013"	"H 0175B"	2021	"11.09.2021"	"11"	NA	"30"	"13"	61.54	"NOR"	0	"12.09.2021"	"15:10:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1577136"	2	"2013"	"M 0122HØ"	2021	"14.09.2021"	"11"	NA	"30"	"08"	69.94	"NOR"	0	"15.09.2021"	"22:53:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1571382"	1	"2013"	"H 0030AV"	2021	"06.01.2021"	"11"	NA	"28"	"41"	7	"NOR"	8	"07.01.2021"	"14:27:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573749"	2	"2013"	"SF0010A"	2021	"14.06.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"16.06.2021"	"11:14:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575206"	1	"2013"	"VL0027A"	2021	"10.08.2021"	"11"	NA	"28"	"03"	14.99	"NOR"	0	"11.08.2021"	"13:14:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575434"	3	"2013"	"F 0004H"	2021	"14.08.2021"	"11"	NA	"30"	"09"	44.35	"NOR"	0	"16.08.2021"	"13:56:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575435"	2	"2013"	"F 0004H"	2021	"14.08.2021"	"11"	NA	"30"	"09"	44.35	"NOR"	0	"16.08.2021"	"13:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575435"	1	"2013"	"F 0004H"	2021	"14.08.2021"	"11"	NA	"30"	"09"	44.35	"NOR"	0	"16.08.2021"	"13:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1578769"	1	"2013"	"M 0027HØ"	2021	"19.10.2021"	"11"	NA	"07"	"05"	12.53	"NOR"	8	"19.10.2021"	"13:29:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576123"	2	"2013"	"H 0140B"	2021	"26.08.2021"	"11"	NA	"30"	"13"	60.9	"NOR"	0	"27.08.2021"	"22:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576236"	2	"2013"	"M 0250HØ"	2021	"28.08.2021"	"11"	NA	"30"	"09"	69.95	"NOR"	0	"30.08.2021"	"11:44:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576515"	2	"2013"	"R 0080ES"	2021	"02.09.2021"	"11"	NA	"30"	"09"	58.92	"NOR"	0	"04.09.2021"	"15:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576689"	2	"2013"	"F 0184M"	2021	"06.09.2021"	"11"	NA	"30"	"08"	61.75	"NOR"	0	"07.09.2021"	"11:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576431"	2	"2013"	"M 0085HØ"	2021	"01.09.2021"	"11"	NA	"07"	"33"	14.7	"NOR"	8	"01.09.2021"	"21:36:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576996"	1	"2013"	"VL0100AV"	2021	"12.09.2021"	"11"	NA	"28"	"36"	14.96	"NOR"	8	"12.09.2021"	"13:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576997"	1	"2013"	"H 0040AV"	2021	"12.09.2021"	"11"	NA	"28"	"36"	14.84	"NOR"	8	"12.09.2021"	"13:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1572995"	1	"2013"	"SF0010A"	2021	"07.05.2021"	"11"	NA	"28"	"37"	12.1	"NOR"	8	"19.05.2021"	"13:52:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573087"	1	"2013"	"SF0010A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"26.05.2021"	"12:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573087"	2	"2013"	"SF0010A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	8	"26.05.2021"	"12:42:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574674"	1	"2013"	"SF0210V"	2021	"13.07.2021"	"11"	NA	"28"	"36"	10.61	"NOR"	8	"14.07.2021"	"09:00:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576428"	1	"2013"	"VL0264AV"	2021	"31.08.2021"	"11"	NA	"42"	"84"	87.8	"NOR"	0	"01.09.2021"	"18:45:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576465"	3	"2013"	"T 0001I"	2021	"01.09.2021"	"11"	NA	"30"	"09"	43.15	"NOR"	0	"02.09.2021"	"22:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576750"	1	"2013"	"VL0100AV"	2021	"08.09.2021"	"11"	NA	"28"	"36"	14.96	"NOR"	8	"08.09.2021"	"18:35:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574105"	2	"2013"	"SF0030A"	2021	"24.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"25.06.2021"	"11:15:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575963"	3	"2013"	"N 0118L"	2021	"23.08.2021"	"11"	NA	"30"	"14"	35.49	"NOR"	0	"25.08.2021"	"22:38:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576729"	1	"2013"	"SF0094A"	2021	"07.09.2021"	"11"	NA	"28"	"03"	10.4	"NOR"	8	"08.09.2021"	"16:36:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576729"	2	"2013"	"SF0094A"	2021	"07.09.2021"	"11"	NA	"28"	"03"	10.4	"NOR"	8	"08.09.2021"	"16:36:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576852"	2	"2013"	"T 0001I"	2021	"09.09.2021"	"11"	NA	"30"	"08"	43.15	"NOR"	0	"10.09.2021"	"20:32:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575434"	1	"2013"	"F 0004H"	2021	"14.08.2021"	"11"	NA	"30"	"09"	44.35	"NOR"	0	"16.08.2021"	"13:56:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575435"	3	"2013"	"F 0004H"	2021	"14.08.2021"	"11"	NA	"30"	"09"	44.35	"NOR"	0	"16.08.2021"	"13:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1573115"	1	"2013"	"SF0030A"	2021	"25.05.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	0	"27.05.2021"	"12:02:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574105"	1	"2013"	"SF0030A"	2021	"24.06.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"25.06.2021"	"11:15:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576367"	1	"2013"	"NT0500V"	2021	"30.08.2021"	"11"	NA	"30"	"04"	68.25	"NOR"	0	"31.08.2021"	"23:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575743"	2	"2013"	"M 0400A"	2021	"20.08.2021"	"11"	NA	"34"	"05"	80	"NOR"	0	"21.08.2021"	"20:38:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575698"	1	"2013"	"VL0027A"	2021	"20.08.2021"	"11"	NA	"28"	"03"	14.99	"NOR"	0	"20.08.2021"	"13:35:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576533"	3	"2013"	"NT0500V"	2021	"03.09.2021"	"11"	NA	"30"	"09"	68.25	"NOR"	0	"05.09.2021"	"16:41:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576515"	1	"2013"	"R 0080ES"	2021	"02.09.2021"	"11"	NA	"30"	"09"	58.92	"NOR"	0	"04.09.2021"	"15:54:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576354"	1	"2013"	"M 0061SØ"	2021	"30.08.2021"	"11"	NA	"30"	"04"	32.32	"NOR"	0	"31.08.2021"	"14:57:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576560"	2	"2013"	"H 0260K"	2021	"03.09.2021"	"11"	NA	"30"	"04"	36.99	"NOR"	0	"05.09.2021"	"21:09:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576599"	1	"2013"	"VL0100AV"	2021	"05.09.2021"	"11"	NA	"28"	"36"	14.96	"NOR"	8	"06.09.2021"	"13:43:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575743"	3	"2013"	"M 0400A"	2021	"20.08.2021"	"11"	NA	"34"	"05"	80	"NOR"	0	"21.08.2021"	"20:38:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575575"	1	"2013"	"VL0264AV"	2021	"17.08.2021"	"11"	NA	"30"	"14"	87.8	"NOR"	0	"18.08.2021"	"12:26:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576689"	3	"2013"	"F 0184M"	2021	"06.09.2021"	"11"	NA	"30"	"08"	61.75	"NOR"	0	"07.09.2021"	"11:11:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575844"	2	"2013"	"M 0200A"	2021	"22.08.2021"	"11"	NA	"34"	"05"	67.4	"NOR"	0	"24.08.2021"	"10:46:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575844"	3	"2013"	"M 0200A"	2021	"22.08.2021"	"11"	NA	"34"	"05"	67.4	"NOR"	0	"24.08.2021"	"10:46:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576709"	1	"2013"	"SF0010A"	2021	"07.09.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"08.09.2021"	"11:34:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576709"	2	"2013"	"SF0010A"	2021	"07.09.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"08.09.2021"	"11:34:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575743"	1	"2013"	"M 0400A"	2021	"20.08.2021"	"11"	NA	"34"	"05"	80	"NOR"	0	"21.08.2021"	"20:38:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575007"	2	"2013"	"SF0010A"	2021	"04.08.2021"	"11"	NA	"28"	"37"	12.1	"NOR"	8	"06.08.2021"	"11:34:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1575199"	1	"2013"	"SF0010A"	2021	"10.08.2021"	"11"	NA	"28"	"03"	12.1	"NOR"	0	"11.08.2021"	"10:47:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1574783"	1	"2013"	"SF0030A"	2021	"19.07.2021"	"11"	NA	"28"	"03"	10.59	"NOR"	8	"21.07.2021"	"11:56:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576465"	1	"2013"	"T 0001I"	2021	"01.09.2021"	"11"	NA	"30"	"09"	43.15	"NOR"	0	"02.09.2021"	"22:55:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
"1576466"	1	"2013"	"T 0001I"	2021	"01.09.2021"	"11"	NA	"30"	"09"	43.15	"NOR"	0	"02.09.2021"	"22:51:00"	4602	"KINN"	46	"Vestland"	"NOR"	"NORGE"	NA	NA	NA
