"Dokumentnummer"	"Linjenummer"	"Art_kode"	"Registreringsmerke_seddel"	"Fangstår"	"SisteFangstdato"	"Redskap_kode"	"HovedgruppeRedskap_kode"	"Hovedområde_kode"	"Lokasjon_kode"	"StørsteLengde"	"Fartøynasjonalitet_kode"	"KystHav_kode"	"Produkttilstand_kode"	"Produkttilstand_bokmål"	"Konserveringsmåte_kode"	"Konserveringsmåte_bokmål"	"Landingsmåte_kode"	"Landingsmåte_bokmål"	"Kvalitet_kode"	"Kvalitet_bokmål"	"Størrelsesgruppering_kode"	"Anvendelse_kode"	"Anvendelse_bokmål"	"HovedgruppeAnvendelse_kode"	"HovedgruppeAnvendelse_bokmål"	"AntallStykk"	"Bruttovekt"	"Produktvekt"	"Rundvekt"
"1575917"	3	"2013"	"M 0101SM"	2021	"23.08.2021"	"53"	NA	"34"	"05"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	129	126	126
"1575376"	2	"2013"	"R 0001K"	2021	"13.08.2021"	"53"	NA	"37"	"02"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	8509	8339	8339
"1575376"	3	"2013"	"R 0001K"	2021	"13.08.2021"	"53"	NA	"37"	"02"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	590	578	578
"1575918"	3	"2013"	"M 0101SM"	2021	"23.08.2021"	"53"	NA	"34"	"05"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	197	193	193
"1575377"	3	"2013"	"R 0001K"	2021	"13.08.2021"	"53"	NA	"37"	"02"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	598	586	586
"1576080"	3	"2013"	"VA0110S"	2021	"25.08.2021"	"53"	NA	"30"	"13"	37.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	473	464	464
"1575917"	1	"2013"	"M 0101SM"	2021	"23.08.2021"	"53"	NA	"34"	"05"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	21781	21345	21345
"1575917"	2	"2013"	"M 0101SM"	2021	"23.08.2021"	"53"	NA	"34"	"05"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	908	890	890
"1578820"	2	"2013"	"VL0009AV"	2021	"20.10.2021"	"53"	NA	"07"	"15"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	97	95	95
"1576080"	2	"2013"	"VA0110S"	2021	"25.08.2021"	"53"	NA	"30"	"13"	37.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10258	10053	10053
"1577598"	4	"2013"	"M 0101SM"	2021	"26.09.2021"	"53"	NA	"42"	"84"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	962	943	943
"1577598"	1	"2013"	"M 0101SM"	2021	"26.09.2021"	"53"	NA	"42"	"84"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	59869	58672	58672
"1575484"	2	"2013"	"M 0101SM"	2021	"15.08.2021"	"53"	NA	"30"	"09"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	21231	20806	20806
"1575484"	3	"2013"	"M 0101SM"	2021	"15.08.2021"	"53"	NA	"30"	"09"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	4115	4033	4033
"1579405"	1	"2013"	"M 0150HØ"	2021	"05.11.2021"	"53"	NA	"07"	"14"	80.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	54655	53562	53562
"1575918"	2	"2013"	"M 0101SM"	2021	"23.08.2021"	"53"	NA	"34"	"05"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	623	611	611
"1579406"	1	"2013"	"M 0150HØ"	2021	"05.11.2021"	"53"	NA	"07"	"13"	80.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	76588	75056	75056
"1579405"	2	"2013"	"M 0150HØ"	2021	"05.11.2021"	"53"	NA	"07"	"14"	80.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	188	184	184
"1579406"	2	"2013"	"M 0150HØ"	2021	"05.11.2021"	"53"	NA	"07"	"13"	80.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	477	467	467
"1576080"	1	"2013"	"VA0110S"	2021	"25.08.2021"	"53"	NA	"30"	"13"	37.3	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	160713	157499	157499
"1575377"	1	"2013"	"R 0001K"	2021	"13.08.2021"	"53"	NA	"37"	"02"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	101536	99505	99505
"1576864"	1	"2013"	"TR0400V"	2021	"10.09.2021"	"53"	NA	"30"	"08"	45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	90381	88573	88573
"1576864"	2	"2013"	"TR0400V"	2021	"10.09.2021"	"53"	NA	"30"	"08"	45	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	328	321	321
"1575484"	1	"2013"	"M 0101SM"	2021	"15.08.2021"	"53"	NA	"30"	"09"	53	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	244153	239270	239270
"1578661"	1	"2013"	"R 0011K"	2021	"18.10.2021"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	60011	58811	58811
"1578820"	1	"2013"	"VL0009AV"	2021	"20.10.2021"	"53"	NA	"07"	"15"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	44716	43822	43822
"1578821"	1	"2013"	"VL0009AV"	2021	"20.10.2021"	"53"	NA	"07"	"15"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	88205	86441	86441
"1578660"	2	"2013"	"R 0011K"	2021	"18.10.2021"	"53"	NA	"07"	"18"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	112	110	110
"1578661"	3	"2013"	"R 0011K"	2021	"18.10.2021"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	407	399	399
"1578660"	1	"2013"	"R 0011K"	2021	"18.10.2021"	"53"	NA	"07"	"18"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	111144	108921	108921
"1578821"	2	"2013"	"VL0009AV"	2021	"20.10.2021"	"53"	NA	"07"	"15"	74.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	478	468	468
"1578661"	2	"2013"	"R 0011K"	2021	"18.10.2021"	"53"	NA	"07"	"15"	65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	606	594	594
"1575980"	2	"2013"	"H 0140AV"	2021	"23.08.2021"	"11"	NA	"34"	"05"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1070	1049	1049
"1575981"	1	"2013"	"H 0140AV"	2021	"23.08.2021"	"11"	NA	"34"	"05"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	65743	64428	64428
"1575981"	2	"2013"	"H 0140AV"	2021	"23.08.2021"	"11"	NA	"34"	"05"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1342	1315	1315
"1576221"	1	"2013"	"M 0158SM"	2021	"27.08.2021"	"11"	NA	"30"	"14"	53.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	247840	242883	242883
"1576222"	2	"2013"	"M 0158SM"	2021	"27.08.2021"	"11"	NA	"30"	"14"	53.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	378	370	370
"1580619"	5	"2013"	"NT0026V"	2021	"02.12.2021"	"11"	NA	"07"	"25"	12.98	"NOR"	8	"110"	"Rund"	"9"	"Iset"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	451	442	442
"1575473"	2	"2013"	"SF0045A"	2021	"15.08.2021"	"11"	NA	"28"	"03"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10753	10538	10538
"1575980"	1	"2013"	"H 0140AV"	2021	"23.08.2021"	"11"	NA	"34"	"05"	64	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	105924	103806	103806
"1576955"	2	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	46	45	45
"1576956"	1	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	53766	52691	52691
"1575790"	2	"2013"	"SF0008A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	44.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	278	272	272
"1575791"	1	"2013"	"SF0008A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	44.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	126683	124149	124149
"1575308"	3	"2013"	"SF0045A"	2021	"12.08.2021"	"11"	NA	"28"	"03"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	258	253	253
"1577565"	1	"2013"	"N 0400B"	2021	"25.09.2021"	"11"	NA	"30"	"14"	80.16	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	138509	135739	135739
"1576955"	1	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	21120	20698	20698
"1576957"	2	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	411	403	403
"1579127"	2	"2013"	"H 0017BN"	2021	"29.10.2021"	"11"	NA	"07"	"15"	42.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	102	100	100
"1577565"	2	"2013"	"N 0400B"	2021	"25.09.2021"	"11"	NA	"30"	"14"	80.16	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	781	765	765
"1576704"	2	"2013"	"TR0004O"	2021	"07.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	227	222	222
"1576705"	1	"2013"	"TR0004O"	2021	"07.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	149664	146671	146671
"1576594"	2	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"04"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	509	499	499
"1576704"	1	"2013"	"TR0004O"	2021	"07.09.2021"	"11"	NA	"30"	"08"	79.95	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	71093	69671	69671
"1576932"	1	"2013"	"F 0004H"	2021	"11.09.2021"	"11"	NA	"30"	"13"	44.35	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	34815	34119	34119
"1577084"	2	"2013"	"N 0346Ø"	2021	"14.09.2021"	"11"	NA	"30"	"08"	38.65	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	314	308	308
"1576594"	3	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"04"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	387	379	379
"1576933"	1	"2013"	"F 0004H"	2021	"11.09.2021"	"11"	NA	"30"	"13"	44.35	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	98281	96315	96315
"1576933"	2	"2013"	"F 0004H"	2021	"11.09.2021"	"11"	NA	"30"	"13"	44.35	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	212	208	208
"1575303"	1	"2013"	"M 0116HØ"	2021	"12.08.2021"	"11"	NA	"37"	"02"	34.07	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	61928	60689	60689
"1575303"	2	"2013"	"M 0116HØ"	2021	"12.08.2021"	"11"	NA	"37"	"02"	34.07	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	10928	10709	10709
"1575303"	3	"2013"	"M 0116HØ"	2021	"12.08.2021"	"11"	NA	"37"	"02"	34.07	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	139	136	136
"1575308"	2	"2013"	"SF0045A"	2021	"12.08.2021"	"11"	NA	"28"	"03"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	15584	15272	15272
"1576379"	1	"2013"	"M 0007G"	2021	"30.08.2021"	"11"	NA	"30"	"04"	27.98	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	177946	174387	174387
"1576956"	2	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	138	135	135
"1576531"	2	"2013"	"N 0200B"	2021	"03.09.2021"	"11"	NA	"30"	"03"	69.77	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	545	534	534
"1576593"	3	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"09"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	2715	2661	2661
"1576593"	1	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"09"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	139005	136225	136225
"1576593"	2	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"09"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1404	1376	1376
"1576957"	1	"2013"	"TR0346ND"	2021	"11.09.2021"	"11"	NA	"30"	"13"	43.8	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	145052	142151	142151
"1575374"	3	"2013"	"M 0174AV"	2021	"14.08.2021"	"11"	NA	"37"	"01"	35.17	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	289	283	283
"1575436"	2	"2013"	"M 0061SØ"	2021	"14.08.2021"	"11"	NA	"30"	"09"	32.32	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	6814	6678	6678
"1576594"	1	"2013"	"M 0029HØ"	2021	"04.09.2021"	"11"	NA	"30"	"04"	77.5	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	50418	49410	49410
"1575735"	3	"2013"	"H 0058AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	245	240	240
"1576221"	2	"2013"	"M 0158SM"	2021	"27.08.2021"	"11"	NA	"30"	"14"	53.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	5058	4957	4957
"1575790"	1	"2013"	"SF0008A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	44.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	104219	102135	102135
"1575791"	3	"2013"	"SF0008A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	44.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	396	388	388
"1575473"	1	"2013"	"SF0045A"	2021	"15.08.2021"	"11"	NA	"28"	"03"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	52498	51448	51448
"1575733"	2	"2013"	"H 0058AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	301	295	295
"1575733"	3	"2013"	"H 0058AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	59	58	58
"1575734"	2	"2013"	"H 0058AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	1234	1209	1209
"1576379"	2	"2013"	"M 0007G"	2021	"30.08.2021"	"11"	NA	"30"	"04"	27.98	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	992	972	972
"1576221"	3	"2013"	"M 0158SM"	2021	"27.08.2021"	"11"	NA	"30"	"14"	53.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	489	479	479
"1576222"	1	"2013"	"M 0158SM"	2021	"27.08.2021"	"11"	NA	"30"	"14"	53.9	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	116280	113954	113954
"1576530"	1	"2013"	"N 0200B"	2021	"03.09.2021"	"11"	NA	"30"	"09"	69.77	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	166057	162736	162736
"1575870"	2	"2013"	"N 0024ME"	2021	"22.08.2021"	"11"	NA	"34"	"05"	67.4	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"3000000"	"110"	"Fersk eksport (også ising)"	"1"	"Konsum"	0	247	242	242
"1575791"	2	"2013"	"SF0008A"	2021	"21.08.2021"	"11"	NA	"34"	"05"	44.85	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7000249"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	1280	1254	1254
"1575735"	1	"2013"	"H 0058AV"	2021	"20.08.2021"	"11"	NA	"34"	"05"	71.1	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	54480	53390	53390
"1575308"	1	"2013"	"SF0045A"	2021	"12.08.2021"	"11"	NA	"28"	"03"	32.42	"NOR"	0	"110"	"Rund"	"11"	"Rsw"	"3"	"tank / båt"	"99"	"Uspesifisert"	"7250999"	"211"	"Frysing konsum eksport"	"1"	"Konsum"	0	76087	74565	74565
