"Age"	"Iteration"	"MeanIndividualLength"	"StratumTransfer"
5	190	28.213371268425	"Transfer.area"
6	190	28.437280201252	"Transfer.area"
7	190	28.544281394596	"Transfer.area"
8	190	28.598424627638	"Transfer.area"
9	190	28.579270136242	"Transfer.area"
10	190	28.646291521956	"Transfer.area"
11	190	0	"Transfer.area"
12	190	28.656217397493	"Transfer.area"
13	190	28.615114379194	"Transfer.area"
14	190	0	"Transfer.area"
15	190	28.671856471844	"Transfer.area"
1	191	21.646458917396	"Transfer.area"
2	191	25.344046554151	"Transfer.area"
3	191	26.986269004107	"Transfer.area"
4	191	27.656181263141	"Transfer.area"
5	191	28.085762091817	"Transfer.area"
6	191	28.326335033916	"Transfer.area"
7	191	28.473088137316	"Transfer.area"
8	191	28.480576028913	"Transfer.area"
9	191	28.560061638598	"Transfer.area"
10	191	28.602735937192	"Transfer.area"
11	191	28.747204671893	"Transfer.area"
12	191	28.508143263082	"Transfer.area"
13	191	28.524735393785	"Transfer.area"
14	191	0	"Transfer.area"
15	191	28.48387953554	"Transfer.area"
1	192	21.988289342713	"Transfer.area"
2	192	25.526091657864	"Transfer.area"
3	192	27.182155686184	"Transfer.area"
4	192	28.065117523724	"Transfer.area"
5	192	28.481535975832	"Transfer.area"
6	192	28.716285342203	"Transfer.area"
7	192	28.857393849732	"Transfer.area"
8	192	28.934266810482	"Transfer.area"
9	192	28.951889986169	"Transfer.area"
10	192	28.954920772827	"Transfer.area"
11	192	28.996741184548	"Transfer.area"
12	192	28.916298166469	"Transfer.area"
13	192	28.917295253529	"Transfer.area"
14	192	0	"Transfer.area"
15	192	28.966299160121	"Transfer.area"
1	193	21.517791188995	"Transfer.area"
2	193	24.94028614636	"Transfer.area"
3	193	26.386325474061	"Transfer.area"
4	193	27.155511786269	"Transfer.area"
5	193	27.538713315976	"Transfer.area"
6	193	27.934764502459	"Transfer.area"
7	193	27.958313439029	"Transfer.area"
8	193	27.975173514447	"Transfer.area"
9	193	28.068337427496	"Transfer.area"
10	193	28.087577200743	"Transfer.area"
11	193	28.263199697337	"Transfer.area"
12	193	28.040555148776	"Transfer.area"
13	193	28.009706998699	"Transfer.area"
14	193	0	"Transfer.area"
15	193	28.283326696063	"Transfer.area"
1	194	21.393729242735	"Transfer.area"
2	194	24.713815449225	"Transfer.area"
3	194	26.335067063287	"Transfer.area"
4	194	27.149242768621	"Transfer.area"
5	194	27.56208639873	"Transfer.area"
6	194	27.77147512405	"Transfer.area"
7	194	27.877070534664	"Transfer.area"
8	194	27.94498793691	"Transfer.area"
9	194	27.959096474835	"Transfer.area"
10	194	27.971043227977	"Transfer.area"
11	194	27.952575132583	"Transfer.area"
12	194	27.98663869332	"Transfer.area"
13	194	27.992810238331	"Transfer.area"
14	194	0	"Transfer.area"
15	194	27.992602754048	"Transfer.area"
1	195	22.363311342638	"Transfer.area"
2	195	25.480881468972	"Transfer.area"
3	195	27.083356799094	"Transfer.area"
4	195	27.973776051407	"Transfer.area"
5	195	28.415218413072	"Transfer.area"
6	195	28.584317773549	"Transfer.area"
7	195	28.782752431296	"Transfer.area"
8	195	28.765645691265	"Transfer.area"
9	195	28.769809928046	"Transfer.area"
10	195	28.885470774734	"Transfer.area"
11	195	0	"Transfer.area"
12	195	28.943136899618	"Transfer.area"
13	195	28.979406949971	"Transfer.area"
14	195	0	"Transfer.area"
15	195	28.921204510454	"Transfer.area"
1	196	21.859727454695	"Transfer.area"
2	196	25.083870229795	"Transfer.area"
3	196	26.71981990212	"Transfer.area"
4	196	27.567129180535	"Transfer.area"
5	196	28.014564851829	"Transfer.area"
6	196	28.294515831839	"Transfer.area"
7	196	28.409239460726	"Transfer.area"
8	196	28.418967880561	"Transfer.area"
9	196	28.464174201767	"Transfer.area"
10	196	28.511325496756	"Transfer.area"
11	196	0	"Transfer.area"
12	196	28.533048388989	"Transfer.area"
13	196	0	"Transfer.area"
14	196	0	"Transfer.area"
15	196	28.536069363564	"Transfer.area"
1	197	22.244727359394	"Transfer.area"
2	197	25.320926336485	"Transfer.area"
3	197	26.940439984853	"Transfer.area"
4	197	27.797857579095	"Transfer.area"
5	197	28.25944072632	"Transfer.area"
6	197	28.511463530494	"Transfer.area"
7	197	28.646020520337	"Transfer.area"
8	197	28.721122254559	"Transfer.area"
9	197	28.762049437781	"Transfer.area"
10	197	28.782550347701	"Transfer.area"
11	197	0	"Transfer.area"
12	197	28.802003774457	"Transfer.area"
13	197	0	"Transfer.area"
14	197	0	"Transfer.area"
15	197	28.800028840516	"Transfer.area"
1	198	21.959593373136	"Transfer.area"
2	198	25.265589725078	"Transfer.area"
3	198	26.957524573744	"Transfer.area"
4	198	27.822998911145	"Transfer.area"
5	198	28.221004684426	"Transfer.area"
6	198	28.52173803257	"Transfer.area"
7	198	28.662226246221	"Transfer.area"
8	198	28.706407441889	"Transfer.area"
9	198	28.742421936931	"Transfer.area"
10	198	28.770820623443	"Transfer.area"
11	198	0	"Transfer.area"
12	198	28.976658464567	"Transfer.area"
13	198	0	"Transfer.area"
14	198	0	"Transfer.area"
15	198	28.677952054721	"Transfer.area"
1	199	22.089722882227	"Transfer.area"
2	199	25.571483267815	"Transfer.area"
3	199	27.308480999913	"Transfer.area"
4	199	28.198048088404	"Transfer.area"
5	199	28.658379575267	"Transfer.area"
6	199	28.900510094637	"Transfer.area"
7	199	29.023678709203	"Transfer.area"
8	199	29.090423356751	"Transfer.area"
9	199	29.131508848441	"Transfer.area"
10	199	29.140775906748	"Transfer.area"
11	199	29.149459477558	"Transfer.area"
12	199	0	"Transfer.area"
13	199	0	"Transfer.area"
14	199	0	"Transfer.area"
15	199	29.143243422837	"Transfer.area"
1	200	22.337524919293	"Transfer.area"
2	200	25.607373825583	"Transfer.area"
3	200	27.29745468961	"Transfer.area"
4	200	28.18314959932	"Transfer.area"
5	200	28.649434826613	"Transfer.area"
6	200	28.896960106824	"Transfer.area"
7	200	29.022318919768	"Transfer.area"
8	200	29.078811900001	"Transfer.area"
9	200	29.159378169309	"Transfer.area"
10	200	29.145442973279	"Transfer.area"
11	200	29.266283124285	"Transfer.area"
12	200	0	"Transfer.area"
13	200	0	"Transfer.area"
14	200	0	"Transfer.area"
15	200	29.146815251524	"Transfer.area"
1	201	21.274265976774	"Transfer.area"
2	201	24.77527025793	"Transfer.area"
3	201	26.56166688052	"Transfer.area"
4	201	27.436816010118	"Transfer.area"
5	201	27.880769956733	"Transfer.area"
6	201	28.11742052069	"Transfer.area"
7	201	28.256113577131	"Transfer.area"
8	201	28.292568305877	"Transfer.area"
9	201	28.354900955816	"Transfer.area"
10	201	28.371478821188	"Transfer.area"
11	201	28.512143816634	"Transfer.area"
12	201	0	"Transfer.area"
13	201	0	"Transfer.area"
14	201	0	"Transfer.area"
15	201	28.381384825051	"Transfer.area"
1	202	22.539086511427	"Transfer.area"
2	202	25.927373336023	"Transfer.area"
3	202	27.639885392923	"Transfer.area"
4	202	28.512751952382	"Transfer.area"
5	202	28.959827413083	"Transfer.area"
6	202	29.198463315534	"Transfer.area"
7	202	29.313155350076	"Transfer.area"
8	202	29.385645573808	"Transfer.area"
9	202	29.409527021325	"Transfer.area"
10	202	29.431314206514	"Transfer.area"
11	202	29.465723641163	"Transfer.area"
12	202	0	"Transfer.area"
13	202	0	"Transfer.area"
14	202	0	"Transfer.area"
15	202	29.439714599437	"Transfer.area"
1	203	22.183685372934	"Transfer.area"
2	203	25.70981619484	"Transfer.area"
3	203	27.442848143859	"Transfer.area"
4	203	28.318580749696	"Transfer.area"
5	203	28.74159777437	"Transfer.area"
6	203	28.959006872739	"Transfer.area"
7	203	29.083484894207	"Transfer.area"
8	203	29.145688651755	"Transfer.area"
9	203	29.180513007846	"Transfer.area"
10	203	29.161946506794	"Transfer.area"
11	203	0	"Transfer.area"
12	203	0	"Transfer.area"
13	203	29.246789103067	"Transfer.area"
14	203	0	"Transfer.area"
15	203	29.173042104677	"Transfer.area"
1	204	21.449667311906	"Transfer.area"
2	204	24.780338363118	"Transfer.area"
3	204	26.414146440817	"Transfer.area"
4	204	27.227227229153	"Transfer.area"
5	204	27.648747821946	"Transfer.area"
6	204	27.826100736987	"Transfer.area"
7	204	27.911131548083	"Transfer.area"
8	204	28.000248038039	"Transfer.area"
9	204	28.010775293001	"Transfer.area"
10	204	28.009423995112	"Transfer.area"
11	204	28.114198388028	"Transfer.area"
12	204	27.927598440936	"Transfer.area"
13	204	28.118108915415	"Transfer.area"
14	204	0	"Transfer.area"
15	204	27.979049340217	"Transfer.area"
1	205	21.845246394921	"Transfer.area"
2	205	24.998333671517	"Transfer.area"
3	205	26.558469428567	"Transfer.area"
4	205	27.316143319731	"Transfer.area"
5	205	27.705064447569	"Transfer.area"
6	205	27.888024642493	"Transfer.area"
7	205	28.002931760003	"Transfer.area"
8	205	28.027723517353	"Transfer.area"
9	205	28.077879783514	"Transfer.area"
10	205	28.094237442074	"Transfer.area"
11	205	28.031942572847	"Transfer.area"
12	205	28.082320910722	"Transfer.area"
13	205	28.130482685137	"Transfer.area"
14	205	0	"Transfer.area"
15	205	28.096743332296	"Transfer.area"
1	206	22.777416980118	"Transfer.area"
2	206	26.007361763559	"Transfer.area"
3	206	27.556160311028	"Transfer.area"
4	206	28.353693151865	"Transfer.area"
5	206	28.770029878815	"Transfer.area"
6	206	28.960071170183	"Transfer.area"
7	206	29.119732174932	"Transfer.area"
8	206	29.192868049679	"Transfer.area"
9	206	29.175738789639	"Transfer.area"
10	206	29.273648231647	"Transfer.area"
11	206	29.104345036441	"Transfer.area"
12	206	29.090488922382	"Transfer.area"
13	206	29.385048090597	"Transfer.area"
14	206	0	"Transfer.area"
15	206	29.302086393487	"Transfer.area"
1	207	22.016426875193	"Transfer.area"
2	207	25.717697700571	"Transfer.area"
3	207	27.18304123533	"Transfer.area"
4	207	27.762918079061	"Transfer.area"
5	207	27.964604130359	"Transfer.area"
6	207	28.369210475914	"Transfer.area"
7	207	28.794794947388	"Transfer.area"
8	207	28.481693976308	"Transfer.area"
9	207	28.865691810112	"Transfer.area"
10	207	29.021776635754	"Transfer.area"
11	207	29.371581148681	"Transfer.area"
12	207	28.199873602024	"Transfer.area"
13	207	29.379999518792	"Transfer.area"
14	207	28.585117026453	"Transfer.area"
15	207	28.452704566089	"Transfer.area"
1	208	21.628795783176	"Transfer.area"
2	208	25.035066371586	"Transfer.area"
3	208	26.51310649271	"Transfer.area"
4	208	27.137505045686	"Transfer.area"
5	208	27.610246649419	"Transfer.area"
6	208	27.997980929124	"Transfer.area"
7	208	28.167615767474	"Transfer.area"
8	208	27.929534821561	"Transfer.area"
9	208	28.109806226022	"Transfer.area"
10	208	28.287641567966	"Transfer.area"
11	208	27.837793794379	"Transfer.area"
12	208	28.019034170687	"Transfer.area"
13	208	27.80513250608	"Transfer.area"
14	208	27.803092946083	"Transfer.area"
15	208	27.961661211913	"Transfer.area"
1	209	22.166561953367	"Transfer.area"
2	209	25.131102501575	"Transfer.area"
3	209	26.78260183967	"Transfer.area"
4	209	27.511466737038	"Transfer.area"
5	209	27.934245058665	"Transfer.area"
6	209	28.230024142253	"Transfer.area"
7	209	28.328684939281	"Transfer.area"
8	209	28.433625719402	"Transfer.area"
9	209	28.505841669923	"Transfer.area"
10	209	28.522002936735	"Transfer.area"
11	209	28.472072609359	"Transfer.area"
12	209	28.402335492911	"Transfer.area"
13	209	0	"Transfer.area"
14	209	28.532183123002	"Transfer.area"
15	209	28.519952485066	"Transfer.area"
1	210	22.937725717776	"Transfer.area"
2	210	26.229078135144	"Transfer.area"
3	210	27.80147772386	"Transfer.area"
4	210	28.682972078687	"Transfer.area"
5	210	29.140541907477	"Transfer.area"
6	210	29.416554175148	"Transfer.area"
7	210	29.522380674537	"Transfer.area"
8	210	29.658173882229	"Transfer.area"
9	210	29.62471178034	"Transfer.area"
10	210	29.702677134763	"Transfer.area"
11	210	29.920231473673	"Transfer.area"
12	210	29.400492189215	"Transfer.area"
13	210	0	"Transfer.area"
14	210	29.576421224963	"Transfer.area"
15	210	30.016609461611	"Transfer.area"
1	211	22.033928026998	"Transfer.area"
2	211	25.291271290016	"Transfer.area"
3	211	26.969917521743	"Transfer.area"
4	211	27.715877469181	"Transfer.area"
5	211	28.257918142415	"Transfer.area"
6	211	28.550204138508	"Transfer.area"
7	211	28.697839792442	"Transfer.area"
8	211	28.673952587043	"Transfer.area"
9	211	28.857109097785	"Transfer.area"
10	211	28.892721584355	"Transfer.area"
11	211	28.537477207545	"Transfer.area"
12	211	0	"Transfer.area"
13	211	0	"Transfer.area"
14	211	28.825438128113	"Transfer.area"
15	211	28.513827062207	"Transfer.area"
1	212	21.673884291088	"Transfer.area"
2	212	25.020617089212	"Transfer.area"
3	212	26.675159338116	"Transfer.area"
4	212	27.507266097662	"Transfer.area"
5	212	27.919844654868	"Transfer.area"
6	212	28.129892254534	"Transfer.area"
7	212	28.231091349684	"Transfer.area"
8	212	28.278707888468	"Transfer.area"
9	212	28.30516406702	"Transfer.area"
10	212	28.321429647731	"Transfer.area"
11	212	28.353942069514	"Transfer.area"
12	212	0	"Transfer.area"
13	212	0	"Transfer.area"
14	212	28.337669938655	"Transfer.area"
15	212	28.340899479798	"Transfer.area"
1	213	21.804546420742	"Transfer.area"
2	213	25.162771739345	"Transfer.area"
3	213	26.802836543569	"Transfer.area"
4	213	27.657867248168	"Transfer.area"
5	213	28.097322713751	"Transfer.area"
6	213	28.325424789441	"Transfer.area"
7	213	28.446476511618	"Transfer.area"
8	213	28.503199037099	"Transfer.area"
9	213	28.537983626254	"Transfer.area"
10	213	28.550609538372	"Transfer.area"
11	213	28.539980669469	"Transfer.area"
12	213	28.472807873882	"Transfer.area"
13	213	0	"Transfer.area"
14	213	28.565871695463	"Transfer.area"
15	213	0	"Transfer.area"
1	214	22.405063836202	"Transfer.area"
2	214	25.651993741641	"Transfer.area"
3	214	27.279844470124	"Transfer.area"
4	214	28.126552595301	"Transfer.area"
5	214	28.567378791962	"Transfer.area"
6	214	28.816836473682	"Transfer.area"
7	214	28.932242258761	"Transfer.area"
8	214	28.97450412002	"Transfer.area"
9	214	29.053557108485	"Transfer.area"
10	214	29.058033726303	"Transfer.area"
11	214	28.984398005374	"Transfer.area"
12	214	29.075525644227	"Transfer.area"
13	214	0	"Transfer.area"
14	214	29.087571978508	"Transfer.area"
15	214	0	"Transfer.area"
1	215	21.749486551847	"Transfer.area"
2	215	25.079566089244	"Transfer.area"
3	215	26.795316336816	"Transfer.area"
4	215	27.643789553697	"Transfer.area"
5	215	28.132194307671	"Transfer.area"
6	215	28.395737008617	"Transfer.area"
7	215	28.517129976063	"Transfer.area"
8	215	28.556172206	"Transfer.area"
9	215	28.581745299675	"Transfer.area"
10	215	28.634913504865	"Transfer.area"
11	215	28.596587792015	"Transfer.area"
12	215	28.563611976967	"Transfer.area"
13	215	0	"Transfer.area"
14	215	28.662620009159	"Transfer.area"
15	215	28.654688397578	"Transfer.area"
1	216	22.072985313991	"Transfer.area"
2	216	25.266373389199	"Transfer.area"
3	216	26.92023373945	"Transfer.area"
4	216	27.809112367593	"Transfer.area"
5	216	28.291079000033	"Transfer.area"
6	216	28.550026087203	"Transfer.area"
7	216	28.694311069945	"Transfer.area"
8	216	28.782110327128	"Transfer.area"
9	216	28.819864769731	"Transfer.area"
10	216	28.836115491136	"Transfer.area"
11	216	0	"Transfer.area"
12	216	28.826505730174	"Transfer.area"
13	216	0	"Transfer.area"
14	216	28.868557515358	"Transfer.area"
15	216	28.873572625479	"Transfer.area"
1	217	21.402238697687	"Transfer.area"
2	217	24.530699522921	"Transfer.area"
3	217	26.139742143671	"Transfer.area"
4	217	26.940704498862	"Transfer.area"
5	217	27.470252073919	"Transfer.area"
6	217	27.677237757766	"Transfer.area"
7	217	27.850418020553	"Transfer.area"
8	217	27.838889304966	"Transfer.area"
9	217	27.952208244441	"Transfer.area"
10	217	27.985697877431	"Transfer.area"
11	217	28.066706980237	"Transfer.area"
12	217	27.995623077124	"Transfer.area"
13	217	0	"Transfer.area"
14	217	28.359497902318	"Transfer.area"
15	217	27.944979945148	"Transfer.area"
1	218	21.80264308903	"Transfer.area"
2	218	25.12438761328	"Transfer.area"
3	218	26.774372083034	"Transfer.area"
4	218	27.616965902792	"Transfer.area"
5	218	28.092660553302	"Transfer.area"
6	218	28.330307649507	"Transfer.area"
7	218	28.480164417718	"Transfer.area"
8	218	28.527233687616	"Transfer.area"
9	218	28.560267908988	"Transfer.area"
10	218	28.575748084835	"Transfer.area"
11	218	28.584314470817	"Transfer.area"
12	218	28.754803869725	"Transfer.area"
13	218	0	"Transfer.area"
14	218	0	"Transfer.area"
15	218	0	"Transfer.area"
1	219	22.687158599741	"Transfer.area"
2	219	25.741433177623	"Transfer.area"
3	219	27.332942169384	"Transfer.area"
4	219	28.163410757191	"Transfer.area"
5	219	28.589588250097	"Transfer.area"
6	219	28.821707390918	"Transfer.area"
7	219	28.931436060959	"Transfer.area"
8	219	29.012562054919	"Transfer.area"
9	219	29.047237878585	"Transfer.area"
10	219	29.055988283663	"Transfer.area"
11	219	29.08129916015	"Transfer.area"
12	219	29.25235628722	"Transfer.area"
13	219	0	"Transfer.area"
14	219	0	"Transfer.area"
15	219	0	"Transfer.area"
1	220	22.925974621572	"Transfer.area"
2	220	26.37818545606	"Transfer.area"
3	220	28.065560972149	"Transfer.area"
4	220	28.923523013333	"Transfer.area"
5	220	29.390251692226	"Transfer.area"
6	220	29.642520053942	"Transfer.area"
7	220	29.760872686075	"Transfer.area"
8	220	29.833095028152	"Transfer.area"
9	220	29.854481789235	"Transfer.area"
10	220	29.869446140192	"Transfer.area"
11	220	29.864053900792	"Transfer.area"
12	220	29.878060556394	"Transfer.area"
13	220	0	"Transfer.area"
14	220	0	"Transfer.area"
15	220	0	"Transfer.area"
1	221	23.170706606192	"Transfer.area"
2	221	26.539070425666	"Transfer.area"
3	221	28.262160305281	"Transfer.area"
4	221	29.18603334042	"Transfer.area"
5	221	29.673843908755	"Transfer.area"
6	221	29.941183761383	"Transfer.area"
7	221	30.073912383287	"Transfer.area"
8	221	30.161076753134	"Transfer.area"
9	221	30.170699274879	"Transfer.area"
10	221	30.20970630742	"Transfer.area"
11	221	30.204332884892	"Transfer.area"
12	221	30.233982083196	"Transfer.area"
13	221	0	"Transfer.area"
14	221	30.143888645144	"Transfer.area"
15	221	30.369655531641	"Transfer.area"
1	222	22.397521994742	"Transfer.area"
2	222	25.655833923432	"Transfer.area"
3	222	27.307012174563	"Transfer.area"
4	222	28.15878897637	"Transfer.area"
5	222	28.602840932424	"Transfer.area"
