"Age"	"Iteration"	"MeanIndividualWeight"	"StratumTransfer"
2	227	0.150027851664	"27.4.aE"
3	227	0.184473773198	"27.4.aE"
4	227	0.203539360505	"27.4.aE"
5	227	0.213935836825	"27.4.aE"
6	227	0.220937190613	"27.4.aE"
7	227	0.223680170456	"27.4.aE"
8	227	0.224514688797	"27.4.aE"
9	227	0.225620423151	"27.4.aE"
10	227	0.225632124088	"27.4.aE"
11	227	0.226222245327	"27.4.aE"
12	227	0.226205648158	"27.4.aE"
13	227	0.226578466916	"27.4.aE"
14	227	0.226206088425	"27.4.aE"
15	227	0.226385013424	"27.4.aE"
1	228	0.0949653185163	"27.4.aE"
2	228	0.148232062805	"27.4.aE"
3	228	0.182458774991	"27.4.aE"
4	228	0.202196720682	"27.4.aE"
5	228	0.210779632931	"27.4.aE"
6	228	0.215147992519	"27.4.aE"
7	228	0.21862664026	"27.4.aE"
8	228	0.221087559422	"27.4.aE"
9	228	0.219662319195	"27.4.aE"
10	228	0.222176246293	"27.4.aE"
11	228	0.221360186435	"27.4.aE"
12	228	0.222979312478	"27.4.aE"
13	228	0.223278557273	"27.4.aE"
14	228	0.222118185388	"27.4.aE"
15	228	0.222111536799	"27.4.aE"
1	229	0.0940101173215	"27.4.aE"
2	229	0.150160757302	"27.4.aE"
3	229	0.184616508501	"27.4.aE"
4	229	0.205150419984	"27.4.aE"
5	229	0.214282731862	"27.4.aE"
6	229	0.220117515326	"27.4.aE"
7	229	0.223054167791	"27.4.aE"
8	229	0.225275337805	"27.4.aE"
9	229	0.224698854612	"27.4.aE"
10	229	0.225773480046	"27.4.aE"
11	229	0.225621466579	"27.4.aE"
12	229	0.225963389113	"27.4.aE"
13	229	0.226561070889	"27.4.aE"
14	229	0.227104556007	"27.4.aE"
15	229	0.22657049547	"27.4.aE"
1	230	0.0909766350821	"27.4.aE"
2	230	0.144796557828	"27.4.aE"
3	230	0.179117825913	"27.4.aE"
4	230	0.198555408007	"27.4.aE"
5	230	0.208745397779	"27.4.aE"
6	230	0.215482741978	"27.4.aE"
7	230	0.218355735736	"27.4.aE"
8	230	0.220145619882	"27.4.aE"
9	230	0.221200654702	"27.4.aE"
10	230	0.222138541805	"27.4.aE"
11	230	0.222375485738	"27.4.aE"
12	230	0.219869821379	"27.4.aE"
13	230	0.221883540145	"27.4.aE"
14	230	0.221256889913	"27.4.aE"
15	230	0.221084226557	"27.4.aE"
1	231	0.0966294540349	"27.4.aE"
2	231	0.153977290267	"27.4.aE"
3	231	0.188219536639	"27.4.aE"
4	231	0.208440189778	"27.4.aE"
5	231	0.22177051167	"27.4.aE"
6	231	0.227434741639	"27.4.aE"
7	231	0.231229226281	"27.4.aE"
8	231	0.232735665984	"27.4.aE"
9	231	0.229620274753	"27.4.aE"
10	231	0.232879757957	"27.4.aE"
11	231	0.23592965627	"27.4.aE"
12	231	0.236771516073	"27.4.aE"
13	231	0.234670651897	"27.4.aE"
14	231	0.235616112579	"27.4.aE"
15	231	0.233759252423	"27.4.aE"
1	232	0.0918255064295	"27.4.aE"
2	232	0.138117826241	"27.4.aE"
3	232	0.176134307373	"27.4.aE"
4	232	0.197066422771	"27.4.aE"
5	232	0.20677098383	"27.4.aE"
6	232	0.209319780594	"27.4.aE"
7	232	0.214375710447	"27.4.aE"
8	232	0.217567737859	"27.4.aE"
9	232	0.215426211327	"27.4.aE"
10	232	0.215651600538	"27.4.aE"
11	232	0.217811237602	"27.4.aE"
12	232	0.217178843537	"27.4.aE"
13	232	0.215303853786	"27.4.aE"
14	232	0.219205943449	"27.4.aE"
15	232	0.217287930102	"27.4.aE"
1	233	0.0924479228697	"27.4.aE"
2	233	0.141746913858	"27.4.aE"
3	233	0.179216268506	"27.4.aE"
4	233	0.198545510306	"27.4.aE"
5	233	0.209603931563	"27.4.aE"
6	233	0.204967534021	"27.4.aE"
7	233	0.221147735613	"27.4.aE"
8	233	0.219324381793	"27.4.aE"
9	233	0.219842093988	"27.4.aE"
10	233	0.220020191924	"27.4.aE"
11	233	0.218251301444	"27.4.aE"
12	233	0.222873601002	"27.4.aE"
13	233	0.223236485752	"27.4.aE"
14	233	0.22554307503	"27.4.aE"
15	233	0.217563772318	"27.4.aE"
1	234	0.0924890178021	"27.4.aE"
2	234	0.144759755623	"27.4.aE"
3	234	0.178192780183	"27.4.aE"
4	234	0.201545611037	"27.4.aE"
5	234	0.214161672791	"27.4.aE"
6	234	0.218767591148	"27.4.aE"
7	234	0.222410250423	"27.4.aE"
8	234	0.226551029425	"27.4.aE"
9	234	0.227705478568	"27.4.aE"
10	234	0.226217538621	"27.4.aE"
11	234	0.228238355088	"27.4.aE"
12	234	0.229161705523	"27.4.aE"
13	234	0.218988263303	"27.4.aE"
14	234	0.225840974318	"27.4.aE"
15	234	0.227586004606	"27.4.aE"
1	235	0.0929872240405	"27.4.aE"
2	235	0.144762518798	"27.4.aE"
3	235	0.18067344963	"27.4.aE"
4	235	0.199981892736	"27.4.aE"
5	235	0.210365268533	"27.4.aE"
6	235	0.221529422211	"27.4.aE"
7	235	0.221774128042	"27.4.aE"
8	235	0.227522832302	"27.4.aE"
9	235	0.226329550126	"27.4.aE"
10	235	0.224744007296	"27.4.aE"
11	235	0.228586602264	"27.4.aE"
12	235	0.225780690775	"27.4.aE"
13	235	0.223569835929	"27.4.aE"
14	235	0.22798574964	"27.4.aE"
15	235	0.227286152107	"27.4.aE"
1	236	0.0886493694617	"27.4.aE"
2	236	0.140869377782	"27.4.aE"
3	236	0.172791858332	"27.4.aE"
4	236	0.199910093887	"27.4.aE"
5	236	0.210293965484	"27.4.aE"
6	236	0.21584454919	"27.4.aE"
7	236	0.220297297131	"27.4.aE"
8	236	0.220889224205	"27.4.aE"
9	236	0.219503231313	"27.4.aE"
10	236	0.219018056516	"27.4.aE"
11	236	0.223603447896	"27.4.aE"
12	236	0.225155928129	"27.4.aE"
13	236	0.224621085744	"27.4.aE"
14	236	0.223725753763	"27.4.aE"
15	236	0.224304475053	"27.4.aE"
1	237	0.0942302802194	"27.4.aE"
2	237	0.144823043333	"27.4.aE"
3	237	0.176249852689	"27.4.aE"
4	237	0.194601972493	"27.4.aE"
5	237	0.204710167248	"27.4.aE"
6	237	0.210380032893	"27.4.aE"
7	237	0.21324160786	"27.4.aE"
8	237	0.215093065888	"27.4.aE"
9	237	0.215834041528	"27.4.aE"
10	237	0.216679432398	"27.4.aE"
11	237	0.21633835393	"27.4.aE"
12	237	0.216693934804	"27.4.aE"
13	237	0.216332683394	"27.4.aE"
14	237	0.217641822669	"27.4.aE"
15	237	0.21739386865	"27.4.aE"
1	238	0.0921273801371	"27.4.aE"
2	238	0.147472496108	"27.4.aE"
3	238	0.182406445748	"27.4.aE"
4	238	0.202139862182	"27.4.aE"
5	238	0.213380330124	"27.4.aE"
6	238	0.218739849994	"27.4.aE"
7	238	0.223208689827	"27.4.aE"
8	238	0.224393288553	"27.4.aE"
9	238	0.225526619228	"27.4.aE"
10	238	0.225190754778	"27.4.aE"
11	238	0.225439448781	"27.4.aE"
12	238	0.226412096003	"27.4.aE"
13	238	0.225701353534	"27.4.aE"
14	238	0.225962456803	"27.4.aE"
15	238	0.225062125565	"27.4.aE"
1	239	0.0936436314107	"27.4.aE"
2	239	0.148944698056	"27.4.aE"
3	239	0.183496945106	"27.4.aE"
4	239	0.202804503837	"27.4.aE"
5	239	0.213627448773	"27.4.aE"
6	239	0.219485241908	"27.4.aE"
7	239	0.222923914183	"27.4.aE"
8	239	0.223164031414	"27.4.aE"
9	239	0.224417953025	"27.4.aE"
10	239	0.224838368635	"27.4.aE"
11	239	0.225136484857	"27.4.aE"
12	239	0.226134872635	"27.4.aE"
13	239	0.225694605725	"27.4.aE"
14	239	0.226639794645	"27.4.aE"
15	239	0.226112182661	"27.4.aE"
1	240	0.0978521757169	"27.4.aE"
2	240	0.152272784375	"27.4.aE"
3	240	0.185117168522	"27.4.aE"
4	240	0.203844665576	"27.4.aE"
5	240	0.214009391524	"27.4.aE"
6	240	0.219555390097	"27.4.aE"
7	240	0.221823541326	"27.4.aE"
8	240	0.222824163628	"27.4.aE"
9	240	0.224161028273	"27.4.aE"
10	240	0.225069604634	"27.4.aE"
11	240	0.224541928471	"27.4.aE"
12	240	0.224741486228	"27.4.aE"
13	240	0.223932193776	"27.4.aE"
14	240	0.223190579907	"27.4.aE"
15	240	0.22451487287	"27.4.aE"
1	241	0.0988486711325	"27.4.aE"
2	241	0.151526045311	"27.4.aE"
3	241	0.184100164343	"27.4.aE"
4	241	0.202700525352	"27.4.aE"
5	241	0.213139245625	"27.4.aE"
6	241	0.21817439056	"27.4.aE"
7	241	0.221182660438	"27.4.aE"
8	241	0.2227643498	"27.4.aE"
9	241	0.224081909412	"27.4.aE"
10	241	0.223932053319	"27.4.aE"
11	241	0.223834592786	"27.4.aE"
12	241	0.224265227343	"27.4.aE"
13	241	0.22452320997	"27.4.aE"
14	241	0.223148379191	"27.4.aE"
15	241	0.222318094569	"27.4.aE"
1	242	0.0888866109389	"27.4.aE"
2	242	0.14509841909	"27.4.aE"
3	242	0.181259632459	"27.4.aE"
4	242	0.201802229926	"27.4.aE"
5	242	0.212689657753	"27.4.aE"
6	242	0.2175538633	"27.4.aE"
7	242	0.222260235613	"27.4.aE"
8	242	0.222732551166	"27.4.aE"
9	242	0.224611325491	"27.4.aE"
10	242	0.225121486176	"27.4.aE"
11	242	0.225466382964	"27.4.aE"
12	242	0.224009803951	"27.4.aE"
13	242	0.225373691247	"27.4.aE"
14	242	0.22524895938	"27.4.aE"
15	242	0.224615747744	"27.4.aE"
1	243	0.0933611961504	"27.4.aE"
2	243	0.144386472478	"27.4.aE"
3	243	0.176265736085	"27.4.aE"
4	243	0.194459688321	"27.4.aE"
5	243	0.205913762752	"27.4.aE"
6	243	0.211487220017	"27.4.aE"
7	243	0.213880249787	"27.4.aE"
8	243	0.217150502694	"27.4.aE"
9	243	0.217894304073	"27.4.aE"
10	243	0.218572105081	"27.4.aE"
11	243	0.219731368028	"27.4.aE"
12	243	0.219295680905	"27.4.aE"
13	243	0.218682900921	"27.4.aE"
14	243	0.221492481074	"27.4.aE"
15	243	0.218961248298	"27.4.aE"
1	244	0.0949333704537	"27.4.aE"
2	244	0.151720589442	"27.4.aE"
3	244	0.186819801585	"27.4.aE"
4	244	0.206696020829	"27.4.aE"
5	244	0.216310637665	"27.4.aE"
6	244	0.222030314231	"27.4.aE"
7	244	0.224801890122	"27.4.aE"
8	244	0.225990477236	"27.4.aE"
9	244	0.22600553371	"27.4.aE"
10	244	0.226530259471	"27.4.aE"
11	244	0.226742590959	"27.4.aE"
12	244	0.228165719386	"27.4.aE"
13	244	0.226950573283	"27.4.aE"
14	244	0.228326900357	"27.4.aE"
15	244	0.227975943431	"27.4.aE"
1	245	0.0930336872868	"27.4.aE"
2	245	0.147014424359	"27.4.aE"
3	245	0.17907233073	"27.4.aE"
4	245	0.196725522582	"27.4.aE"
5	245	0.204324122421	"27.4.aE"
6	245	0.209651218579	"27.4.aE"
7	245	0.212547301922	"27.4.aE"
8	245	0.212505698311	"27.4.aE"
9	245	0.212471848247	"27.4.aE"
10	245	0.213648433233	"27.4.aE"
11	245	0.213440442722	"27.4.aE"
12	245	0.213270290312	"27.4.aE"
13	245	0.213407207483	"27.4.aE"
14	245	0.211825874229	"27.4.aE"
15	245	0.214670997556	"27.4.aE"
1	246	0.0867065368514	"27.4.aE"
2	246	0.140760739787	"27.4.aE"
3	246	0.172974653735	"27.4.aE"
4	246	0.190458907924	"27.4.aE"
5	246	0.198764535239	"27.4.aE"
6	246	0.203074551367	"27.4.aE"
7	246	0.205866950908	"27.4.aE"
8	246	0.207213490721	"27.4.aE"
9	246	0.207696311524	"27.4.aE"
10	246	0.207141662265	"27.4.aE"
11	246	0.208204884076	"27.4.aE"
12	246	0.208063378574	"27.4.aE"
13	246	0.207727176775	"27.4.aE"
14	246	0.207918680822	"27.4.aE"
15	246	0.207014974774	"27.4.aE"
1	247	0.0924154775399	"27.4.aE"
2	247	0.149370859197	"27.4.aE"
3	247	0.184247920507	"27.4.aE"
4	247	0.20356121915	"27.4.aE"
5	247	0.214969038832	"27.4.aE"
6	247	0.219605451126	"27.4.aE"
7	247	0.222061716691	"27.4.aE"
8	247	0.224176137681	"27.4.aE"
9	247	0.224607343624	"27.4.aE"
10	247	0.22525848923	"27.4.aE"
11	247	0.226360289364	"27.4.aE"
12	247	0.226726209833	"27.4.aE"
13	247	0.227051085759	"27.4.aE"
14	247	0.225762645906	"27.4.aE"
15	247	0.229034716888	"27.4.aE"
1	248	0.0883560555885	"27.4.aE"
2	248	0.144434840241	"27.4.aE"
3	248	0.180351587315	"27.4.aE"
4	248	0.202341961635	"27.4.aE"
5	248	0.212364127417	"27.4.aE"
6	248	0.218483026296	"27.4.aE"
7	248	0.222279853179	"27.4.aE"
8	248	0.220474403261	"27.4.aE"
9	248	0.221942181395	"27.4.aE"
10	248	0.216551518873	"27.4.aE"
11	248	0.221414990715	"27.4.aE"
12	248	0.226180072657	"27.4.aE"
13	248	0.224354645618	"27.4.aE"
14	248	0.219958029305	"27.4.aE"
15	248	0	"27.4.aE"
1	249	0.0942205966021	"27.4.aE"
2	249	0.145005408099	"27.4.aE"
3	249	0.180278419004	"27.4.aE"
4	249	0.203178114853	"27.4.aE"
5	249	0.213017359627	"27.4.aE"
6	249	0.214410851616	"27.4.aE"
7	249	0.21984859581	"27.4.aE"
8	249	0.226666194894	"27.4.aE"
9	249	0.227044022801	"27.4.aE"
10	249	0.223102335011	"27.4.aE"
11	249	0.228197344907	"27.4.aE"
12	249	0.220477157746	"27.4.aE"
13	249	0.225651895886	"27.4.aE"
14	249	0.222190719245	"27.4.aE"
15	249	0	"27.4.aE"
1	250	0.101989996018	"27.4.aE"
2	250	0.152310831987	"27.4.aE"
3	250	0.182047924722	"27.4.aE"
4	250	0.204835915079	"27.4.aE"
5	250	0.214777971066	"27.4.aE"
6	250	0.214429708016	"27.4.aE"
7	250	0.22264794851	"27.4.aE"
8	250	0.22861419585	"27.4.aE"
9	250	0.226315050909	"27.4.aE"
10	250	0.224574454607	"27.4.aE"
11	250	0.23042828205	"27.4.aE"
12	250	0.229303967651	"27.4.aE"
13	250	0.231456659446	"27.4.aE"
14	250	0.229920481963	"27.4.aE"
15	250	0	"27.4.aE"
1	251	0.0927911868396	"27.4.aE"
2	251	0.146878964901	"27.4.aE"
3	251	0.181176346162	"27.4.aE"
4	251	0.19924219772	"27.4.aE"
5	251	0.210573989933	"27.4.aE"
6	251	0.218040363566	"27.4.aE"
7	251	0.219532268488	"27.4.aE"
8	251	0.22153666522	"27.4.aE"
9	251	0.222615714	"27.4.aE"
10	251	0.221809278377	"27.4.aE"
11	251	0.223153006018	"27.4.aE"
12	251	0.223800900276	"27.4.aE"
13	251	0.22379664663	"27.4.aE"
14	251	0.221956942068	"27.4.aE"
15	251	0.222254400551	"27.4.aE"
1	252	0.0925818846297	"27.4.aE"
2	252	0.14772760621	"27.4.aE"
3	252	0.183051601138	"27.4.aE"
4	252	0.203197334096	"27.4.aE"
5	252	0.214475351989	"27.4.aE"
6	252	0.220360520639	"27.4.aE"
7	252	0.224424375037	"27.4.aE"
8	252	0.226524455903	"27.4.aE"
9	252	0.226923191209	"27.4.aE"
10	252	0.227209272404	"27.4.aE"
11	252	0.22824843379	"27.4.aE"
12	252	0.226614382339	"27.4.aE"
13	252	0.227243474452	"27.4.aE"
14	252	0.226913337343	"27.4.aE"
15	252	0.229055927717	"27.4.aE"
1	253	0.0926792291447	"27.4.aE"
2	253	0.147106073665	"27.4.aE"
3	253	0.179826692817	"27.4.aE"
4	253	0.201618550391	"27.4.aE"
5	253	0.212311698184	"27.4.aE"
6	253	0.215604304514	"27.4.aE"
7	253	0.219010260115	"27.4.aE"
8	253	0.225516430458	"27.4.aE"
9	253	0.221945888699	"27.4.aE"
10	253	0.225185825212	"27.4.aE"
11	253	0.226112394332	"27.4.aE"
12	253	0.224163442669	"27.4.aE"
13	253	0.223834593055	"27.4.aE"
14	253	0.223974489954	"27.4.aE"
15	253	0.224655223815	"27.4.aE"
1	254	0.0915089900805	"27.4.aE"
2	254	0.152227365938	"27.4.aE"
3	254	0.188500245122	"27.4.aE"
4	254	0.211884261661	"27.4.aE"
5	254	0.219254574049	"27.4.aE"
6	254	0.22666281005	"27.4.aE"
7	254	0.229647904956	"27.4.aE"
8	254	0.231388849105	"27.4.aE"
9	254	0.227792661513	"27.4.aE"
10	254	0.233352260213	"27.4.aE"
11	254	0.232971448033	"27.4.aE"
12	254	0.231175458162	"27.4.aE"
13	254	0.22857107669	"27.4.aE"
14	254	0.233800594847	"27.4.aE"
15	254	0.232369363677	"27.4.aE"
1	255	0.0917419438753	"27.4.aE"
2	255	0.147558070402	"27.4.aE"
3	255	0.180948262695	"27.4.aE"
4	255	0.201362627455	"27.4.aE"
5	255	0.211426845217	"27.4.aE"
6	255	0.217866884638	"27.4.aE"
7	255	0.221247039091	"27.4.aE"
8	255	0.222605130583	"27.4.aE"
9	255	0.222142026288	"27.4.aE"
10	255	0.222931293048	"27.4.aE"
11	255	0.22425750097	"27.4.aE"
12	255	0.223629690132	"27.4.aE"
13	255	0.2240768288	"27.4.aE"
14	255	0.225300816693	"27.4.aE"
15	255	0.223667833087	"27.4.aE"
1	256	0.0986248960004	"27.4.aE"
2	256	0.154788673968	"27.4.aE"
3	256	0.18900742733	"27.4.aE"
4	256	0.209278393932	"27.4.aE"
5	256	0.218754866182	"27.4.aE"
6	256	0.226858780708	"27.4.aE"
7	256	0.228642182122	"27.4.aE"
8	256	0.229641162225	"27.4.aE"
9	256	0.229479673438	"27.4.aE"
10	256	0.229836403551	"27.4.aE"
11	256	0.230947439033	"27.4.aE"
12	256	0.230123773861	"27.4.aE"
13	256	0.229254683534	"27.4.aE"
14	256	0.228739707395	"27.4.aE"
15	256	0.232461592206	"27.4.aE"
1	257	0.0949674368708	"27.4.aE"
2	257	0.149463752771	"27.4.aE"
3	257	0.183360751259	"27.4.aE"
4	257	0.203791273117	"27.4.aE"
5	257	0.214562735418	"27.4.aE"
6	257	0.221692107851	"27.4.aE"
7	257	0.223038825721	"27.4.aE"
8	257	0.224528495622	"27.4.aE"
9	257	0.225370591979	"27.4.aE"
10	257	0.226509708037	"27.4.aE"
11	257	0.227298189708	"27.4.aE"
12	257	0.227944380627	"27.4.aE"
13	257	0.229240319854	"27.4.aE"
14	257	0.226549237257	"27.4.aE"
15	257	0.227391415064	"27.4.aE"
1	258	0.0975560865199	"27.4.aE"
2	258	0.156915899611	"27.4.aE"
3	258	0.193163125905	"27.4.aE"
4	258	0.215969412253	"27.4.aE"
5	258	0.225836048267	"27.4.aE"
6	258	0.231325117523	"27.4.aE"
7	258	0.234711639784	"27.4.aE"
8	258	0.237022077802	"27.4.aE"
9	258	0.233967504842	"27.4.aE"
10	258	0.235285998463	"27.4.aE"
11	258	0.23741787849	"27.4.aE"
12	258	0.238842466036	"27.4.aE"
13	258	0.236296272972	"27.4.aE"
14	258	0.238032619444	"27.4.aE"
15	258	0.237297562457	"27.4.aE"
1	259	0.0940963301114	"27.4.aE"
2	259	0.140194058214	"27.4.aE"
3	259	0.175375318938	"27.4.aE"
4	259	0.201415975946	"27.4.aE"
5	259	0.210724496747	"27.4.aE"
6	259	0.215802713845	"27.4.aE"
7	259	0.216983127414	"27.4.aE"
8	259	0.219339285012	"27.4.aE"
9	259	0.222784242431	"27.4.aE"
10	259	0.219115874489	"27.4.aE"
11	259	0.224670612972	"27.4.aE"
12	259	0.229181925744	"27.4.aE"
13	259	0.224847405972	"27.4.aE"
14	259	0.22250466489	"27.4.aE"
15	259	0.226959534988	"27.4.aE"
1	260	0.0931969929849	"27.4.aE"
2	260	0.147200978728	"27.4.aE"
3	260	0.182449171146	"27.4.aE"
4	260	0.205162284129	"27.4.aE"
5	260	0.215272957628	"27.4.aE"
6	260	0.218106690685	"27.4.aE"
7	260	0.224522973405	"27.4.aE"
8	260	0.2236615816	"27.4.aE"
9	260	0.225854162763	"27.4.aE"
10	260	0.227116119663	"27.4.aE"
11	260	0.228875884878	"27.4.aE"
12	260	0.227370090524	"27.4.aE"
13	260	0.225911223485	"27.4.aE"
14	260	0.225412363745	"27.4.aE"
15	260	0.220599780603	"27.4.aE"
1	261	0.09538508684	"27.4.aE"
2	261	0.150985980203	"27.4.aE"
3	261	0.187971469125	"27.4.aE"
4	261	0.205572415404	"27.4.aE"
5	261	0.214734287705	"27.4.aE"
6	261	0.221082249394	"27.4.aE"
7	261	0.225051229826	"27.4.aE"
8	261	0.225564874787	"27.4.aE"
9	261	0.228388835363	"27.4.aE"
10	261	0.225019274912	"27.4.aE"
11	261	0.224853204106	"27.4.aE"
12	261	0.232099135817	"27.4.aE"
13	261	0.227109508565	"27.4.aE"
14	261	0.229702160353	"27.4.aE"
15	261	0.232284299986	"27.4.aE"
1	262	0.090676588541	"27.4.aE"
2	262	0.144414758044	"27.4.aE"
3	262	0.177339616297	"27.4.aE"
4	262	0.202000875168	"27.4.aE"
5	262	0.210246165387	"27.4.aE"
6	262	0.208908543886	"27.4.aE"
7	262	0.218640751509	"27.4.aE"
8	262	0.218897774813	"27.4.aE"
9	262	0.222716647016	"27.4.aE"
10	262	0.220705809503	"27.4.aE"
11	262	0.215805554997	"27.4.aE"
12	262	0.222776063682	"27.4.aE"
13	262	0.218351374391	"27.4.aE"
14	262	0.219637562241	"27.4.aE"
15	262	0.226281312904	"27.4.aE"
1	263	0.0986681514422	"27.4.aE"
2	263	0.149888454768	"27.4.aE"
3	263	0.18003055346	"27.4.aE"
4	263	0.203952832153	"27.4.aE"
5	263	0.216158168474	"27.4.aE"
6	263	0.219530109309	"27.4.aE"
7	263	0.224006642068	"27.4.aE"
8	263	0.223877237275	"27.4.aE"
9	263	0.226549740674	"27.4.aE"
10	263	0.222097215801	"27.4.aE"
11	263	0.226601663274	"27.4.aE"
12	263	0.225065038014	"27.4.aE"
13	263	0.222346467666	"27.4.aE"
14	263	0.225626804764	"27.4.aE"
15	263	0.229357548211	"27.4.aE"
1	264	0.0905786980145	"27.4.aE"
2	264	0.148662738429	"27.4.aE"
3	264	0.185590672142	"27.4.aE"
4	264	0.204658270804	"27.4.aE"
5	264	0.213875521868	"27.4.aE"
6	264	0.222137931701	"27.4.aE"
7	264	0.225184440359	"27.4.aE"
8	264	0.227092695248	"27.4.aE"
9	264	0.228096768905	"27.4.aE"
10	264	0.226769292729	"27.4.aE"
11	264	0.224275549165	"27.4.aE"
12	264	0.229432890916	"27.4.aE"
13	264	0.22960305321	"27.4.aE"
14	264	0.215982777189	"27.4.aE"
15	264	0.215780499856	"27.4.aE"
1	265	0.0939445172596	"27.4.aE"
2	265	0.150541005245	"27.4.aE"
3	265	0.186714613206	"27.4.aE"
4	265	0.208180270188	"27.4.aE"
5	265	0.218783278971	"27.4.aE"
6	265	0.223720345468	"27.4.aE"
7	265	0.223145644751	"27.4.aE"
8	265	0.230019603083	"27.4.aE"
9	265	0.22895801459	"27.4.aE"
10	265	0.230025130154	"27.4.aE"
11	265	0.228549920013	"27.4.aE"
12	265	0.227088397201	"27.4.aE"
13	265	0.229423025326	"27.4.aE"
14	265	0.230140005563	"27.4.aE"
15	265	0.229512004466	"27.4.aE"
1	266	0.0926754578218	"27.4.aE"
2	266	0.1437115897	"27.4.aE"
3	266	0.176479908994	"27.4.aE"
4	266	0.197356333937	"27.4.aE"
5	266	0.203339982145	"27.4.aE"
6	266	0.212372249473	"27.4.aE"
7	266	0.214380459125	"27.4.aE"
8	266	0.216537110146	"27.4.aE"
9	266	0.216991044486	"27.4.aE"
10	266	0.2160336029	"27.4.aE"
11	266	0.217429438836	"27.4.aE"
12	266	0.218202832012	"27.4.aE"
13	266	0.217226249842	"27.4.aE"
14	266	0.218526632525	"27.4.aE"
15	266	0.208517312214	"27.4.aE"
1	267	0.0952067894798	"27.4.aE"
2	267	0.151054275355	"27.4.aE"
3	267	0.185435245041	"27.4.aE"
4	267	0.203596846695	"27.4.aE"
5	267	0.213811138852	"27.4.aE"
6	267	0.219759501431	"27.4.aE"
7	267	0.220892921678	"27.4.aE"
8	267	0.22438648327	"27.4.aE"
9	267	0.222859323585	"27.4.aE"
10	267	0.223342718061	"27.4.aE"
11	267	0.222291054242	"27.4.aE"
12	267	0.225797909982	"27.4.aE"
13	267	0.225860287519	"27.4.aE"
14	267	0.223881981024	"27.4.aE"
15	267	0.228545213365	"27.4.aE"
1	268	0.0885509490801	"27.4.aE"
2	268	0.14560082498	"27.4.aE"
3	268	0.178779588857	"27.4.aE"
4	268	0.199947030895	"27.4.aE"
5	268	0.209952589399	"27.4.aE"
6	268	0.211151282477	"27.4.aE"
7	268	0.21623535972	"27.4.aE"
8	268	0.216531553056	"27.4.aE"
9	268	0.217958007587	"27.4.aE"
10	268	0.219151135896	"27.4.aE"
11	268	0.220507996515	"27.4.aE"
12	268	0.220450586863	"27.4.aE"
13	268	0.22128358599	"27.4.aE"
14	268	0.22042360518	"27.4.aE"
15	268	0.213536692854	"27.4.aE"
1	269	0.092863621311	"27.4.aE"
2	269	0.146419916012	"27.4.aE"
3	269	0.179377519976	"27.4.aE"
4	269	0.197254487757	"27.4.aE"
5	269	0.206331167333	"27.4.aE"
6	269	0.211839546347	"27.4.aE"
7	269	0.213986651333	"27.4.aE"
8	269	0.214525572353	"27.4.aE"
9	269	0.21551610564	"27.4.aE"
10	269	0.215285235566	"27.4.aE"
11	269	0.215986667028	"27.4.aE"
12	269	0.215003130087	"27.4.aE"
13	269	0.216824334168	"27.4.aE"
14	269	0.215867737359	"27.4.aE"
15	269	0.215908852501	"27.4.aE"
1	270	0.0963321525333	"27.4.aE"
2	270	0.153472982532	"27.4.aE"
3	270	0.187934707016	"27.4.aE"
4	270	0.205927870305	"27.4.aE"
5	270	0.216807605298	"27.4.aE"
6	270	0.222216107052	"27.4.aE"
7	270	0.224657521785	"27.4.aE"
8	270	0.224999169012	"27.4.aE"
9	270	0.225681270079	"27.4.aE"
10	270	0.226100108624	"27.4.aE"
11	270	0.226888927075	"27.4.aE"
12	270	0.226648785463	"27.4.aE"
13	270	0.226737402857	"27.4.aE"
14	270	0.228490747341	"27.4.aE"
15	270	0.233305100415	"27.4.aE"
1	271	0.101708508132	"27.4.aE"
2	271	0.161588216753	"27.4.aE"
3	271	0.197123391895	"27.4.aE"
4	271	0.216621208698	"27.4.aE"
5	271	0.2264146896	"27.4.aE"
6	271	0.231285278281	"27.4.aE"
7	271	0.233402017571	"27.4.aE"
8	271	0.235759447522	"27.4.aE"
9	271	0.235957272231	"27.4.aE"
10	271	0.237167914085	"27.4.aE"
11	271	0.236214093587	"27.4.aE"
12	271	0.234999780256	"27.4.aE"
13	271	0.237175298545	"27.4.aE"
14	271	0.236848571948	"27.4.aE"
15	271	0.239178263	"27.4.aE"
1	272	0.0951647092581	"27.4.aE"
2	272	0.149183197345	"27.4.aE"
3	272	0.18275553681	"27.4.aE"
4	272	0.201745837631	"27.4.aE"
5	272	0.210579981888	"27.4.aE"
6	272	0.217435853845	"27.4.aE"
7	272	0.220018981581	"27.4.aE"
8	272	0.22233432311	"27.4.aE"
9	272	0.223125627512	"27.4.aE"
10	272	0.223345213324	"27.4.aE"
11	272	0.223280944621	"27.4.aE"
12	272	0.222763559446	"27.4.aE"
13	272	0.223946725749	"27.4.aE"
14	272	0.222692959654	"27.4.aE"
15	272	0.224538346629	"27.4.aE"
1	273	0.0978955597161	"27.4.aE"
2	273	0.152237941308	"27.4.aE"
3	273	0.185955013701	"27.4.aE"
4	273	0.204915857946	"27.4.aE"
5	273	0.215756785486	"27.4.aE"
6	273	0.223228779568	"27.4.aE"
7	273	0.226578119477	"27.4.aE"
8	273	0.229764569708	"27.4.aE"
